productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extDescription,extGTIN,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extCardType,extElement,extCost,extPower,extJob,extCategory
202154,Sephiroth,Sephiroth,https://tcgplayer-cdn.tcgplayer.com/product/202154_200w.jpg,24,2530,https://cpt.tcgcsv.com/6TD2,2019-11-01T18:05:49.657,1,Hero,"Back Attack
<br>When Sephiroth enters the field, choose 1 Forward. Dull it.
<br><em>Damage 5</em> — Sephiroth gains +2000 power.
<br><strong>Draw Slash</strong> [S]: Until the end of the turn, Sephiroth gains +1000 power and First Strike.",,1.24,1.84,2.5,1.84,,Foil,10-034H,Forward,Ice,3,6000,War Hero,VII
202154,Sephiroth,Sephiroth,https://tcgplayer-cdn.tcgplayer.com/product/202154_200w.jpg,24,2530,https://cpt.tcgcsv.com/6TD2,2019-11-01T18:05:49.657,1,Hero,"Back Attack
<br>When Sephiroth enters the field, choose 1 Forward. Dull it.
<br><em>Damage 5</em> — Sephiroth gains +2000 power.
<br><strong>Draw Slash</strong> [S]: Until the end of the turn, Sephiroth gains +1000 power and First Strike.",,0.19,0.31,1.45,0.35,,Normal,10-034H,Forward,Ice,3,6000,War Hero,VII
202155,Serah,Serah,https://tcgplayer-cdn.tcgplayer.com/product/202155_200w.jpg,24,2530,https://cpt.tcgcsv.com/7TD2,2019-11-01T18:07:40.437,1,Rare,"[Dull], put 1 <em>Card Name Mog (XIII-2)</em> into the Break Zone: Choose up to 2 Forwards. Dull them.
<br>[I][Dull]: Choose 1 <em>Card Name Mog (XIII-2)</em> in your Break Zone. Play it onto the field.",,0.75,1.16,1.79,1.17,,Foil,10-035R,Forward,Ice,3,7000,Commando,XIII
202155,Serah,Serah,https://tcgplayer-cdn.tcgplayer.com/product/202155_200w.jpg,24,2530,https://cpt.tcgcsv.com/7TD2,2019-11-01T18:07:40.437,1,Rare,"[Dull], put 1 <em>Card Name Mog (XIII-2)</em> into the Break Zone: Choose up to 2 Forwards. Dull them.
<br>[I][Dull]: Choose 1 <em>Card Name Mog (XIII-2)</em> in your Break Zone. Play it onto the field.",,0.07,0.15,0.99,0.12,,Normal,10-035R,Forward,Ice,3,7000,Commando,XIII
202156,Terra EX,Terra EX,https://tcgplayer-cdn.tcgplayer.com/product/202156_200w.jpg,24,2530,https://cpt.tcgcsv.com/8TD2,2019-11-01T18:09:09.687,1,Rare,"<strong>EX BURST</strong> When Terra enters the field, you may search for 1 Ice Summon and add it to your hand.
<br>[I][Dull], put Terra into the Break Zone: Cast 1 Summon of cost 4 or less from your hand without paying the cost.",,0.04,0.15,0.99,0.08,,Normal,10-036R,Backup,Ice,4,,Magitek Knight,VI;DFF
202156,Terra EX,Terra EX,https://tcgplayer-cdn.tcgplayer.com/product/202156_200w.jpg,24,2530,https://cpt.tcgcsv.com/8TD2,2019-11-01T18:09:09.687,1,Rare,"<strong>EX BURST</strong> When Terra enters the field, you may search for 1 Ice Summon and add it to your hand.
<br>[I][Dull], put Terra into the Break Zone: Cast 1 Summon of cost 4 or less from your hand without paying the cost.",,0.99,2.02,2.99,1.8,,Foil,10-036R,Backup,Ice,4,,Magitek Knight,VI;DFF
202157,Dendrobium,Dendrobium,https://tcgplayer-cdn.tcgplayer.com/product/202157_200w.jpg,24,2530,https://cpt.tcgcsv.com/9TD2,2019-11-01T18:10:18.19,1,Common,"Put Dendrobium into the Break Zone: Choose 1 Forward. Freeze it. Draw 1 card.
<br><em>Damage 5</em> — Put Dendrobium into the Break Zone: Choose up to 3 Forwards. Freeze them. Draw 1 card. (If you have received 5 points of damage or more, this Character has this ability.)",,0.06,0.1,1.05,0.1,,Normal,10-037C,Monster,Ice,2,,Stalker,XIII
202157,Dendrobium,Dendrobium,https://tcgplayer-cdn.tcgplayer.com/product/202157_200w.jpg,24,2530,https://cpt.tcgcsv.com/9TD2,2019-11-01T18:10:18.19,1,Common,"Put Dendrobium into the Break Zone: Choose 1 Forward. Freeze it. Draw 1 card.
<br><em>Damage 5</em> — Put Dendrobium into the Break Zone: Choose up to 3 Forwards. Freeze them. Draw 1 card. (If you have received 5 points of damage or more, this Character has this ability.)",,0.2,0.49,1.0,0.25,,Foil,10-037C,Monster,Ice,2,,Stalker,XIII
202158,Knight (Luneth),Knight Luneth,https://tcgplayer-cdn.tcgplayer.com/product/202158_200w.jpg,24,2530,https://cpt.tcgcsv.com/bTD2,2019-11-01T18:31:43.377,1,Common,"When Knight or a Character enters your field, Knight gains +2000 power until the end of the turn.",,0.2,0.23,1.0,,,Foil,10-038C,Forward,Ice,2,5000,Standard Unit,III
202158,Knight (Luneth),Knight Luneth,https://tcgplayer-cdn.tcgplayer.com/product/202158_200w.jpg,24,2530,https://cpt.tcgcsv.com/bTD2,2019-11-01T18:31:43.377,1,Common,"When Knight or a Character enters your field, Knight gains +2000 power until the end of the turn.",,0.04,0.1,1.29,0.1,,Normal,10-038C,Forward,Ice,2,5000,Standard Unit,III
202159,Nag'molada,Nagmolada,https://tcgplayer-cdn.tcgplayer.com/product/202159_200w.jpg,24,2530,https://cpt.tcgcsv.com/cTD2,2019-11-01T18:33:14.68,1,Common,"When Nag'molada enters the field, you may search for 1 Monster and add it to your hand.",,5.2,6.37,7.49,4.69,,Foil,10-039C,Backup,Ice,3,,Member of the Armathrwn Society,XI
202159,Nag'molada,Nagmolada,https://tcgplayer-cdn.tcgplayer.com/product/202159_200w.jpg,24,2530,https://cpt.tcgcsv.com/cTD2,2019-11-01T18:33:14.68,1,Common,"When Nag'molada enters the field, you may search for 1 Monster and add it to your hand.",,0.03,0.1,0.99,0.09,,Normal,10-039C,Backup,Ice,3,,Member of the Armathrwn Society,XI
202160,White Tiger l'Cie Qun'mi,White Tiger lCie Qunmi,https://tcgplayer-cdn.tcgplayer.com/product/202160_200w.jpg,24,2530,https://cpt.tcgcsv.com/dTD2,2019-11-01T18:37:39.293,1,Rare,"If you control a <em>Category TYPE-0</em> Character other than White Tiger l'Cie Qun'mi, White Tiger l'Cie Qun'mi gains +2000 power.
<br>Put White Tiger l'Cie Qun'mi into the Break Zone: Choose 1 Summon. If your opponent doesn't pay (3), cancel its effect.",,0.01,0.56,1.0,0.67,,Foil,10-040R,Forward,Ice,2,5000,L'Cie,Type-0
202160,White Tiger l'Cie Qun'mi,White Tiger lCie Qunmi,https://tcgplayer-cdn.tcgplayer.com/product/202160_200w.jpg,24,2530,https://cpt.tcgcsv.com/dTD2,2019-11-01T18:37:39.293,1,Rare,"If you control a <em>Category TYPE-0</em> Character other than White Tiger l'Cie Qun'mi, White Tiger l'Cie Qun'mi gains +2000 power.
<br>Put White Tiger l'Cie Qun'mi into the Break Zone: Choose 1 Summon. If your opponent doesn't pay (3), cancel its effect.",,0.05,0.15,0.99,0.09,,Normal,10-040R,Forward,Ice,2,5000,L'Cie,Type-0
202161,Shivan EX,Shivan EX,https://tcgplayer-cdn.tcgplayer.com/product/202161_200w.jpg,24,2530,https://cpt.tcgcsv.com/fTD2,2019-11-01T18:38:18.937,1,Common,<strong>EX BURST</strong> Choose 1 dull Forward. Deal it 4000 damage. Draw 1 card.,,0.03,0.14,0.79,0.12,,Normal,10-041C,Summon,Ice,10,,,XII
202161,Shivan EX,Shivan EX,https://tcgplayer-cdn.tcgplayer.com/product/202161_200w.jpg,24,2530,https://cpt.tcgcsv.com/fTD2,2019-11-01T18:38:18.937,1,Common,<strong>EX BURST</strong> Choose 1 dull Forward. Deal it 4000 damage. Draw 1 card.,,0.22,0.33,0.88,0.53,,Foil,10-041C,Summon,Ice,10,,,XII
202162,Mog (XIII-2),Mog XIII 2,https://tcgplayer-cdn.tcgplayer.com/product/202162_200w.jpg,24,2530,https://cpt.tcgcsv.com/gTD2,2019-11-01T18:43:27.447,1,Common,"The <em>Card Name Serah</em> you control gains +1000 power.
<br>When Mog (XIII-2) is put from the field into the Break Zone, choose 1 Forward. Freeze it.",,0.17,0.25,2.0,0.21,,Foil,10-042C,Backup,Ice,2,,Moogle,XIII
202162,Mog (XIII-2),Mog XIII 2,https://tcgplayer-cdn.tcgplayer.com/product/202162_200w.jpg,24,2530,https://cpt.tcgcsv.com/gTD2,2019-11-01T18:43:27.447,1,Common,"The <em>Card Name Serah</em> you control gains +1000 power.
<br>When Mog (XIII-2) is put from the field into the Break Zone, choose 1 Forward. Freeze it.",,0.04,0.1,1.06,0.08,,Normal,10-042C,Backup,Ice,2,,Moogle,XIII
202163,Arc EX,Arc EX,https://tcgplayer-cdn.tcgplayer.com/product/202163_200w.jpg,24,2530,https://cpt.tcgcsv.com/hTD2,2019-11-01T18:45:10.443,1,Hero,"<strong>EX BURST</strong> When Arc enters the field, choose up to 3 <em>Job Standard Unit</em> or <em>Job Warrior of Light</em>. Activate them.
<br><em>Damage 3</em> — When Arc enters the field, choose 1 <em>Job Standard Unit</em> or <em>Job Warrior of Light</em> of cost 3 or less in your Break Zone. Play it onto the field.",,3.25,3.56,4.0,1.68,,Normal,10-043H,Forward,Wind,5,8000,Warrior of Light,III
202163,Arc EX,Arc EX,https://tcgplayer-cdn.tcgplayer.com/product/202163_200w.jpg,24,2530,https://cpt.tcgcsv.com/hTD2,2019-11-01T18:45:10.443,1,Hero,"<strong>EX BURST</strong> When Arc enters the field, choose up to 3 <em>Job Standard Unit</em> or <em>Job Warrior of Light</em>. Activate them.
<br><em>Damage 3</em> — When Arc enters the field, choose 1 <em>Job Standard Unit</em> or <em>Job Warrior of Light</em> of cost 3 or less in your Break Zone. Play it onto the field.",,5.98,6.44,6.99,3.49,,Foil,10-043H,Forward,Wind,5,8000,Warrior of Light,III
202164,Vaan,Vaan,https://tcgplayer-cdn.tcgplayer.com/product/202164_200w.jpg,24,2530,https://cpt.tcgcsv.com/jTD2,2019-11-01T18:46:17.877,1,Hero,"For each active Character other than Vaan you control, Vaan gains +1000 power.",,0.25,0.35,1.0,0.52,,Foil,10-044H,Forward,Wind,2,4000,Sky Pirate,XII;DFF
202164,Vaan,Vaan,https://tcgplayer-cdn.tcgplayer.com/product/202164_200w.jpg,24,2530,https://cpt.tcgcsv.com/jTD2,2019-11-01T18:46:17.877,1,Hero,"For each active Character other than Vaan you control, Vaan gains +1000 power.",,0.08,0.15,1.5,0.14,,Normal,10-044H,Forward,Wind,2,4000,Sky Pirate,XII;DFF
202165,Unsaganashi,Unsaganashi,https://tcgplayer-cdn.tcgplayer.com/product/202165_200w.jpg,24,2530,https://cpt.tcgcsv.com/kTD2,2019-11-01T18:48:01.783,1,Common,"Put Unsaganashi into the Break Zone: Choose 1 Forward you control. It cannot be chosen by your opponent's Summons or abilities this turn.
<br><em>Damage 5</em> — Put Unsaganashi into the Break Zone: Activate all the Forwards you control. They cannot be chosen by your opponent's Summons or abilities this turn.",,0.01,0.11,0.79,0.14,,Normal,10-045C,Monster,Wind,2,,Spook,XIII
202165,Unsaganashi,Unsaganashi,https://tcgplayer-cdn.tcgplayer.com/product/202165_200w.jpg,24,2530,https://cpt.tcgcsv.com/kTD2,2019-11-01T18:48:01.783,1,Common,"Put Unsaganashi into the Break Zone: Choose 1 Forward you control. It cannot be chosen by your opponent's Summons or abilities this turn.
<br><em>Damage 5</em> — Put Unsaganashi into the Break Zone: Activate all the Forwards you control. They cannot be chosen by your opponent's Summons or abilities this turn.",,0.25,0.55,1.5,0.5,,Foil,10-045C,Monster,Wind,2,,Spook,XIII
202166,Aerith,Aerith,https://tcgplayer-cdn.tcgplayer.com/product/202166_200w.jpg,24,2530,https://cpt.tcgcsv.com/lTD2,2019-11-01T18:49:48.037,1,Hero,"[Dull]: Choose up to 3 <em>Category VII</em> Characters other than Aerith. Activate them.
<br>[G][Dull]: Choose 1 Forward you control. It cannot be chosen by your opponent's Summons or abilities this turn.
<br>[G][G]: Choose 1 Forward. During this turn, the next damage dealt to it is reduced by 2000 instead.",,3.99,4.2,5.0,3.21,,Foil,10-046H,Forward,Wind,4,7000,Ancient,VII
202166,Aerith,Aerith,https://tcgplayer-cdn.tcgplayer.com/product/202166_200w.jpg,24,2530,https://cpt.tcgcsv.com/lTD2,2019-11-01T18:49:48.037,1,Hero,"[Dull]: Choose up to 3 <em>Category VII</em> Characters other than Aerith. Activate them.
<br>[G][Dull]: Choose 1 Forward you control. It cannot be chosen by your opponent's Summons or abilities this turn.
<br>[G][G]: Choose 1 Forward. During this turn, the next damage dealt to it is reduced by 2000 instead.",,0.9,1.24,2.82,1.23,,Normal,10-046H,Forward,Wind,4,7000,Ancient,VII
202167,Echo,Echo,https://tcgplayer-cdn.tcgplayer.com/product/202167_200w.jpg,24,2530,https://cpt.tcgcsv.com/mTD2,2019-11-01T18:50:39.427,1,Rare,"When Echo enters the field, you may search for 1 <em>Category MOBIUS</em> Forward and add it to your hand.",,0.49,0.6,1.0,0.74,,Foil,10-047R,Backup,Wind,3,,Fairy,Mobius
202167,Echo,Echo,https://tcgplayer-cdn.tcgplayer.com/product/202167_200w.jpg,24,2530,https://cpt.tcgcsv.com/mTD2,2019-11-01T18:50:39.427,1,Rare,"When Echo enters the field, you may search for 1 <em>Category MOBIUS</em> Forward and add it to your hand.",,0.02,0.12,0.99,0.09,,Normal,10-047R,Backup,Wind,3,,Fairy,Mobius
202168,Echo (Full Art),Echo Full Art,https://tcgplayer-cdn.tcgplayer.com/product/202168_200w.jpg,24,2530,https://cpt.tcgcsv.com/nTD2,2019-11-11T15:39:23.783,1,Rare,"When Echo enters the field, you may search for 1 <em>Category MOBIUS</em> Forward and add it to your hand.",,15.0,16.0,25.0,18.17,,Foil,10-047R,Backup,Wind,3,,Fairy,Mobius
202169,Kytes,Kytes,https://tcgplayer-cdn.tcgplayer.com/product/202169_200w.jpg,24,2530,https://cpt.tcgcsv.com/pTD2,2019-11-01T18:52:12.13,1,Rare,"When a <em>Card Name Vaan</em> enters your field, you may pay [G][G]. When you do so, play Kytes onto the field. This effect will trigger only if Kytes is in the Break Zone.
<br>Put Kytes into the Break Zone: Choose 1 <em>Job Sky Pirate</em>. It gains +3000 power until the end of the turn.",,0.2,0.25,0.9,0.51,,Foil,10-048R,Forward,Wind,1,3000,Sky Pirate,XII
202169,Kytes,Kytes,https://tcgplayer-cdn.tcgplayer.com/product/202169_200w.jpg,24,2530,https://cpt.tcgcsv.com/pTD2,2019-11-01T18:52:12.13,1,Rare,"When a <em>Card Name Vaan</em> enters your field, you may pay [G][G]. When you do so, play Kytes onto the field. This effect will trigger only if Kytes is in the Break Zone.
<br>Put Kytes into the Break Zone: Choose 1 <em>Job Sky Pirate</em>. It gains +3000 power until the end of the turn.",,0.07,0.15,0.99,0.11,,Normal,10-048R,Forward,Wind,1,3000,Sky Pirate,XII
202170,Ranger,Ranger,https://tcgplayer-cdn.tcgplayer.com/product/202170_200w.jpg,24,2530,https://cpt.tcgcsv.com/qTD2,2019-11-01T18:54:59.503,1,Common,"[Dull], put Ranger into the Break Zone: Choose 1 Backup of cost 3 or more. Break it.",,0.18,0.24,1.0,,,Foil,10-049C,Backup,Wind,4,,Standard Unit,XI
202170,Ranger,Ranger,https://tcgplayer-cdn.tcgplayer.com/product/202170_200w.jpg,24,2530,https://cpt.tcgcsv.com/qTD2,2019-11-01T18:54:59.503,1,Common,"[Dull], put Ranger into the Break Zone: Choose 1 Backup of cost 3 or more. Break it.",,0.02,0.1,0.8,0.09,,Normal,10-049C,Backup,Wind,4,,Standard Unit,XI
202171,Thief (Arc),Thief Arc,https://tcgplayer-cdn.tcgplayer.com/product/202171_200w.jpg,24,2530,https://cpt.tcgcsv.com/rTD2,2019-11-01T18:53:49.21,1,Common,"When a card is put from your opponent's deck into the Break Zone, Thief gains +2000 power until the end of the turn.
<br>When Thief attacks, your opponent puts the top card of his/her deck into the Break Zone.",,0.02,0.1,0.79,0.08,,Normal,10-050C,Forward,Wind,4,7000,Standard Unit,III
202171,Thief (Arc),Thief Arc,https://tcgplayer-cdn.tcgplayer.com/product/202171_200w.jpg,24,2530,https://cpt.tcgcsv.com/rTD2,2019-11-01T18:53:49.21,1,Common,"When a card is put from your opponent's deck into the Break Zone, Thief gains +2000 power until the end of the turn.
<br>When Thief attacks, your opponent puts the top card of his/her deck into the Break Zone.",,0.17,0.22,1.0,0.22,,Foil,10-050C,Forward,Wind,4,7000,Standard Unit,III
202172,Zidane,Zidane,https://tcgplayer-cdn.tcgplayer.com/product/202172_200w.jpg,24,2530,https://cpt.tcgcsv.com/sTD2,2019-11-01T18:54:49.88,1,Common,"Zidane doesn't receive any damage from Summons or abilities.
<br>Zidane cannot be blocked by a Forward of cost 4 or more.",,0.04,0.1,1.06,0.08,,Normal,10-051C,Forward,Wind,3,5000,Genome,IX;Theatrhythm
202172,Zidane,Zidane,https://tcgplayer-cdn.tcgplayer.com/product/202172_200w.jpg,24,2530,https://cpt.tcgcsv.com/sTD2,2019-11-01T18:54:49.88,1,Common,"Zidane doesn't receive any damage from Summons or abilities.
<br>Zidane cannot be blocked by a Forward of cost 4 or more.",,0.17,0.23,0.49,0.18,,Foil,10-051C,Forward,Wind,3,5000,Genome,IX;Theatrhythm
202173,Sylph EX,Sylph EX,https://tcgplayer-cdn.tcgplayer.com/product/202173_200w.jpg,24,2530,https://cpt.tcgcsv.com/tTD2,2019-11-01T18:56:11.313,1,Common,<strong>EX BURST</strong> Choose 1 Forward. Deal it 3000 damage. Draw 1 card.,,0.05,0.1,0.8,0.1,,Normal,10-053C,Summon,Wind,2,,,XII
202173,Sylph EX,Sylph EX,https://tcgplayer-cdn.tcgplayer.com/product/202173_200w.jpg,24,2530,https://cpt.tcgcsv.com/tTD2,2019-11-01T18:56:11.313,1,Common,<strong>EX BURST</strong> Choose 1 Forward. Deal it 3000 damage. Draw 1 card.,,0.25,0.33,1.0,0.33,,Foil,10-053C,Summon,Wind,2,,,XII
202174,Sylph EX (Full Art),Sylph EX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/202174_200w.jpg,24,2530,https://cpt.tcgcsv.com/vTD2,2019-11-01T18:57:00.24,1,Common,<strong>EX BURST</strong> Choose 1 Forward. Deal it 3000 damage. Draw 1 card.,,13.0,14.0,15.0,9.49,,Foil,10-053C,Summon,Wind,2,,,XII
202175,Chocobo,Chocobo,https://tcgplayer-cdn.tcgplayer.com/product/202175_200w.jpg,24,2530,https://cpt.tcgcsv.com/wTD2,2019-11-06T13:24:36.47,1,Hero,Choose 1 Forward you control. Return it to its owner's hand. Draw 1 card.,,2.75,3.43,30.0,3.48,,Normal,10-055H,Summon,Wind,2,,,III
202175,Chocobo,Chocobo,https://tcgplayer-cdn.tcgplayer.com/product/202175_200w.jpg,24,2530,https://cpt.tcgcsv.com/wTD2,2019-11-06T13:24:36.47,1,Hero,Choose 1 Forward you control. Return it to its owner's hand. Draw 1 card.,,15.99,20.0,31.49,17.99,,Foil,10-055H,Summon,Wind,2,,,III
202176,Nono,Nono,https://tcgplayer-cdn.tcgplayer.com/product/202176_200w.jpg,24,2530,https://cpt.tcgcsv.com/xTD2,2019-11-01T18:59:27.907,1,Rare,"When a <em>Category XII </em>Forward enters your field, choose 1 Backup you control. Activate it.",,0.35,0.49,1.25,0.52,,Foil,10-056R,Backup,Wind,3,,Moogle,XII
202176,Nono,Nono,https://tcgplayer-cdn.tcgplayer.com/product/202176_200w.jpg,24,2530,https://cpt.tcgcsv.com/xTD2,2019-11-01T18:59:27.907,1,Rare,"When a <em>Category XII </em>Forward enters your field, choose 1 Backup you control. Activate it.",,0.1,0.15,0.99,0.11,,Normal,10-056R,Backup,Wind,3,,Moogle,XII
202177,Bartz EX,Bartz EX,https://tcgplayer-cdn.tcgplayer.com/product/202177_200w.jpg,24,2530,https://cpt.tcgcsv.com/zTD2,2019-11-01T19:00:23.923,1,Common,"<strong>EX BURST</strong> When Bartz enters the field, activate all Characters you control.",,0.05,0.1,0.8,0.1,,Normal,10-057C,Backup,Wind,4,,Wanderer,V;Theatrhythm
202177,Bartz EX,Bartz EX,https://tcgplayer-cdn.tcgplayer.com/product/202177_200w.jpg,24,2530,https://cpt.tcgcsv.com/zTD2,2019-11-01T19:00:23.923,1,Common,"<strong>EX BURST</strong> When Bartz enters the field, activate all Characters you control.",,0.25,0.35,1.0,0.4,,Foil,10-057C,Backup,Wind,4,,Wanderer,V;Theatrhythm
202178,Penelo,Penelo,https://tcgplayer-cdn.tcgplayer.com/product/202178_200w.jpg,24,2530,https://cpt.tcgcsv.com/BTD2,2019-11-01T19:01:41.547,1,Rare,"<em>Damage 3</em> — [Dull]: Deal 1000 damage to all the Forwards opponent controls. (If you have received 3 points of damage or more, this Character has this ability.)",,0.03,0.15,0.99,0.14,,Normal,10-058R,Backup,Wind,2,,Dancer,XII
202178,Penelo,Penelo,https://tcgplayer-cdn.tcgplayer.com/product/202178_200w.jpg,24,2530,https://cpt.tcgcsv.com/BTD2,2019-11-01T19:01:41.547,1,Rare,"<em>Damage 3</em> — [Dull]: Deal 1000 damage to all the Forwards opponent controls. (If you have received 3 points of damage or more, this Character has this ability.)",,0.29,0.54,1.49,0.53,,Foil,10-058R,Backup,Wind,2,,Dancer,XII
202179,Filo,Filo,https://tcgplayer-cdn.tcgplayer.com/product/202179_200w.jpg,24,2530,https://cpt.tcgcsv.com/CTD2,2019-11-01T19:06:12.237,1,Rare,"If you control a <em>Job Sky Pirate</em> Forward other than Filo, Filo gains +1000 power and Haste.",,0.09,0.15,0.99,0.14,,Normal,10-059R,Forward,Wind,2,5000,Sky Pirate,XII
202179,Filo,Filo,https://tcgplayer-cdn.tcgplayer.com/product/202179_200w.jpg,24,2530,https://cpt.tcgcsv.com/CTD2,2019-11-01T19:06:12.237,1,Rare,"If you control a <em>Job Sky Pirate</em> Forward other than Filo, Filo gains +1000 power and Haste.",,0.18,0.35,1.1,0.75,,Foil,10-059R,Forward,Wind,2,5000,Sky Pirate,XII
202180,Fran,Fran,https://tcgplayer-cdn.tcgplayer.com/product/202180_200w.jpg,24,2530,https://cpt.tcgcsv.com/DTD2,2019-11-01T19:07:23.637,1,Legend,"If you control a <em>Card Name Balthier</em> Forward, Fran cannot be chosen by your opponent's Summons or abilities.
<br>For each <em>Job Sky Pirate</em> other than Fran you control, Fran gains +1000 power.
<br>When Fran attacks, choose 1 Forward opponent controls. Deal it 1000 damage for each <em>Job Sky Pirate</em> other than Fran you control.",,4.0,6.75,8.0,7.58,,Foil,10-060L,Forward,Wind,2,5000,Sky Pirate,XII
202180,Fran,Fran,https://tcgplayer-cdn.tcgplayer.com/product/202180_200w.jpg,24,2530,https://cpt.tcgcsv.com/DTD2,2019-11-01T19:07:23.637,1,Legend,"If you control a <em>Card Name Balthier</em> Forward, Fran cannot be chosen by your opponent's Summons or abilities.
<br>For each <em>Job Sky Pirate</em> other than Fran you control, Fran gains +1000 power.
<br>When Fran attacks, choose 1 Forward opponent controls. Deal it 1000 damage for each <em>Job Sky Pirate</em> other than Fran you control.",,6.24,6.73,10.0,6.72,,Normal,10-060L,Forward,Wind,2,5000,Sky Pirate,XII
202181,Class Eighth Moogle,Class Eighth Moogle,https://tcgplayer-cdn.tcgplayer.com/product/202181_200w.jpg,24,2530,https://cpt.tcgcsv.com/FTD2,2019-11-01T19:08:03.557,1,Common,"If Class Eighth Moogle is on the field, Class Eighth Moogle can produce Earth CP.",,1.23,2.76,5.0,2.75,,Foil,10-061C,Backup,Wind,2,,Moogle,Type-0
202181,Class Eighth Moogle,Class Eighth Moogle,https://tcgplayer-cdn.tcgplayer.com/product/202181_200w.jpg,24,2530,https://cpt.tcgcsv.com/FTD2,2019-11-01T19:08:03.557,1,Common,"If Class Eighth Moogle is on the field, Class Eighth Moogle can produce Earth CP.",,0.06,0.15,5.29,0.11,,Normal,10-061C,Backup,Wind,2,,Moogle,Type-0
202182,Class Twelfth Moogle,Class Twelfth Moogle,https://tcgplayer-cdn.tcgplayer.com/product/202182_200w.jpg,24,2530,https://cpt.tcgcsv.com/GTD2,2019-11-01T19:09:00.993,1,Rare,[(1)][Dull]: Choose 1 Wind Forward you control. It gains +1000 power until the end of the turn.,,0.21,0.33,1.0,0.25,,Foil,10-062R,Backup,Wind,2,,Moogle,Type-0
202182,Class Twelfth Moogle,Class Twelfth Moogle,https://tcgplayer-cdn.tcgplayer.com/product/202182_200w.jpg,24,2530,https://cpt.tcgcsv.com/GTD2,2019-11-01T19:09:00.993,1,Rare,[(1)][Dull]: Choose 1 Wind Forward you control. It gains +1000 power until the end of the turn.,,0.1,0.15,0.99,0.11,,Normal,10-062R,Backup,Wind,2,,Moogle,Type-0
202183,Y'shtola,Yshtola,https://tcgplayer-cdn.tcgplayer.com/product/202183_200w.jpg,24,2530,https://cpt.tcgcsv.com/HTD2,2019-11-01T19:13:54.46,1,Common,Put Y'shtola into the Break Zone: Choose 1 Summon or ability choosing a Backup you control. Cancel its effect. Draw 1 card.,,0.85,0.89,1.0,0.96,,Foil,10-063C,Backup,Wind,2,,Scion of the Seventh Dawn,XIV;Theatrhythm
202183,Y'shtola,Yshtola,https://tcgplayer-cdn.tcgplayer.com/product/202183_200w.jpg,24,2530,https://cpt.tcgcsv.com/HTD2,2019-11-01T19:13:54.46,1,Common,Put Y'shtola into the Break Zone: Choose 1 Summon or ability choosing a Backup you control. Cancel its effect. Draw 1 card.,,0.08,0.1,0.79,0.1,,Normal,10-063C,Backup,Wind,2,,Scion of the Seventh Dawn,XIV;Theatrhythm
202184,Atlas,Atlas,https://tcgplayer-cdn.tcgplayer.com/product/202184_200w.jpg,24,2530,https://cpt.tcgcsv.com/JTD2,2019-11-01T19:27:22.537,1,Rare,"<em>Damage 2</em> — Atlas gains +1000 power.
<br><em>Damage 5</em> — Atlas gains +2000 power.",,0.05,0.13,0.99,0.08,,Normal,10-064R,Forward,Earth,3,7000,Colossus,XIII
202184,Atlas,Atlas,https://tcgplayer-cdn.tcgplayer.com/product/202184_200w.jpg,24,2530,https://cpt.tcgcsv.com/JTD2,2019-11-01T19:27:22.537,1,Rare,"<em>Damage 2</em> — Atlas gains +1000 power.
<br><em>Damage 5</em> — Atlas gains +2000 power.",,0.25,0.35,1.0,,,Foil,10-064R,Forward,Earth,3,7000,Colossus,XIII
202185,Warrior of Light,Warrior of Light,https://tcgplayer-cdn.tcgplayer.com/product/202185_200w.jpg,24,2530,https://cpt.tcgcsv.com/KTD2,2019-11-01T19:28:43.657,1,Legend,"When Warrior of Light enters the field, reveal the top 5 cards of your deck. Play as many <em>Job Standard Unit</em> Forwards as you want with a total cost of 5 or less among them onto the field and return the other cards to the bottom of your deck in any order.
<br><em>Damage 5</em> — The <em>Job Standard Unit</em> Forwards you control gain +5000 power.",,0.99,2.25,5.0,1.1,,Foil,10-065L,Forward,Earth,7,7000,Warrior of Light,I;DFF
202185,Warrior of Light,Warrior of Light,https://tcgplayer-cdn.tcgplayer.com/product/202185_200w.jpg,24,2530,https://cpt.tcgcsv.com/KTD2,2019-11-01T19:28:43.657,1,Legend,"When Warrior of Light enters the field, reveal the top 5 cards of your deck. Play as many <em>Job Standard Unit</em> Forwards as you want with a total cost of 5 or less among them onto the field and return the other cards to the bottom of your deck in any order.
<br><em>Damage 5</em> — The <em>Job Standard Unit</em> Forwards you control gain +5000 power.",,0.75,1.0,2.0,1.07,,Normal,10-065L,Forward,Earth,7,7000,Warrior of Light,I;DFF
202186,Garganzola,Garganzola,https://tcgplayer-cdn.tcgplayer.com/product/202186_200w.jpg,24,2530,https://cpt.tcgcsv.com/LTD2,2019-11-01T19:29:50.477,1,Common,"Put Garganzola into the Break Zone: Choose 1 Forward. It gains +2000 power until the end of the turn.
<br><em>Damage 5</em> — Put Garganzola into the Break Zone: Choose 1 Forward. It gains +5000 power until the end of the turn. (If you have received 5 points of damage or more, this Character has this ability.)",,0.02,0.1,0.79,0.09,,Normal,10-066C,Monster,Earth,1,,Flan,XIII
