productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extCardType,extElement,extCost,extJob,extCategory,extPower
194330,Seifer,Seifer,https://tcgplayer-cdn.tcgplayer.com/product/194330_200w.jpg,24,2460,https://cpt.tcgcsv.com/DLz2,2019-07-12T13:16:22.083,1,Common,"If you control a <em>Job Witch</em>, Seifer gains +3000 power.",0.01,0.1,0.8,0.09,,Normal,9-088C,Forward,Lightning,2,SeeD Candidate,VIII;Pictlogica,5000
194331,Seeq,Seeq,https://tcgplayer-cdn.tcgplayer.com/product/194331_200w.jpg,24,2460,https://cpt.tcgcsv.com/FLz2,2019-07-12T13:16:38.293,1,Common,"When Seeq enters the field, choose 1 Forward opponent controls. Break it.",0.25,0.25,0.83,,,Foil,9-089C,Backup,Lightning,7,Standard Unit,XII,
194331,Seeq,Seeq,https://tcgplayer-cdn.tcgplayer.com/product/194331_200w.jpg,24,2460,https://cpt.tcgcsv.com/FLz2,2019-07-12T13:16:38.293,1,Common,"When Seeq enters the field, choose 1 Forward opponent controls. Break it.",0.01,0.1,0.79,0.07,,Normal,9-089C,Backup,Lightning,7,Standard Unit,XII,
194332,Baknamy,Baknamy,https://tcgplayer-cdn.tcgplayer.com/product/194332_200w.jpg,24,2460,https://cpt.tcgcsv.com/GLz2,2019-07-12T13:17:52.233,1,Rare,"When a Lightning Forward other than Baknamy enters your field, choose 1 Forward opponent controls. <strong>Dull</strong> it.",0.25,0.25,1.0,,,Foil,9-092R,Forward,Lightning,3,Standard Unit,XII,7000
194332,Baknamy,Baknamy,https://tcgplayer-cdn.tcgplayer.com/product/194332_200w.jpg,24,2460,https://cpt.tcgcsv.com/GLz2,2019-07-12T13:17:52.233,1,Rare,"When a Lightning Forward other than Baknamy enters your field, choose 1 Forward opponent controls. <strong>Dull</strong> it.",0.02,0.1,0.99,0.07,,Normal,9-092R,Forward,Lightning,3,Standard Unit,XII,7000
194333,Fusoya,Fusoya,https://tcgplayer-cdn.tcgplayer.com/product/194333_200w.jpg,24,2460,https://cpt.tcgcsv.com/HLz2,2019-07-12T13:18:43.403,1,Legend,"The cost required to cast your Summons can be paid with CP of any Element.
<br>When Fusoya enters the field, choose 1 Forward opponent controls. Reveal the top 2 cards of your deck. Deal it 1000 damage for each CP required to play the revealed cards. Add all the revealed cards to your hand.",0.1,0.3,3.0,0.33,,Normal,9-094L,Forward,Lightning,7,Lunarian,IV;Mobius,6000
194333,Fusoya,Fusoya,https://tcgplayer-cdn.tcgplayer.com/product/194333_200w.jpg,24,2460,https://cpt.tcgcsv.com/HLz2,2019-07-12T13:18:43.403,1,Legend,"The cost required to cast your Summons can be paid with CP of any Element.
<br>When Fusoya enters the field, choose 1 Forward opponent controls. Reveal the top 2 cards of your deck. Deal it 1000 damage for each CP required to play the revealed cards. Add all the revealed cards to your hand.",0.45,0.49,14.99,0.48,,Foil,9-094L,Forward,Lightning,7,Lunarian,IV;Mobius,6000
194334,Meia,Meia,https://tcgplayer-cdn.tcgplayer.com/product/194334_200w.jpg,24,2460,https://cpt.tcgcsv.com/JLz2,2019-07-12T13:18:53.93,1,Legend,"At the beginning of your Attack Phase, select 1 of the 3 following actions. If you have received 5 points of damage or more, select up to 2 of the 3 following actions instead.
<br>""Choose 1 Forward. Until the end of the turn, it gains +1000 power and <strong>First Strike</strong>.""
<br>""Choose 1 Forward. <strong>Dull</strong> it.""
<br>""Choose 1 <em>Category MOBIUS</em> Forward other than Meia. It gains <strong>Haste</strong> until the end of the turn.""",0.98,0.99,12.99,1.34,,Normal,9-095L,Forward,Lightning,3,Witch,Mobius,7000
194334,Meia,Meia,https://tcgplayer-cdn.tcgplayer.com/product/194334_200w.jpg,24,2460,https://cpt.tcgcsv.com/JLz2,2019-07-12T13:18:53.93,1,Legend,"At the beginning of your Attack Phase, select 1 of the 3 following actions. If you have received 5 points of damage or more, select up to 2 of the 3 following actions instead.
<br>""Choose 1 Forward. Until the end of the turn, it gains +1000 power and <strong>First Strike</strong>.""
<br>""Choose 1 Forward. <strong>Dull</strong> it.""
<br>""Choose 1 <em>Category MOBIUS</em> Forward other than Meia. It gains <strong>Haste</strong> until the end of the turn.""",6.55,9.0,19.99,4.55,,Foil,9-095L,Forward,Lightning,3,Witch,Mobius,7000
194335,Livia,Livia,https://tcgplayer-cdn.tcgplayer.com/product/194335_200w.jpg,24,2460,https://cpt.tcgcsv.com/KLz2,2019-07-12T13:22:10.583,1,Rare,"When Livia enters the field, if the cost to play Livia didn't include CP of 3 or more different Elements, put Livia into the Break Zone.
<br>(1): Livia gains <strong>Brave</strong> until the end of the turn.
<br>(3): Break the Forward that blocks Livia.",0.05,0.15,0.99,0.13,,Normal,9-099R,Forward,Lightning,3,Detachment Commander,XIV,9000
194335,Livia,Livia,https://tcgplayer-cdn.tcgplayer.com/product/194335_200w.jpg,24,2460,https://cpt.tcgcsv.com/KLz2,2019-07-12T13:22:10.583,1,Rare,"When Livia enters the field, if the cost to play Livia didn't include CP of 3 or more different Elements, put Livia into the Break Zone.
<br>(1): Livia gains <strong>Brave</strong> until the end of the turn.
<br>(3): Break the Forward that blocks Livia.",0.24,0.37,0.99,0.24,,Foil,9-099R,Forward,Lightning,3,Detachment Commander,XIV,9000
194336,Ravus EX,Ravus EX,https://tcgplayer-cdn.tcgplayer.com/product/194336_200w.jpg,24,2460,https://cpt.tcgcsv.com/LLz2,2019-07-12T13:22:27.047,1,Rare,"<strong>EX BURST</strong> When Ravus enters the field, choose 1 Forward opponent controls. <strong>Dull</strong> it.
<br>When Ravus enters the field, choose 1 Forward opponent controls. If the number of Forwards your opponent controls is greater than the number of Forwards you control, <strong>dull</strong> it.",0.05,0.15,0.99,0.14,,Normal,9-100R,Forward,Lightning,4,Captain,XV,8000
194336,Ravus EX,Ravus EX,https://tcgplayer-cdn.tcgplayer.com/product/194336_200w.jpg,24,2460,https://cpt.tcgcsv.com/LLz2,2019-07-12T13:22:27.047,1,Rare,"<strong>EX BURST</strong> When Ravus enters the field, choose 1 Forward opponent controls. <strong>Dull</strong> it.
<br>When Ravus enters the field, choose 1 Forward opponent controls. If the number of Forwards your opponent controls is greater than the number of Forwards you control, <strong>dull</strong> it.",0.23,0.24,0.5,0.23,,Foil,9-100R,Forward,Lightning,4,Captain,XV,8000
194337,Paladin,Paladin,https://tcgplayer-cdn.tcgplayer.com/product/194337_200w.jpg,24,2460,https://cpt.tcgcsv.com/MLz2,2019-07-12T13:34:34.217,1,Common,"When Paladin enters the field, select 1 of the 2 following actions.
<br>""Choose 1 <em>Job Standard Unit</em> in your Break Zone. Add it to your hand.""
<br>""Until the end of the turn, all the Forwards you control gain +1000 power and <strong>Brave</strong>.""",0.15,0.3,1.45,0.38,,Foil,9-112C,Backup,Water,4,Standard Unit,FFTA2,
194337,Paladin,Paladin,https://tcgplayer-cdn.tcgplayer.com/product/194337_200w.jpg,24,2460,https://cpt.tcgcsv.com/MLz2,2019-07-12T13:34:34.217,1,Common,"When Paladin enters the field, select 1 of the 2 following actions.
<br>""Choose 1 <em>Job Standard Unit</em> in your Break Zone. Add it to your hand.""
<br>""Until the end of the turn, all the Forwards you control gain +1000 power and <strong>Brave</strong>.""",0.02,0.1,0.8,0.09,,Normal,9-112C,Backup,Water,4,Standard Unit,FFTA2,
194338,Iedolas,Iedolas,https://tcgplayer-cdn.tcgplayer.com/product/194338_200w.jpg,24,2460,https://cpt.tcgcsv.com/NLz2,2019-07-12T13:28:48.21,1,Rare,"[Dull], put Iedolas into the Break Zone: Choose 1 Summon of cost 4 or less in your Break Zone. Cast it without paying the cost. Remove that Summon from the game after use instead of putting it in the Break Zone.",0.25,0.4,1.66,0.43,,Foil,9-103R,Backup,Water,4,Emperor,XV,
194338,Iedolas,Iedolas,https://tcgplayer-cdn.tcgplayer.com/product/194338_200w.jpg,24,2460,https://cpt.tcgcsv.com/NLz2,2019-07-12T13:28:48.21,1,Rare,"[Dull], put Iedolas into the Break Zone: Choose 1 Summon of cost 4 or less in your Break Zone. Cast it without paying the cost. Remove that Summon from the game after use instead of putting it in the Break Zone.",0.04,0.12,0.99,0.11,,Normal,9-103R,Backup,Water,4,Emperor,XV,
194339,Ultimecia,Ultimecia,https://tcgplayer-cdn.tcgplayer.com/product/194339_200w.jpg,24,2460,https://cpt.tcgcsv.com/PLz2,2019-07-12T13:28:49.593,1,Hero,"When Ultimecia enters the field, each player reveals the top card of his/her deck. Each player who revealed a Character may play it onto the field.
<br>[U][U][(2)][Dull], put Ultimecia into the Break Zone: Choose 1 Forward. Put it on the top of its owner's deck.",0.1,0.23,1.44,0.18,,Normal,9-102H,Backup,Water,4,Witch,VIII;DFF,
194339,Ultimecia,Ultimecia,https://tcgplayer-cdn.tcgplayer.com/product/194339_200w.jpg,24,2460,https://cpt.tcgcsv.com/PLz2,2019-07-12T13:28:49.593,1,Hero,"When Ultimecia enters the field, each player reveals the top card of his/her deck. Each player who revealed a Character may play it onto the field.
<br>[U][U][(2)][Dull], put Ultimecia into the Break Zone: Choose 1 Forward. Put it on the top of its owner's deck.",0.49,0.69,6.99,,,Foil,9-102H,Backup,Water,4,Witch,VIII;DFF,
194340,Gau,Gau,https://tcgplayer-cdn.tcgplayer.com/product/194340_200w.jpg,24,2460,https://cpt.tcgcsv.com/QLz2,2019-07-12T13:30:15.847,1,Common,"If you control a Monster, Gau gains +2000 power.
<br>If you control 3 or more Monsters, Gau gains <strong>Brave</strong>.",0.25,0.27,0.79,0.27,,Foil,9-105C,Forward,Water,2,Wild Child,VI,5000
194340,Gau,Gau,https://tcgplayer-cdn.tcgplayer.com/product/194340_200w.jpg,24,2460,https://cpt.tcgcsv.com/QLz2,2019-07-12T13:30:15.847,1,Common,"If you control a Monster, Gau gains +2000 power.
<br>If you control 3 or more Monsters, Gau gains <strong>Brave</strong>.",0.01,0.11,0.79,0.09,,Normal,9-105C,Forward,Water,2,Wild Child,VI,5000
194341,Gogo,Gogo,https://tcgplayer-cdn.tcgplayer.com/product/194341_200w.jpg,24,2460,https://cpt.tcgcsv.com/RLz2,2019-07-12T13:31:24.807,1,Common,[(0)]: Choose 1 Forward opponent controls. Gogo gains his/her action abilities until the end of the turn. You can only use this ability once per turn.,0.25,0.25,1.0,0.25,,Foil,9-107C,Forward,Water,3,Mime,VI,7000
194341,Gogo,Gogo,https://tcgplayer-cdn.tcgplayer.com/product/194341_200w.jpg,24,2460,https://cpt.tcgcsv.com/RLz2,2019-07-12T13:31:24.807,1,Common,[(0)]: Choose 1 Forward opponent controls. Gogo gains his/her action abilities until the end of the turn. You can only use this ability once per turn.,0.01,0.1,0.79,0.09,,Normal,9-107C,Forward,Water,3,Mime,VI,7000
194342,White Mage,White Mage,https://tcgplayer-cdn.tcgplayer.com/product/194342_200w.jpg,24,2460,https://cpt.tcgcsv.com/SLz2,2019-07-12T13:31:38.227,1,Common,"When White Mage enters the field, you may pay [U]. When you do so, draw 1 card.",0.02,0.1,0.8,0.07,,Normal,9-108C,Backup,Water,2,Standard Unit,FFTA2,
194342,White Mage,White Mage,https://tcgplayer-cdn.tcgplayer.com/product/194342_200w.jpg,24,2460,https://cpt.tcgcsv.com/SLz2,2019-07-12T13:31:38.227,1,Common,"When White Mage enters the field, you may pay [U]. When you do so, draw 1 card.",0.12,0.2,0.79,,,Foil,9-108C,Backup,Water,2,Standard Unit,FFTA2,
194343,Cecil,Cecil,https://tcgplayer-cdn.tcgplayer.com/product/194343_200w.jpg,24,2460,https://cpt.tcgcsv.com/TLz2,2019-07-12T13:31:51.47,1,Hero,"If you control 2 or more <em>Category IV</em> Forwards other than Cecil, Cecil gains +2000 power and <strong>Brave</strong>.
<br>[(0)]: Choose 1 Forward you control other than Cecil. During this turn, the next time this Forward would take damage, reduce it by 4000 instead and deal Cecil 4000 damage. You can only use this ability once per turn.",0.23,0.5,1.5,0.24,,Foil,9-109H,Forward,Water,4,Paladin,IV,8000
194343,Cecil,Cecil,https://tcgplayer-cdn.tcgplayer.com/product/194343_200w.jpg,24,2460,https://cpt.tcgcsv.com/TLz2,2019-07-12T13:31:51.47,1,Hero,"If you control 2 or more <em>Category IV</em> Forwards other than Cecil, Cecil gains +2000 power and <strong>Brave</strong>.
<br>[(0)]: Choose 1 Forward you control other than Cecil. During this turn, the next time this Forward would take damage, reduce it by 4000 instead and deal Cecil 4000 damage. You can only use this ability once per turn.",0.14,0.24,1.41,0.16,,Normal,9-109H,Forward,Water,4,Paladin,IV,8000
194344,Famfrit,Famfrit,https://tcgplayer-cdn.tcgplayer.com/product/194344_200w.jpg,24,2460,https://cpt.tcgcsv.com/VLz2,2019-07-12T13:34:46.73,1,Hero,Each player selects up to 2 Forwards or Monsters he/she controls (select as many as possible). Put them into the Break Zone.,0.1,0.19,1.38,0.12,,Normal,9-113H,Summon,Water,6,,Mobius,
194344,Famfrit,Famfrit,https://tcgplayer-cdn.tcgplayer.com/product/194344_200w.jpg,24,2460,https://cpt.tcgcsv.com/VLz2,2019-07-12T13:34:46.73,1,Hero,Each player selects up to 2 Forwards or Monsters he/she controls (select as many as possible). Put them into the Break Zone.,0.21,0.25,0.6,0.23,,Foil,9-113H,Summon,Water,6,,Mobius,
194345,"Cuchulainn, the Impure EX",Cuchulainn the Impure EX,https://tcgplayer-cdn.tcgplayer.com/product/194345_200w.jpg,24,2460,https://cpt.tcgcsv.com/WLz2,2019-07-12T13:35:10.853,1,Common,<strong>EX BURST</strong> Choose 1 Forward. It loses all abilities until the end of the turn. Draw 1 card.,12.99,15.0,25.0,16.46,,Foil,9-114C,Summon,Water,1,,XII,
194345,"Cuchulainn, the Impure EX",Cuchulainn the Impure EX,https://tcgplayer-cdn.tcgplayer.com/product/194345_200w.jpg,24,2460,https://cpt.tcgcsv.com/WLz2,2019-07-12T13:35:10.853,1,Common,<strong>EX BURST</strong> Choose 1 Forward. It loses all abilities until the end of the turn. Draw 1 card.,3.5,5.83,8.98,5.56,,Normal,9-114C,Summon,Water,1,,XII,
194346,Porom EX,Porom EX,https://tcgplayer-cdn.tcgplayer.com/product/194346_200w.jpg,24,2460,https://cpt.tcgcsv.com/XLz2,2019-07-12T13:35:17.053,1,Rare,"<strong>EX BURST</strong> When Porom is put from the field into the Break Zone, choose 1 Summon in your Break Zone. Add it to your hand.",0.02,0.16,0.99,0.12,,Normal,9-115R,Forward,Water,2,White Mage,IV;Pictlogica,2000
194346,Porom EX,Porom EX,https://tcgplayer-cdn.tcgplayer.com/product/194346_200w.jpg,24,2460,https://cpt.tcgcsv.com/XLz2,2019-07-12T13:35:17.053,1,Rare,"<strong>EX BURST</strong> When Porom is put from the field into the Break Zone, choose 1 Summon in your Break Zone. Add it to your hand.",3.0,3.5,12.49,3.5,,Foil,9-115R,Forward,Water,2,White Mage,IV;Pictlogica,2000
194347,Moogle (XII),Moogle XII,https://tcgplayer-cdn.tcgplayer.com/product/194347_200w.jpg,24,2460,https://cpt.tcgcsv.com/ZLz2,2019-07-12T13:35:28.913,1,Rare,"When Moogle (XII) attacks or blocks, look at the top 3 cards of your deck. Return these to the top and/or bottom of your deck in any order.",0.2,0.25,1.0,0.24,,Foil,9-116R,Forward,Water,3,Standard Unit,XII,7000
194347,Moogle (XII),Moogle XII,https://tcgplayer-cdn.tcgplayer.com/product/194347_200w.jpg,24,2460,https://cpt.tcgcsv.com/ZLz2,2019-07-12T13:35:28.913,1,Rare,"When Moogle (XII) attacks or blocks, look at the top 3 cards of your deck. Return these to the top and/or bottom of your deck in any order.",0.05,0.15,0.99,0.12,,Normal,9-116R,Forward,Water,3,Standard Unit,XII,7000
194348,Larsa,Larsa,https://tcgplayer-cdn.tcgplayer.com/product/194348_200w.jpg,24,2460,https://cpt.tcgcsv.com/-Lz2,2019-07-12T13:38:06.713,1,Common,[Dull]: Negate all damage dealt to all the Forwards you control.,0.05,0.1,0.8,0.09,,Normal,9-119C,Backup,Water,2,Fourthborn Son of the Emperor,XII;Pictlogica,
194348,Larsa,Larsa,https://tcgplayer-cdn.tcgplayer.com/product/194348_200w.jpg,24,2460,https://cpt.tcgcsv.com/-Lz2,2019-07-12T13:38:06.713,1,Common,[Dull]: Negate all damage dealt to all the Forwards you control.,0.2,0.25,1.0,0.24,,Foil,9-119C,Backup,Water,2,Fourthborn Son of the Emperor,XII;Pictlogica,
194349,Rosa,Rosa,https://tcgplayer-cdn.tcgplayer.com/product/194349_200w.jpg,24,2460,https://cpt.tcgcsv.com/_Lz2,2019-07-12T13:38:12.89,1,Legend,"If a Forward you control is dealt damage, reduce the damage by 1000 instead.
<br>When Rosa forms a party and attacks, <strong>activate</strong> Rosa. Rosa can attack once more this turn.
<br><strong>Pray</strong> [S]: Reveal the top card of your deck. If it is a Water card, <strong>activate</strong> all the Forwards you control.",3.99,4.26,4.34,4.31,,Foil,9-120L,Forward,Water,3,White Mage,IV,7000
194349,Rosa,Rosa,https://tcgplayer-cdn.tcgplayer.com/product/194349_200w.jpg,24,2460,https://cpt.tcgcsv.com/_Lz2,2019-07-12T13:38:12.89,1,Legend,"If a Forward you control is dealt damage, reduce the damage by 1000 instead.
<br>When Rosa forms a party and attacks, <strong>activate</strong> Rosa. Rosa can attack once more this turn.
<br><strong>Pray</strong> [S]: Reveal the top card of your deck. If it is a Water card, <strong>activate</strong> all the Forwards you control.",1.95,3.06,3.84,1.99,,Normal,9-120L,Forward,Water,3,White Mage,IV,7000
194350,Locke (9-122H),Locke 9 122H,https://tcgplayer-cdn.tcgplayer.com/product/194350_200w.jpg,24,2460,https://cpt.tcgcsv.com/0Mz2,2019-07-12T13:38:41.17,1,Hero,"At the beginning of your Main Phase 1, reveal the top 2 cards of your deck. Add 1 <em>Category VI</em> Character among them to your hand and return the other cards to the bottom of your deck in any order.
<br>When Locke attacks, all the <em>Category VI</em> Forwards other than Locke you control gain +2000 power until the end of the turn.",0.79,0.99,5.45,0.84,,Foil,9-122H,Forward,Light,4,Treasure Hunter,VI;DFF,8000
194350,Locke (9-122H),Locke 9 122H,https://tcgplayer-cdn.tcgplayer.com/product/194350_200w.jpg,24,2460,https://cpt.tcgcsv.com/0Mz2,2019-07-12T13:38:41.17,1,Hero,"At the beginning of your Main Phase 1, reveal the top 2 cards of your deck. Add 1 <em>Category VI</em> Character among them to your hand and return the other cards to the bottom of your deck in any order.
<br>When Locke attacks, all the <em>Category VI</em> Forwards other than Locke you control gain +2000 power until the end of the turn.",0.15,0.2,0.99,0.17,,Normal,9-122H,Forward,Light,4,Treasure Hunter,VI;DFF,8000
194351,Wol,Wol,https://tcgplayer-cdn.tcgplayer.com/product/194351_200w.jpg,24,2460,https://cpt.tcgcsv.com/2Mz2,2019-07-11T12:17:30.367,1,Legend,"You can only play with Fire CP, Wind CP, Earth CP or Water CP and you must use CP of 2 or more different Elements to play Wol onto the field.
<br>When Wol is put from the field into the Break Zone, choose 1 Forward opponent controls. Deal it 9000 damage.",0.32,0.49,4.52,1.25,,Normal,9-121L,Forward,Light,4,Warrior of Light,Mobius,9000
194351,Wol,Wol,https://tcgplayer-cdn.tcgplayer.com/product/194351_200w.jpg,24,2460,https://cpt.tcgcsv.com/2Mz2,2019-07-11T12:17:30.367,1,Legend,"You can only play with Fire CP, Wind CP, Earth CP or Water CP and you must use CP of 2 or more different Elements to play Wol onto the field.
<br>When Wol is put from the field into the Break Zone, choose 1 Forward opponent controls. Deal it 9000 damage.",0.62,1.25,5.0,1.13,,Foil,9-121L,Forward,Light,4,Warrior of Light,Mobius,9000
194352,Wol (Full Art),Wol Full Art,https://tcgplayer-cdn.tcgplayer.com/product/194352_200w.jpg,24,2460,https://cpt.tcgcsv.com/3Mz2,2019-07-11T12:18:03.287,1,Legend,"You can only play with Fire CP, Wind CP, Earth CP or Water CP and you must use CP of 2 or more different Elements to play Wol onto the field.
<br>When Wol is put from the field into the Break Zone, choose 1 Forward opponent controls. Deal it 9000 damage.",12.49,12.5,15.0,12.5,,Foil,9-121L,Forward,Light,4,Warrior of Light,Mobius,9000
194353,Luso (Full Art),Luso Full Art,https://tcgplayer-cdn.tcgplayer.com/product/194353_200w.jpg,24,2460,https://cpt.tcgcsv.com/5Mz2,2019-07-11T12:18:51.2,1,Legend,"For each Forward other than Luso you control, Luso gains +1000 power.
<br>If there are 3 or more different Elements among Forwards you control, Luso gains <strong>First Strike</strong> and <strong>Brave</strong>.
<br>When Luso attacks, if there are 5 or more different Elements among Forwards you control, Luso deals your opponent 1 point of damage.",5.42,8.0,15.0,6.0,,Foil,9-058L,Forward,Wind,2,Youth,FFTA2,5000
194354,Chaos (MOBIUS),Chaos MOBIUS,https://tcgplayer-cdn.tcgplayer.com/product/194354_200w.jpg,24,2460,https://cpt.tcgcsv.com/6Mz2,2019-07-11T12:20:35.297,1,Legend,"When Chaos (MOBIUS) enters the field, if the cost paid to play Chaos (MOBIUS) included Fire CP, deal 5000 damage to all the Forwards opponent controls. If the cost paid to play Chaos (MOBIUS) included Ice CP, your opponent discards 1 card from his/her hand. If the cost paid to play Chaos (MOBIUS) included Lightning CP, your opponent selects 1 Monster he/she controls. Put it into the Break Zone.",0.45,0.52,3.25,1.08,,Normal,9-123L,Forward,Dark,6,King,Mobius,9000
194354,Chaos (MOBIUS),Chaos MOBIUS,https://tcgplayer-cdn.tcgplayer.com/product/194354_200w.jpg,24,2460,https://cpt.tcgcsv.com/6Mz2,2019-07-11T12:20:35.297,1,Legend,"When Chaos (MOBIUS) enters the field, if the cost paid to play Chaos (MOBIUS) included Fire CP, deal 5000 damage to all the Forwards opponent controls. If the cost paid to play Chaos (MOBIUS) included Ice CP, your opponent discards 1 card from his/her hand. If the cost paid to play Chaos (MOBIUS) included Lightning CP, your opponent selects 1 Monster he/she controls. Put it into the Break Zone.",0.7,0.76,5.0,0.75,,Foil,9-123L,Forward,Dark,6,King,Mobius,9000
194355,Hurdy (Full Art),Hurdy Full Art,https://tcgplayer-cdn.tcgplayer.com/product/194355_200w.jpg,24,2460,https://cpt.tcgcsv.com/7Mz2,2019-07-12T12:39:25.757,1,Hero,"When Hurdy enters the field, reveal the top card of your deck. If it is a Character, add it to your hand.
<br>[Dull], put Hurdy into the Break Zone: Choose 1 <em>Category FFTA2</em> Forward in your Break Zone. Add it to your hand.",10.44,10.99,15.0,7.0,,Foil,9-030H,Backup,Ice,3,Moogle,FFTA2,
194356,Adelle (Full Art),Adelle Full Art,https://tcgplayer-cdn.tcgplayer.com/product/194356_200w.jpg,24,2460,https://cpt.tcgcsv.com/8Mz2,2019-07-12T12:49:49.717,1,Hero,"If you control a <em>Category FFTA2</em> Forward other than Adelle, Adelle gains +2000 power and <strong>Haste</strong>.
<br>If you control 5 or more Backups, Adelle cannot be blocked.",16.68,16.69,16.69,16.69,,Foil,9-042H,Forward,Wind,4,Heritor,FFTA2,7000
194357,Chocobo (Full Art),Chocobo Full Art,https://tcgplayer-cdn.tcgplayer.com/product/194357_200w.jpg,24,2460,https://cpt.tcgcsv.com/9Mz2,2019-07-12T12:56:04.407,1,Common,"When a <em>Card Name Chocobo</em> you control forms a party and attacks, all Forwards in that party gain +1000 power until the end of the turn.",104.99,105.0,143.0,145.0,,Foil,9-050C,Forward,Wind,4,Standard Unit,Special,7000
194358,Gabranth EX (Full Art),Gabranth EX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/194358_200w.jpg,24,2460,https://cpt.tcgcsv.com/bMz2,2022-05-26T12:57:20.52,1,Legend,"<strong>EX BURST</strong> When Gabranth enters the field, you may <strong>search</strong> for 1 Forward of cost 5 or more and add it to your hand.
<br>If you have received 6 points of damage or more, Gabranth gains +3000 power and <strong>Brave</strong>.
<br><strong>Sentence</strong> [S][Dull]: Choose 1 Forward. Deal it 3000 damage and 1000 more damage for each point of damage you have received.",36.75,42.5,65.0,44.39,,Foil,9-063L,Forward,Earth,4,Judge,XII,5000
194358,Gabranth EX (Full Art),Gabranth EX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/194358_200w.jpg,24,2460,https://cpt.tcgcsv.com/bMz2,2022-05-26T12:57:20.52,1,Legend,"<strong>EX BURST</strong> When Gabranth enters the field, you may <strong>search</strong> for 1 Forward of cost 5 or more and add it to your hand.
<br>If you have received 6 points of damage or more, Gabranth gains +3000 power and <strong>Brave</strong>.
<br><strong>Sentence</strong> [S][Dull]: Choose 1 Forward. Deal it 3000 damage and 1000 more damage for each point of damage you have received.",0.9,2.0,4.0,2.44,,Normal,9-063L,Forward,Earth,4,Judge,XII,5000
194359,Yang (Full Art),Yang Full Art,https://tcgplayer-cdn.tcgplayer.com/product/194359_200w.jpg,24,2460,https://cpt.tcgcsv.com/cMz2,2019-07-12T13:08:27.477,1,Rare,"When Yang enters the field, choose 1 Forward. Until the end of the turn, it gains +2000 power and <strong>Brave</strong>. If it is a <em>Job Monk</em> or a <em>Card Name Monk</em>, until the end of the turn, it also gains ""When this Forward attacks, choose 1 Forward opponent controls. Deal it damage equal to this Forward's power.""",13.99,14.7,15.0,9.19,,Foil,9-075R,Forward,Earth,4,Monk,IV,8000
194360,Cid of Clan Gully (Full Art),Cid of Clan Gully Full Art,https://tcgplayer-cdn.tcgplayer.com/product/194360_200w.jpg,24,2460,https://cpt.tcgcsv.com/dMz2,2019-07-12T13:15:22.637,1,Common,"[P][Dull], discard 1 <em>Category FFTA2</em> Forward, put Cid of Clan Gully into the Break Zone: Choose 1 <strong>active</strong> Forward. Break it.",4.85,10.0,10.0,5.29,,Foil,9-085C,Backup,Lightning,2,Clan Leader,FFTA2,
194421,Ace EX,Ace EX,https://tcgplayer-cdn.tcgplayer.com/product/194421_200w.jpg,24,2460,https://cpt.tcgcsv.com/rNz2,2019-07-12T12:13:19.63,1,Legend,"<strong>EX BURST</strong> When Ace attacks, choose 1 Forward opponent controls. Deal it 2000 damage for each <em>Job Class Zero Cadet</em> Forward you control.
<br>When Ace enters the field, reveal the top 7 cards of your deck. Add up to 2 <em>Job Class Zero Cadet</em> other than <em>Card Name Ace</em> among them to your hand. Then, shuffle the other cards revealed and return them to the bottom of your deck.",5.95,7.89,15.98,8.85,,Normal,9-003L,Forward,Fire,5,Class Zero Cadet,Type-0;DFF,8000
194421,Ace EX,Ace EX,https://tcgplayer-cdn.tcgplayer.com/product/194421_200w.jpg,24,2460,https://cpt.tcgcsv.com/rNz2,2019-07-12T12:13:19.63,1,Legend,"<strong>EX BURST</strong> When Ace attacks, choose 1 Forward opponent controls. Deal it 2000 damage for each <em>Job Class Zero Cadet</em> Forward you control.
<br>When Ace enters the field, reveal the top 7 cards of your deck. Add up to 2 <em>Job Class Zero Cadet</em> other than <em>Card Name Ace</em> among them to your hand. Then, shuffle the other cards revealed and return them to the bottom of your deck.",8.0,9.98,10.95,10.49,,Foil,9-003L,Forward,Fire,5,Class Zero Cadet,Type-0;DFF,8000
194422,King of Eblan,King of Eblan,https://tcgplayer-cdn.tcgplayer.com/product/194422_200w.jpg,24,2460,https://cpt.tcgcsv.com/sNz2,2019-07-12T12:14:28.647,1,Hero,"If your opponent doesn't control any Forwards, King of Eblan cannot attack. 
<br>When King of Eblan enters the field, you may search for 1 <em>Card Name Queen of Eblan</em> and play it onto the field.",0.1,0.15,0.99,0.1,,Normal,9-005H,Forward,Fire,5,King of Eblan,IV,7000
194422,King of Eblan,King of Eblan,https://tcgplayer-cdn.tcgplayer.com/product/194422_200w.jpg,24,2460,https://cpt.tcgcsv.com/sNz2,2019-07-12T12:14:28.647,1,Hero,"If your opponent doesn't control any Forwards, King of Eblan cannot attack. 
<br>When King of Eblan enters the field, you may search for 1 <em>Card Name Queen of Eblan</em> and play it onto the field.",0.24,0.26,1.0,0.25,,Foil,9-005H,Forward,Fire,5,King of Eblan,IV,7000
