productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extDescription,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extGTIN,extNumber,extCardType,extElement,extCost,extPower,extJob,extCategory
543417,Bartz,Bartz,https://tcgplayer-cdn.tcgplayer.com/product/543417_200w.jpg,24,23344,https://cpt.tcgcsv.com/mnm6,2024-03-22T04:03:14.08,1,Hero,"Remove 3 Job Warrior of Light in the Break Zone from the game: Bartz gains ""Bartz cannot be chosen by your opponent's abilities."" until the end of the turn.
<br>Time Magic SX: Search for 1 Job Warrior of Light of cost X or less and play it onto the field. You can only use this ability during your turn.",0.1,0.4,1.5,0.36,,Normal,,22-049H,Forward,Wind,2,5000,Wanderer/Warrior of Light,V
543417,Bartz,Bartz,https://tcgplayer-cdn.tcgplayer.com/product/543417_200w.jpg,24,23344,https://cpt.tcgcsv.com/mnm6,2024-03-22T04:03:14.08,1,Hero,"Remove 3 Job Warrior of Light in the Break Zone from the game: Bartz gains ""Bartz cannot be chosen by your opponent's abilities."" until the end of the turn.
<br>Time Magic SX: Search for 1 Job Warrior of Light of cost X or less and play it onto the field. You can only use this ability during your turn.",0.48,0.9,2.0,1.04,,Foil,,22-049H,Forward,Wind,2,5000,Wanderer/Warrior of Light,V
543418,Geomancer,Geomancer,https://tcgplayer-cdn.tcgplayer.com/product/543418_200w.jpg,24,23344,https://cpt.tcgcsv.com/nnm6,2024-03-22T04:03:14.08,1,Common,"Geomancer cannot be chosen by your opponent's abilities.
<br>When Geomancer enters the field, choose up to 3 Backups. If you control 2 or more Job Standard Unit Backups, activate them.",0.05,0.1,0.72,0.09,,Normal,,22-050C,Forward,Wind,4,8000,Standard Unit,V
543418,Geomancer,Geomancer,https://tcgplayer-cdn.tcgplayer.com/product/543418_200w.jpg,24,23344,https://cpt.tcgcsv.com/nnm6,2024-03-22T04:03:14.08,1,Common,"Geomancer cannot be chosen by your opponent's abilities.
<br>When Geomancer enters the field, choose up to 3 Backups. If you control 2 or more Job Standard Unit Backups, activate them.",0.15,0.29,1.0,0.16,,Foil,,22-050C,Forward,Wind,4,8000,Standard Unit,V
543419,Hope,Hope,https://tcgplayer-cdn.tcgplayer.com/product/543419_200w.jpg,24,23344,https://cpt.tcgcsv.com/pnm6,2024-03-22T04:03:14.08,1,Rare,"When Hope enters the field, reveal the top 4 cards of your deck. Add 1 Category XIII card among them to your hand and return the other cards to the bottom of your deck in any order.
<br>Aeroga SG: Choose 1 Forward of power 9000 or more. Break it.",0.05,0.15,0.75,0.12,,Normal,,22-051R,Forward,Wind,2,5000,Ravager/L'Cie,XIII;Theatrhythm
543419,Hope,Hope,https://tcgplayer-cdn.tcgplayer.com/product/543419_200w.jpg,24,23344,https://cpt.tcgcsv.com/pnm6,2024-03-22T04:03:14.08,1,Rare,"When Hope enters the field, reveal the top 4 cards of your deck. Add 1 Category XIII card among them to your hand and return the other cards to the bottom of your deck in any order.
<br>Aeroga SG: Choose 1 Forward of power 9000 or more. Break it.",0.15,0.43,1.0,0.33,,Foil,,22-051R,Forward,Wind,2,5000,Ravager/L'Cie,XIII;Theatrhythm
543420,Helena Leonis,Helena Leonis,https://tcgplayer-cdn.tcgplayer.com/product/543420_200w.jpg,24,23344,https://cpt.tcgcsv.com/qnm6,2024-03-22T04:03:14.08,1,Hero,C: Reveal the top 2 cards of your deck. Remove 1 card among them from the game and put the other to the bottom of your deck. You can cast it at any time you could normally cast it this turn. The cost required to cast it is reduced by 2. You can only use this ability during your turn and only once per turn.,0.3,1.11,3.0,0.69,,Foil,,22-052H,Forward,Wind,3,7000,Green Mage,FFBE
543420,Helena Leonis,Helena Leonis,https://tcgplayer-cdn.tcgplayer.com/product/543420_200w.jpg,24,23344,https://cpt.tcgcsv.com/qnm6,2024-03-22T04:03:14.08,1,Hero,C: Reveal the top 2 cards of your deck. Remove 1 card among them from the game and put the other to the bottom of your deck. You can cast it at any time you could normally cast it this turn. The cost required to cast it is reduced by 2. You can only use this ability during your turn and only once per turn.,0.1,0.28,1.0,0.28,,Normal,,22-052H,Forward,Wind,3,7000,Green Mage,FFBE
543421,Lilisette EX,Lilisette EX,https://tcgplayer-cdn.tcgplayer.com/product/543421_200w.jpg,24,23344,https://cpt.tcgcsv.com/rnm6,2024-03-22T04:03:14.08,1,Common,"EX BURST When Lilisette enters the field, choose 1 Forward. Deal it 1000 damage for each Character you control.",0.18,0.3,1.0,0.37,,Foil,,22-053C,Backup,Wind,3,,Dancer,XI;DFF
543421,Lilisette EX,Lilisette EX,https://tcgplayer-cdn.tcgplayer.com/product/543421_200w.jpg,24,23344,https://cpt.tcgcsv.com/rnm6,2024-03-22T04:03:14.08,1,Common,"EX BURST When Lilisette enters the field, choose 1 Forward. Deal it 1000 damage for each Character you control.",0.04,0.1,0.71,0.09,,Normal,,22-053C,Backup,Wind,3,,Dancer,XI;DFF
543422,Reddas,Reddas,https://tcgplayer-cdn.tcgplayer.com/product/543422_200w.jpg,24,23344,https://cpt.tcgcsv.com/snm6,2024-03-22T04:03:14.08,1,Rare,"The cost required to cast Reddas is reduced by 1 for each Job Sky Pirate you control.
<br>The Job Sky Pirate other than Reddas you control cannot be chosen by your opponent's Summons.",0.14,0.33,1.0,0.2,,Foil,,22-054R,Forward,Wind,5,9000,Sky Pirate,XII
543422,Reddas,Reddas,https://tcgplayer-cdn.tcgplayer.com/product/543422_200w.jpg,24,23344,https://cpt.tcgcsv.com/snm6,2024-03-22T04:03:14.08,1,Rare,"The cost required to cast Reddas is reduced by 1 for each Job Sky Pirate you control.
<br>The Job Sky Pirate other than Reddas you control cannot be chosen by your opponent's Summons.",0.08,0.13,0.75,0.12,,Normal,,22-054R,Forward,Wind,5,9000,Sky Pirate,XII
543424,Vossler EX,Vossler EX,https://tcgplayer-cdn.tcgplayer.com/product/543424_200w.jpg,24,23344,https://cpt.tcgcsv.com/vnm6,2024-03-22T04:03:14.08,1,Hero,"EX BURST When Vossler enters the field, you may search for 1 Job King and add it to your hand.
<br>When Vossler attacks, during this turn, the cost required to cast your next Forward is reduced by 2 (it cannot become 0).",0.23,0.34,1.0,0.34,,Normal,,22-055H,Forward,Earth,4,8000,Captain,XII
543424,Vossler EX,Vossler EX,https://tcgplayer-cdn.tcgplayer.com/product/543424_200w.jpg,24,23344,https://cpt.tcgcsv.com/vnm6,2024-03-22T04:03:14.08,1,Hero,"EX BURST When Vossler enters the field, you may search for 1 Job King and add it to your hand.
<br>When Vossler attacks, during this turn, the cost required to cast your next Forward is reduced by 2 (it cannot become 0).",0.19,1.0,3.0,0.37,,Foil,,22-055H,Forward,Earth,4,8000,Captain,XII
543425,Exdeath EX,Exdeath EX,https://tcgplayer-cdn.tcgplayer.com/product/543425_200w.jpg,24,23344,https://cpt.tcgcsv.com/wnm6,2024-03-22T04:03:14.08,1,Rare,"EX BURST When Exdeath enters the field, choose 1 dull Forward. Remove it from the game.",0.09,0.15,0.76,0.14,,Normal,,22-056R,Backup,Earth,4,,Wizard,V;DFF
543425,Exdeath EX,Exdeath EX,https://tcgplayer-cdn.tcgplayer.com/product/543425_200w.jpg,24,23344,https://cpt.tcgcsv.com/wnm6,2024-03-22T04:03:14.08,1,Rare,"EX BURST When Exdeath enters the field, choose 1 dull Forward. Remove it from the game.",0.22,0.49,1.7,0.43,,Foil,,22-056R,Backup,Earth,4,,Wizard,V;DFF
543432,Carbuncle,Carbuncle,https://tcgplayer-cdn.tcgplayer.com/product/543432_200w.jpg,24,23344,https://cpt.tcgcsv.com/Gnm6,2024-03-22T04:03:14.08,1,Rare,"Choose 1 Character you control. Dull it. Until the end of the turn, it gains ""This Character cannot be broken."" and ""This Character cannot be chosen by your opponent's Summons or abilities."" If the CP paid to cast Carbuncle was only produced by Backups, also draw 1 card.",0.09,0.15,0.75,0.14,,Normal,,22-057R,Summon,Earth,3,,,VIII
543432,Carbuncle,Carbuncle,https://tcgplayer-cdn.tcgplayer.com/product/543432_200w.jpg,24,23344,https://cpt.tcgcsv.com/Gnm6,2024-03-22T04:03:14.08,1,Rare,"Choose 1 Character you control. Dull it. Until the end of the turn, it gains ""This Character cannot be broken."" and ""This Character cannot be chosen by your opponent's Summons or abilities."" If the CP paid to cast Carbuncle was only produced by Backups, also draw 1 card.",0.25,0.44,1.75,0.36,,Foil,,22-057R,Summon,Earth,3,,,VIII
543434,Qator Bashtar,Qator Bashtar,https://tcgplayer-cdn.tcgplayer.com/product/543434_200w.jpg,24,23344,https://cpt.tcgcsv.com/Jnm6,2024-03-22T04:03:14.08,1,Hero,"When Qator Bashtar enters the field, choose 1 Forward of power 4000 or less in your Break Zone. Play it onto the field. Its auto-ability will not trigger.
Put 1 Backup into the Break Zone: Choose 1 Forward. It gains +2000 power until the end of the turn.",0.23,0.5,1.43,0.51,,Normal,,22-058H,Forward,Earth,4,8000,Brigadier General,Type-0
543434,Qator Bashtar,Qator Bashtar,https://tcgplayer-cdn.tcgplayer.com/product/543434_200w.jpg,24,23344,https://cpt.tcgcsv.com/Jnm6,2024-03-22T04:03:14.08,1,Hero,"When Qator Bashtar enters the field, choose 1 Forward of power 4000 or less in your Break Zone. Play it onto the field. Its auto-ability will not trigger.
Put 1 Backup into the Break Zone: Choose 1 Forward. It gains +2000 power until the end of the turn.",0.78,1.5,3.75,1.18,,Foil,,22-058H,Forward,Earth,4,8000,Brigadier General,Type-0
543439,Gabranth,Gabranth,https://tcgplayer-cdn.tcgplayer.com/product/543439_200w.jpg,24,23344,https://cpt.tcgcsv.com/Pnm6,2024-03-22T04:03:14.08,1,Common,"When Gabranth enters the field, choose 1 Backup in your Break Zone. If you have received more points of damage than your opponent, add it to your hand.",0.15,0.29,1.0,0.22,,Foil,,22-059C,Backup,Earth,2,,Judge,XII;DFF
543439,Gabranth,Gabranth,https://tcgplayer-cdn.tcgplayer.com/product/543439_200w.jpg,24,23344,https://cpt.tcgcsv.com/Pnm6,2024-03-22T04:03:14.08,1,Common,"When Gabranth enters the field, choose 1 Backup in your Break Zone. If you have received more points of damage than your opponent, add it to your hand.",0.03,0.1,0.71,0.09,,Normal,,22-059C,Backup,Earth,2,,Judge,XII;DFF
543441,Ghido,Ghido,https://tcgplayer-cdn.tcgplayer.com/product/543441_200w.jpg,24,23344,https://cpt.tcgcsv.com/Rnm6,2024-03-22T04:03:14.08,1,Hero,"Ghido cannot attack or block.
<br>At the end of each of your turns, place 1 Knowledge Counter on Ghido. If a Character you controlled has been put from the field into the Break Zone this turn, place 3 Knowledge Counters on Ghido instead.
<br>Remove 3 Knowledge Counters from Ghido: Draw 2 cards.",0.22,0.43,1.42,0.38,,Normal,,22-060H,Forward,Earth,2,10000,Sage,V
543441,Ghido,Ghido,https://tcgplayer-cdn.tcgplayer.com/product/543441_200w.jpg,24,23344,https://cpt.tcgcsv.com/Rnm6,2024-03-22T04:03:14.08,1,Hero,"Ghido cannot attack or block.
<br>At the end of each of your turns, place 1 Knowledge Counter on Ghido. If a Character you controlled has been put from the field into the Break Zone this turn, place 3 Knowledge Counters on Ghido instead.
<br>Remove 3 Knowledge Counters from Ghido: Draw 2 cards.",0.19,1.45,3.0,0.72,,Foil,,22-060H,Forward,Earth,2,10000,Sage,V
543444,Gilgamesh,Gilgamesh,https://tcgplayer-cdn.tcgplayer.com/product/543444_200w.jpg,24,23344,https://cpt.tcgcsv.com/Vnm6,2024-03-22T04:03:14.08,1,Legend,"If you control 5 or more Backups, Gilgamesh gains +2000 power and cannot be broken by opposing Summons or abilities that don't deal damage.
<br>When Gilgamesh enters the field or attacks, you may pay EE1. When you do so, choose 1 Forward or Monster. Break it.",1.41,3.6,14.88,2.65,,Foil,,22-061L,Forward,Earth,3,7000,Praetorian,V
543444,Gilgamesh,Gilgamesh,https://tcgplayer-cdn.tcgplayer.com/product/543444_200w.jpg,24,23344,https://cpt.tcgcsv.com/Vnm6,2024-03-22T04:03:14.08,1,Legend,"If you control 5 or more Backups, Gilgamesh gains +2000 power and cannot be broken by opposing Summons or abilities that don't deal damage.
<br>When Gilgamesh enters the field or attacks, you may pay EE1. When you do so, choose 1 Forward or Monster. Break it.",1.11,2.38,7.25,2.3,,Normal,,22-061L,Forward,Earth,3,7000,Praetorian,V
543474,Glaive EX,Glaive EX,https://tcgplayer-cdn.tcgplayer.com/product/543474_200w.jpg,24,23344,https://cpt.tcgcsv.com/vpm6,2024-03-22T04:03:14.08,1,Rare,"Brave
<br>EX BURST When Glaive is put from the field into the Break
Zone, choose 1 Job Warrior of Darkness other than Card Name
Glaive in your Break Zone. Add it to your hand.
<br>The Job Warrior of Darkness Forwards other than Glaive you
control gain +1000 power and Brave.",0.09,0.15,0.75,0.12,,Normal,,22-062R,Forward,Earth,5,9000,Warrior of Darkness,FFL
543474,Glaive EX,Glaive EX,https://tcgplayer-cdn.tcgplayer.com/product/543474_200w.jpg,24,23344,https://cpt.tcgcsv.com/vpm6,2024-03-22T04:03:14.08,1,Rare,"Brave
<br>EX BURST When Glaive is put from the field into the Break
Zone, choose 1 Job Warrior of Darkness other than Card Name
Glaive in your Break Zone. Add it to your hand.
<br>The Job Warrior of Darkness Forwards other than Glaive you
control gain +1000 power and Brave.",0.15,0.4,1.0,0.4,,Foil,,22-062R,Forward,Earth,5,9000,Warrior of Darkness,FFL
543475,Sand Worm,Sand Worm,https://tcgplayer-cdn.tcgplayer.com/product/543475_200w.jpg,24,23344,https://cpt.tcgcsv.com/wpm6,2024-03-22T04:03:14.08,1,Common,"During your turn, Sand Worm also becomes a Forward with 9000 power.
<br>When Sand Worm is put from the field into the Break Zone, choose 1 Forward. Break it.
<br>Damage 3 -- When Sand Worm attacks, choose 1 Forward. It gains ""If possible, this Forward must block."" until the end of the turn.",0.05,0.1,0.73,0.1,,Normal,,22-063C,Monster,Earth,5,9000,Worm,X;Theatrhythm
543475,Sand Worm,Sand Worm,https://tcgplayer-cdn.tcgplayer.com/product/543475_200w.jpg,24,23344,https://cpt.tcgcsv.com/wpm6,2024-03-22T04:03:14.08,1,Common,"During your turn, Sand Worm also becomes a Forward with 9000 power.
<br>When Sand Worm is put from the field into the Break Zone, choose 1 Forward. Break it.
<br>Damage 3 -- When Sand Worm attacks, choose 1 Forward. It gains ""If possible, this Forward must block."" until the end of the turn.",0.14,0.28,1.46,0.28,,Foil,,22-063C,Monster,Earth,5,9000,Worm,X;Theatrhythm
543476,G Assassin,G Assassin,https://tcgplayer-cdn.tcgplayer.com/product/543476_200w.jpg,24,23344,https://cpt.tcgcsv.com/xpm6,2024-03-22T04:03:14.08,1,Common,"When G Assassin enters the field, choose 1 dull Forward. If you control 2 or more Job Standard Unit Backups, break it.",0.03,0.1,0.7,0.08,,Normal,,22-064C,Forward,Earth,3,7000,Standard Unit,VII
543476,G Assassin,G Assassin,https://tcgplayer-cdn.tcgplayer.com/product/543476_200w.jpg,24,23344,https://cpt.tcgcsv.com/xpm6,2024-03-22T04:03:14.08,1,Common,"When G Assassin enters the field, choose 1 dull Forward. If you control 2 or more Job Standard Unit Backups, break it.",0.25,0.29,1.0,0.26,,Foil,,22-064C,Forward,Earth,3,7000,Standard Unit,VII
543477,Sieghard,Sieghard,https://tcgplayer-cdn.tcgplayer.com/product/543477_200w.jpg,24,23344,https://cpt.tcgcsv.com/zpm6,2024-03-22T04:03:14.08,1,Rare,"When Sieghard enters the field, you may dull 4 active Backups you control. When you do so, choose 1 Forward of cost 6 or less in your Break Zone. Play it onto the field.
<br>C: Until the end of the turn, Sieghard gains +3000 power and Brave.",0.18,0.33,1.0,0.19,,Foil,,22-065R,Forward,Earth,3,7000,Sworn Six of Paladia,FFBE
543477,Sieghard,Sieghard,https://tcgplayer-cdn.tcgplayer.com/product/543477_200w.jpg,24,23344,https://cpt.tcgcsv.com/zpm6,2024-03-22T04:03:14.08,1,Rare,"When Sieghard enters the field, you may dull 4 active Backups you control. When you do so, choose 1 Forward of cost 6 or less in your Break Zone. Play it onto the field.
<br>C: Until the end of the turn, Sieghard gains +3000 power and Brave.",0.09,0.15,0.74,0.12,,Normal,,22-065R,Forward,Earth,3,7000,Sworn Six of Paladia,FFBE
543479,Summoner,Summoner,https://tcgplayer-cdn.tcgplayer.com/product/543479_200w.jpg,24,23344,https://cpt.tcgcsv.com/Cpm6,2024-03-22T04:03:14.08,1,Common,"When Summoner enters the field, you may pay 2. When you do so, choose 1 Summon in your Break Zone. Add it to your hand.
<br>1T, discard 1 Earth card, put Summoner into the Break Zone: Choose 1 Earth Summon in your Break Zone. You can cast it at any time you could normally cast it this turn. The cost required to cast it is reduced by 3.",0.22,0.3,1.0,0.37,,Foil,,22-066C,Backup,Earth,2,,Standard Unit,XI
543479,Summoner,Summoner,https://tcgplayer-cdn.tcgplayer.com/product/543479_200w.jpg,24,23344,https://cpt.tcgcsv.com/Cpm6,2024-03-22T04:03:14.08,1,Common,"When Summoner enters the field, you may pay 2. When you do so, choose 1 Summon in your Break Zone. Add it to your hand.
<br>1T, discard 1 Earth card, put Summoner into the Break Zone: Choose 1 Earth Summon in your Break Zone. You can cast it at any time you could normally cast it this turn. The cost required to cast it is reduced by 3.",0.05,0.1,0.5,0.09,,Normal,,22-066C,Backup,Earth,2,,Standard Unit,XI
543480,Prishe,Prishe,https://tcgplayer-cdn.tcgplayer.com/product/543480_200w.jpg,24,23344,https://cpt.tcgcsv.com/Dpm6,2024-03-22T04:03:14.08,1,Rare,"When Prishe is chosen by a Summon or an ability, Prishe gains +2000 power until the end of the turn.
<br>When Prishe deals damage to your opponent, choose 1 Character in your Break Zone. Add it to your hand.",0.14,0.49,1.0,0.2,,Foil,,22-068R,Forward,Earth,2,5000,Monk,Theatrhythm;XI
543480,Prishe,Prishe,https://tcgplayer-cdn.tcgplayer.com/product/543480_200w.jpg,24,23344,https://cpt.tcgcsv.com/Dpm6,2024-03-22T04:03:14.08,1,Rare,"When Prishe is chosen by a Summon or an ability, Prishe gains +2000 power until the end of the turn.
<br>When Prishe deals damage to your opponent, choose 1 Character in your Break Zone. Add it to your hand.",0.08,0.13,0.5,0.13,,Normal,,22-068R,Forward,Earth,2,5000,Monk,Theatrhythm;XI
543481,Baelo,Baelo,https://tcgplayer-cdn.tcgplayer.com/product/543481_200w.jpg,24,23344,https://cpt.tcgcsv.com/Fpm6,2024-03-22T04:03:14.08,1,Common,"When Baelo enters the field, choose 1 Earth Character in your Break Zone. Add it to your hand.
<br>T, put Baelo into the Break Zone: Choose 1 Forward. It gains +2000 power until the end of the turn.",0.29,0.3,1.0,0.47,,Foil,,22-069C,Backup,Earth,3,,Knight,FFBE
543481,Baelo,Baelo,https://tcgplayer-cdn.tcgplayer.com/product/543481_200w.jpg,24,23344,https://cpt.tcgcsv.com/Fpm6,2024-03-22T04:03:14.08,1,Common,"When Baelo enters the field, choose 1 Earth Character in your Break Zone. Add it to your hand.
<br>T, put Baelo into the Break Zone: Choose 1 Forward. It gains +2000 power until the end of the turn.",0.03,0.1,0.7,0.08,,Normal,,22-069C,Backup,Earth,3,,Knight,FFBE
543484,Ramza,Ramza,https://tcgplayer-cdn.tcgplayer.com/product/543484_200w.jpg,24,23344,https://cpt.tcgcsv.com/Jpm6,2024-03-22T04:03:14.08,1,Common,"If you control a Job Knight, the cost required to cast Ramza is reduced by 2.
<br>If a Forward you controlled attacked this turn, the cost required to cast Ramza is reduced by 2.",0.05,0.1,0.72,0.09,,Normal,,22-070C,Forward,Earth,4,8000,Knight,FFT;Theatrhythm
543484,Ramza,Ramza,https://tcgplayer-cdn.tcgplayer.com/product/543484_200w.jpg,24,23344,https://cpt.tcgcsv.com/Jpm6,2024-03-22T04:03:14.08,1,Common,"If you control a Job Knight, the cost required to cast Ramza is reduced by 2.
<br>If a Forward you controlled attacked this turn, the cost required to cast Ramza is reduced by 2.",0.21,0.3,1.0,0.4,,Foil,,22-070C,Forward,Earth,4,8000,Knight,FFT;Theatrhythm
543486,Lich,Lich,https://tcgplayer-cdn.tcgplayer.com/product/543486_200w.jpg,24,23344,https://cpt.tcgcsv.com/Lpm6,2024-03-22T04:03:14.08,1,Common,"For each Earth Backup you control, Lich gains +1000 power.
<br>When Lich enters the field, choose 1 Backup in your Break Zone. Add it to your hand.",0.05,0.1,0.72,0.09,,Normal,,22-071C,Forward,Earth,4,5000,Chaos,I;Theatrhythm
543486,Lich,Lich,https://tcgplayer-cdn.tcgplayer.com/product/543486_200w.jpg,24,23344,https://cpt.tcgcsv.com/Lpm6,2024-03-22T04:03:14.08,1,Common,"For each Earth Backup you control, Lich gains +1000 power.
<br>When Lich enters the field, choose 1 Backup in your Break Zone. Add it to your hand.",0.21,0.3,2.0,0.33,,Foil,,22-071C,Forward,Earth,4,5000,Chaos,I;Theatrhythm
543487,Lilty,Lilty,https://tcgplayer-cdn.tcgplayer.com/product/543487_200w.jpg,24,23344,https://cpt.tcgcsv.com/Mpm6,2024-03-22T04:03:14.08,1,Common,"When Lilty enters the field, look at the top card of your deck. You may place the card at the bottom of your deck.",0.14,0.21,1.0,0.17,,Foil,,22-072C,Backup,Earth,1,,Standard Unit,FFCC
543487,Lilty,Lilty,https://tcgplayer-cdn.tcgplayer.com/product/543487_200w.jpg,24,23344,https://cpt.tcgcsv.com/Mpm6,2024-03-22T04:03:14.08,1,Common,"When Lilty enters the field, look at the top card of your deck. You may place the card at the bottom of your deck.",0.04,0.1,0.71,0.08,,Normal,,22-072C,Backup,Earth,1,,Standard Unit,FFCC
543489,Ultimecia,Ultimecia,https://tcgplayer-cdn.tcgplayer.com/product/543489_200w.jpg,24,23344,https://cpt.tcgcsv.com/Ppm6,2024-03-22T04:03:14.08,1,Legend,"All cards in your Break Zone cannot be removed from the game by your opponent's Summons or abilities.
<br>When Ultimecia enters the field, choose 1 Forward. If there are 15 or more cards in your Break Zone, you gain control of it.
<br>Maelstrom S: Choose 1 Forward. It loses 10000 power until the end of the turn.",7.0,8.28,18.88,7.53,,Foil,,22-073L,Forward,Lightning,5,9000,Witch,VIII;DFF
543489,Ultimecia,Ultimecia,https://tcgplayer-cdn.tcgplayer.com/product/543489_200w.jpg,24,23344,https://cpt.tcgcsv.com/Ppm6,2024-03-22T04:03:14.08,1,Legend,"All cards in your Break Zone cannot be removed from the game by your opponent's Summons or abilities.
<br>When Ultimecia enters the field, choose 1 Forward. If there are 15 or more cards in your Break Zone, you gain control of it.
<br>Maelstrom S: Choose 1 Forward. It loses 10000 power until the end of the turn.",4.04,6.0,11.98,5.27,,Normal,,22-073L,Forward,Lightning,5,9000,Witch,VIII;DFF
543492,Odin,Odin,https://tcgplayer-cdn.tcgplayer.com/product/543492_200w.jpg,24,23344,https://cpt.tcgcsv.com/Spm6,2024-03-22T04:03:14.08,1,Rare,"Choose 1 Forward or Monster of cost 3 or 4. Break it. If the CP paid to cast Odin was only produced by Backups, also draw 1 card.",0.1,0.15,0.77,0.15,,Normal,,22-076R,Summon,Lightning,3,,,VII
543492,Odin,Odin,https://tcgplayer-cdn.tcgplayer.com/product/543492_200w.jpg,24,23344,https://cpt.tcgcsv.com/Spm6,2024-03-22T04:03:14.08,1,Rare,"Choose 1 Forward or Monster of cost 3 or 4. Break it. If the CP paid to cast Odin was only produced by Backups, also draw 1 card.",0.24,0.5,2.0,0.37,,Foil,,22-076R,Summon,Lightning,3,,,VII
543493,Garuda (III),Garuda III,https://tcgplayer-cdn.tcgplayer.com/product/543493_200w.jpg,24,23344,https://cpt.tcgcsv.com/Tpm6,2024-03-22T04:03:14.08,1,Hero,"When Garuda (III) enters the field, select 1 number. Deal 8000 damage to all the Forwards of the same cost as the selected number opponent controls.
<br>CC: Choose 1 Forward. Deal it 8000 damage.",0.15,0.35,1.35,0.35,,Normal,,22-077H,Forward,Lightning,5,8000,Garida,III
543493,Garuda (III),Garuda III,https://tcgplayer-cdn.tcgplayer.com/product/543493_200w.jpg,24,23344,https://cpt.tcgcsv.com/Tpm6,2024-03-22T04:03:14.08,1,Hero,"When Garuda (III) enters the field, select 1 number. Deal 8000 damage to all the Forwards of the same cost as the selected number opponent controls.
<br>CC: Choose 1 Forward. Deal it 8000 damage.",0.9,1.58,3.5,1.43,,Foil,,22-077H,Forward,Lightning,5,8000,Garida,III
543494,Sice,Sice,https://tcgplayer-cdn.tcgplayer.com/product/543494_200w.jpg,24,23344,https://cpt.tcgcsv.com/Vpm6,2024-03-22T04:03:14.08,1,Common,"If you control 2 or more Job Class Zero Cadet, the cost required to cast Sice is reduced by 2.
<br>When Sice enters the field, choose 1 Forward. If its cost is equal to or less than the number of Job Class Zero Cadet you control, break it.",0.19,0.3,1.0,0.34,,Foil,,22-078C,Forward,Lightning,3,7000,Class Zero Cadet,Type-0;DFF
543494,Sice,Sice,https://tcgplayer-cdn.tcgplayer.com/product/543494_200w.jpg,24,23344,https://cpt.tcgcsv.com/Vpm6,2024-03-22T04:03:14.08,1,Common,"If you control 2 or more Job Class Zero Cadet, the cost required to cast Sice is reduced by 2.
<br>When Sice enters the field, choose 1 Forward. If its cost is equal to or less than the number of Job Class Zero Cadet you control, break it.",0.05,0.1,0.71,0.09,,Normal,,22-078C,Forward,Lightning,3,7000,Class Zero Cadet,Type-0;DFF
543495,Seifer,Seifer,https://tcgplayer-cdn.tcgplayer.com/product/543495_200w.jpg,24,23344,https://cpt.tcgcsv.com/Wpm6,2024-03-22T04:03:14.08,1,Legend,"When Seifer enters the field, you may put the top 2 cards of your deck into the Break Zone. When you do so, choose 1 Category VIII Forward other than Card Name Seifer in your Break Zone. Add it to your hand.
<br>When Seifer attacks, choose 1 Forward opponent controls. If there are 10 or more cards in your Break Zone, break it.",13.55,15.99,17.75,13.66,,Foil,,22-079L,Forward,Lightning,3,7000,SeeD Candidate,VIII
543495,Seifer,Seifer,https://tcgplayer-cdn.tcgplayer.com/product/543495_200w.jpg,24,23344,https://cpt.tcgcsv.com/Wpm6,2024-03-22T04:03:14.08,1,Legend,"When Seifer enters the field, you may put the top 2 cards of your deck into the Break Zone. When you do so, choose 1 Category VIII Forward other than Card Name Seifer in your Break Zone. Add it to your hand.
<br>When Seifer attacks, choose 1 Forward opponent controls. If there are 10 or more cards in your Break Zone, break it.",14.9,14.9,15.0,13.58,,Normal,,22-079L,Forward,Lightning,3,7000,SeeD Candidate,VIII
543497,Selkie,Selkie,https://tcgplayer-cdn.tcgplayer.com/product/543497_200w.jpg,24,23344,https://cpt.tcgcsv.com/Zpm6,2024-03-22T04:03:14.08,1,Common,"When Selkie enters the field, look at the top card of your deck. You may place the card at the bottom of your deck.",0.13,0.27,1.0,0.14,,Foil,,22-080C,Backup,Lightning,1,,Standard Unit,FFCC
543497,Selkie,Selkie,https://tcgplayer-cdn.tcgplayer.com/product/543497_200w.jpg,24,23344,https://cpt.tcgcsv.com/Zpm6,2024-03-22T04:03:14.08,1,Common,"When Selkie enters the field, look at the top card of your deck. You may place the card at the bottom of your deck.",0.05,0.1,0.72,0.09,,Normal,,22-080C,Backup,Lightning,1,,Standard Unit,FFCC
543498,Diana,Diana,https://tcgplayer-cdn.tcgplayer.com/product/543498_200w.jpg,24,23344,https://cpt.tcgcsv.com/-pm6,2024-03-22T04:03:14.08,1,Rare,"When Diana enters the field due to an ability, draw 1 card.
<br>Dull 1 active Job Warrior of Darkness: Choose 1 Forward. Dull it.",0.08,0.15,0.75,0.13,,Normal,,22-081R,Forward,Lightning,3,7000,Warrior of Darkness,FFL
543498,Diana,Diana,https://tcgplayer-cdn.tcgplayer.com/product/543498_200w.jpg,24,23344,https://cpt.tcgcsv.com/-pm6,2024-03-22T04:03:14.08,1,Rare,"When Diana enters the field due to an ability, draw 1 card.
<br>Dull 1 active Job Warrior of Darkness: Choose 1 Forward. Dull it.",0.19,0.48,1.5,0.43,,Foil,,22-081R,Forward,Lightning,3,7000,Warrior of Darkness,FFL
