productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extDescription,extGTIN,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extCardType,extElement,extCost,extPower,extJob,extCategory
211255,Ardyn,Ardyn,https://tcgplayer-cdn.tcgplayer.com/product/211255_200w.jpg,24,2589,https://cpt.tcgcsv.com/7wJ2,2020-03-20T18:25:04.157,1,Hero,"When Ardyn enters the field, choose 1 Forward opponent controls. It cannot attack or block until the end of the next turn.
<br>When Ardyn is put from the field into the Break Zone by your opponent's Summons or abilities, play Ardyn onto the field at the end of the turn.",,0.25,0.25,1.5,0.25,,Foil,11-065H,Forward,Earth,5,9000,Chief Minister,XV
211256,Antlion,Antlion,https://tcgplayer-cdn.tcgplayer.com/product/211256_200w.jpg,24,2589,https://cpt.tcgcsv.com/8wJ2,2020-03-20T18:25:57.723,1,Common,"During your turn, Antlion also becomes a Forward with 7000 power.
<br>[Y], discard Antlion, remove 1 Backup from the game: Choose 1 Forward you control. Dull it. Until the end of the turn, it gains +2000 power and ""This Forward cannot be broken."" <br>You can only use this ability if Antlion is in your hand.",,0.05,0.1,0.79,0.07,,Normal,11-066C,Monster,Earth,3,7000,Insect,FFTA
211256,Antlion,Antlion,https://tcgplayer-cdn.tcgplayer.com/product/211256_200w.jpg,24,2589,https://cpt.tcgcsv.com/8wJ2,2020-03-20T18:25:57.723,1,Common,"During your turn, Antlion also becomes a Forward with 7000 power.
<br>[Y], discard Antlion, remove 1 Backup from the game: Choose 1 Forward you control. Dull it. Until the end of the turn, it gains +2000 power and ""This Forward cannot be broken."" <br>You can only use this ability if Antlion is in your hand.",,0.04,0.25,1.0,0.05,,Foil,11-066C,Monster,Earth,3,7000,Insect,FFTA
211257,Yenke,Yenke,https://tcgplayer-cdn.tcgplayer.com/product/211257_200w.jpg,24,2589,https://cpt.tcgcsv.com/9wJ2,2020-03-20T18:26:50.233,1,Common,"[Dull], put Yenke into the Break Zone: Choose 1 Forward. It gains +1000 power for each Earth Forward you control until the end of the turn.",,0.03,0.25,1.0,0.23,,Foil,11-067C,Backup,Earth,2,,Ronso,X;Pictlogica
211257,Yenke,Yenke,https://tcgplayer-cdn.tcgplayer.com/product/211257_200w.jpg,24,2589,https://cpt.tcgcsv.com/9wJ2,2020-03-20T18:26:50.233,1,Common,"[Dull], put Yenke into the Break Zone: Choose 1 Forward. It gains +1000 power for each Earth Forward you control until the end of the turn.",,0.05,0.1,0.79,0.1,,Normal,11-067C,Backup,Earth,2,,Ronso,X;Pictlogica
211258,Clarus EX,Clarus EX,https://tcgplayer-cdn.tcgplayer.com/product/211258_200w.jpg,24,2589,https://cpt.tcgcsv.com/bwJ2,2020-03-20T18:27:55.263,1,Rare,"<strong>EX BURST</strong> When Clarus enters the field, you may search for 1 <em>Job King</em> and add it to your hand.",,15.0,15.0,15.0,12.08,,Foil,11-068R,Backup,Earth,4,,Chief Minister,XV
211258,Clarus EX,Clarus EX,https://tcgplayer-cdn.tcgplayer.com/product/211258_200w.jpg,24,2589,https://cpt.tcgcsv.com/bwJ2,2020-03-20T18:27:55.263,1,Rare,"<strong>EX BURST</strong> When Clarus enters the field, you may search for 1 <em>Job King</em> and add it to your hand.",,4.75,7.0,8.0,4.8,,Normal,11-068R,Backup,Earth,4,,Chief Minister,XV
211259,Exodus (FFTA) EX,Exodus FFTA EX,https://tcgplayer-cdn.tcgplayer.com/product/211259_200w.jpg,24,2589,https://cpt.tcgcsv.com/cwJ2,2020-03-20T18:29:39.11,1,Rare,"<strong>EX BURST</strong> Choose 1 Forward you control. Until the end of the turn, it gains +3000 power, Brave and ""This Forward cannot become dull by your opponent's Summons or abilities."" and ""This Forward cannot be returned to its owner's hand by your opponent's Summons or abilities."" If your opponent has received 5 points of damage or more, all the Forwards you control gain all previous effects instead.",,0.25,0.4,3.0,0.31,,Foil,11-070R,Summon,Earth,1,,,FFTA
211259,Exodus (FFTA) EX,Exodus FFTA EX,https://tcgplayer-cdn.tcgplayer.com/product/211259_200w.jpg,24,2589,https://cpt.tcgcsv.com/cwJ2,2020-03-20T18:29:39.11,1,Rare,"<strong>EX BURST</strong> Choose 1 Forward you control. Until the end of the turn, it gains +3000 power, Brave and ""This Forward cannot become dull by your opponent's Summons or abilities."" and ""This Forward cannot be returned to its owner's hand by your opponent's Summons or abilities."" If your opponent has received 5 points of damage or more, all the Forwards you control gain all previous effects instead.",,0.15,0.24,0.99,0.22,,Normal,11-070R,Summon,Earth,1,,,FFTA
211260,Ifrit EX,Ifrit EX,https://tcgplayer-cdn.tcgplayer.com/product/211260_200w.jpg,24,2589,https://cpt.tcgcsv.com/dwJ2,2020-03-20T20:00:09.59,1,Rare,"<strong>EX BURST</strong> Choose 1 Forward. Deal it 5000 damage. If your opponent has received 5 points of damage or more, deal it 8000 damage instead.",,0.04,0.16,0.99,0.14,,Normal,11-001R,Summon,Fire,1,,,X
211260,Ifrit EX,Ifrit EX,https://tcgplayer-cdn.tcgplayer.com/product/211260_200w.jpg,24,2589,https://cpt.tcgcsv.com/dwJ2,2020-03-20T20:00:09.59,1,Rare,"<strong>EX BURST</strong> Choose 1 Forward. Deal it 5000 damage. If your opponent has received 5 points of damage or more, deal it 8000 damage instead.",,0.75,1.1,7.0,1.17,,Foil,11-001R,Summon,Fire,1,,,X
211261,Tyro EX,Tyro EX,https://tcgplayer-cdn.tcgplayer.com/product/211261_200w.jpg,24,2589,https://cpt.tcgcsv.com/fwJ2,2020-03-20T18:34:39.663,1,Rare,"<strong>EX BURST</strong> When Tyro enters the field, you may search for 1 Forward and add it to your hand.
<br>If Tyro is on the field, Tyro can produce CP of any Element.
<br><em>Damage 5</em> — [Dull]: Choose 1 Forward. It gains +2000 power until the end of the turn.",,6.53,18.92,25.0,15.63,,Foil,11-072R,Backup,Earth,5,,Apprentice,Pictlogica;FFRK
211261,Tyro EX,Tyro EX,https://tcgplayer-cdn.tcgplayer.com/product/211261_200w.jpg,24,2589,https://cpt.tcgcsv.com/fwJ2,2020-03-20T18:34:39.663,1,Rare,"<strong>EX BURST</strong> When Tyro enters the field, you may search for 1 Forward and add it to your hand.
<br>If Tyro is on the field, Tyro can produce CP of any Element.
<br><em>Damage 5</em> — [Dull]: Choose 1 Forward. It gains +2000 power until the end of the turn.",,3.49,4.06,14.98,3.49,,Normal,11-072R,Backup,Earth,5,,Apprentice,Pictlogica;FFRK
211262,Tilika,Tilika,https://tcgplayer-cdn.tcgplayer.com/product/211262_200w.jpg,24,2589,https://cpt.tcgcsv.com/gwJ2,2020-03-20T18:36:02.933,1,Hero,[Dull]: The cost required to play your Characters onto the field this turn is reduced by 1 (it cannot become 0). You can only use this ability once per turn.,,0.25,0.33,1.0,0.37,,Normal,11-073H,Backup,Earth,3,,Crystal User,FFCC
211262,Tilika,Tilika,https://tcgplayer-cdn.tcgplayer.com/product/211262_200w.jpg,24,2589,https://cpt.tcgcsv.com/gwJ2,2020-03-20T18:36:02.933,1,Hero,[Dull]: The cost required to play your Characters onto the field this turn is reduced by 1 (it cannot become 0). You can only use this ability once per turn.,,0.7,1.0,3.98,0.77,,Foil,11-073H,Backup,Earth,3,,Crystal User,FFCC
211263,Interceptor,Interceptor,https://tcgplayer-cdn.tcgplayer.com/product/211263_200w.jpg,24,2589,https://cpt.tcgcsv.com/hwJ2,2020-03-20T18:36:12.133,1,Hero,"The <em>Card Name Shadow</em> you control gains +1000 power and Haste.
(1)[Dull]: Choose 1 <em>Category VI</em> Forward you control. It gains Haste until the end of the turn.",,5.49,8.5,30.0,7.82,,Foil,11-002H,Backup,Fire,2,,Dog,VI
211263,Interceptor,Interceptor,https://tcgplayer-cdn.tcgplayer.com/product/211263_200w.jpg,24,2589,https://cpt.tcgcsv.com/hwJ2,2020-03-20T18:36:12.133,1,Hero,"The <em>Card Name Shadow</em> you control gains +1000 power and Haste.
(1)[Dull]: Choose 1 <em>Category VI</em> Forward you control. It gains Haste until the end of the turn.",,2.98,4.99,13.98,4.06,,Normal,11-002H,Backup,Fire,2,,Dog,VI
211264,Barret,Barret,https://tcgplayer-cdn.tcgplayer.com/product/211264_200w.jpg,24,2589,https://cpt.tcgcsv.com/jwJ2,2020-03-20T18:37:57.457,1,Hero,"[Y][Y][Dull]: Deal 4000 damage to all the Forwards opponent controls.
<br>[Y][Y][Y][Y][Dull]: Choose 1 dull Forward. Break it.
<br><strong>Ungarmax</strong> [S][Y][Y][Y][Y][Y][Y][Dull]: Break all the Forwards and Monsters opponent controls.",,0.11,0.23,1.56,0.2,,Normal,11-074H,Forward,Earth,4,8000,AVALANCHE Operative,VII
211264,Barret,Barret,https://tcgplayer-cdn.tcgplayer.com/product/211264_200w.jpg,24,2589,https://cpt.tcgcsv.com/jwJ2,2020-03-20T18:37:57.457,1,Hero,"[Y][Y][Dull]: Deal 4000 damage to all the Forwards opponent controls.
<br>[Y][Y][Y][Y][Dull]: Choose 1 dull Forward. Break it.
<br><strong>Ungarmax</strong> [S][Y][Y][Y][Y][Y][Y][Dull]: Break all the Forwards and Monsters opponent controls.",,0.45,0.88,3.08,0.86,,Foil,11-074H,Forward,Earth,4,8000,AVALANCHE Operative,VII
211265,Biran,Biran,https://tcgplayer-cdn.tcgplayer.com/product/211265_200w.jpg,24,2589,https://cpt.tcgcsv.com/kwJ2,2020-03-20T18:39:37.773,1,Common,"If you control a <em>Card Name Yenke</em>, Biran gains +1000 power and Brave.
<br>[Y]: Until the end of the turn, Biran gains Brave and ""Biran cannot become dull by your opponent's Summons or abilities.""",,0.04,0.1,0.79,0.1,,Normal,11-075C,Forward,Earth,3,7000,Ronso,X;Pictlogica
211265,Biran,Biran,https://tcgplayer-cdn.tcgplayer.com/product/211265_200w.jpg,24,2589,https://cpt.tcgcsv.com/kwJ2,2020-03-20T18:39:37.773,1,Common,"If you control a <em>Card Name Yenke</em>, Biran gains +1000 power and Brave.
<br>[Y]: Until the end of the turn, Biran gains Brave and ""Biran cannot become dull by your opponent's Summons or abilities.""",,0.25,0.25,0.93,,,Foil,11-075C,Forward,Earth,3,7000,Ronso,X;Pictlogica
211266,The Deathlord,The Deathlord,https://tcgplayer-cdn.tcgplayer.com/product/211266_200w.jpg,24,2589,https://cpt.tcgcsv.com/lwJ2,2020-03-20T18:40:18.08,1,Common,"When The Deathlord enters the field, you may search for 1 Dark Character and add it to your hand.",,0.24,0.35,1.0,0.46,,Foil,11-076C,Forward,Earth,5,9000,Deathlord,FFL
211266,The Deathlord,The Deathlord,https://tcgplayer-cdn.tcgplayer.com/product/211266_200w.jpg,24,2589,https://cpt.tcgcsv.com/lwJ2,2020-03-20T18:40:18.08,1,Common,"When The Deathlord enters the field, you may search for 1 Dark Character and add it to your hand.",,0.09,0.1,0.99,0.09,,Normal,11-076C,Forward,Earth,5,9000,Deathlord,FFL
211267,Cyan EX,Cyan EX,https://tcgplayer-cdn.tcgplayer.com/product/211267_200w.jpg,24,2589,https://cpt.tcgcsv.com/mwJ2,2020-03-26T14:24:42.553,1,Rare,"<strong>EX BURST</strong> When Cyan enters the field, you may search for 1 <em>Job Samurai</em> or <em>Card Name Samurai</em> other than <em>Card Name Cyan</em> and add it to your hand.
When a <em>Job Samurai</em> or a <em>Card Name Samurai</em> you control attacks, deal 1000 damage for each <em>Job Samurai</em> or <em>Card Name Samurai</em> you control to all the Forwards opponent controls.",,0.02,0.2,0.99,0.15,,Normal,11-003R,Forward,Fire,3,6000,Samurai,VI;DFF
211267,Cyan EX,Cyan EX,https://tcgplayer-cdn.tcgplayer.com/product/211267_200w.jpg,24,2589,https://cpt.tcgcsv.com/mwJ2,2020-03-26T14:24:42.553,1,Rare,"<strong>EX BURST</strong> When Cyan enters the field, you may search for 1 <em>Job Samurai</em> or <em>Card Name Samurai</em> other than <em>Card Name Cyan</em> and add it to your hand.
When a <em>Job Samurai</em> or a <em>Card Name Samurai</em> you control attacks, deal 1000 damage for each <em>Job Samurai</em> or <em>Card Name Samurai</em> you control to all the Forwards opponent controls.",,0.25,0.5,1.93,0.55,,Foil,11-003R,Forward,Fire,3,6000,Samurai,VI;DFF
211268,Beastmaster,Beastmaster,https://tcgplayer-cdn.tcgplayer.com/product/211268_200w.jpg,24,2589,https://cpt.tcgcsv.com/nwJ2,2020-03-20T18:40:58.99,1,Common,"When Beastmaster enters the field, turn over one card at a time from the top of your deck until a Lightning or Water card is revealed. Add it to your hand. Then, shuffle the other cards and return them to the bottom of your deck.",,0.25,0.28,1.0,0.26,,Foil,11-077C,Backup,Earth,3,,Standard Unit,FFTA
211268,Beastmaster,Beastmaster,https://tcgplayer-cdn.tcgplayer.com/product/211268_200w.jpg,24,2589,https://cpt.tcgcsv.com/nwJ2,2020-03-20T18:40:58.99,1,Common,"When Beastmaster enters the field, turn over one card at a time from the top of your deck until a Lightning or Water card is revealed. Add it to your hand. Then, shuffle the other cards and return them to the bottom of your deck.",,0.03,0.1,0.79,0.12,,Normal,11-077C,Backup,Earth,3,,Standard Unit,FFTA
211269,Mandragora,Mandragora,https://tcgplayer-cdn.tcgplayer.com/product/211269_200w.jpg,24,2589,https://cpt.tcgcsv.com/pwJ2,2020-03-20T18:41:49.25,1,Rare,"When an Earth Character other than Mandragora enters your field, place 1 Monster Counter on Mandragora.
<br>Put Mandragora into the Break Zone: Choose 1 Backup of cost 5 or more. Break it.
<br>Put Mandragora into the Break Zone: Choose 1 Backup. Break it. You can only use this ability if 3 or more Monster Counters are placed on Mandragora.",,0.06,0.15,0.99,0.13,,Normal,11-078R,Monster,Earth,2,,Mandragora,IX
211269,Mandragora,Mandragora,https://tcgplayer-cdn.tcgplayer.com/product/211269_200w.jpg,24,2589,https://cpt.tcgcsv.com/pwJ2,2020-03-20T18:41:49.25,1,Rare,"When an Earth Character other than Mandragora enters your field, place 1 Monster Counter on Mandragora.
<br>Put Mandragora into the Break Zone: Choose 1 Backup of cost 5 or more. Break it.
<br>Put Mandragora into the Break Zone: Choose 1 Backup. Break it. You can only use this ability if 3 or more Monster Counters are placed on Mandragora.",,1.45,1.7,2.0,1.73,,Foil,11-078R,Monster,Earth,2,,Mandragora,IX
211270,Cu Chaspel,Cu Chaspel,https://tcgplayer-cdn.tcgplayer.com/product/211270_200w.jpg,24,2589,https://cpt.tcgcsv.com/qwJ2,2020-03-20T18:42:35.52,1,Common,[Dull]: The damage dealt to Forwards opponent controls cannot be reduced this turn.,,0.15,0.19,1.5,0.17,,Normal,11-004C,Backup,Fire,2,,Masked Man,FFCC
211270,Cu Chaspel,Cu Chaspel,https://tcgplayer-cdn.tcgplayer.com/product/211270_200w.jpg,24,2589,https://cpt.tcgcsv.com/qwJ2,2020-03-20T18:42:35.52,1,Common,[Dull]: The damage dealt to Forwards opponent controls cannot be reduced this turn.,,3.14,3.15,4.25,3.14,,Foil,11-004C,Backup,Fire,2,,Masked Man,FFCC
211271,Monk - 11-080C,Monk 11 080C,https://tcgplayer-cdn.tcgplayer.com/product/211271_200w.jpg,24,2589,https://cpt.tcgcsv.com/rwJ2,2020-03-20T18:43:17.577,1,Common,"When Monk enters the field, choose 1 Forward. If the cost to play Monk was paid with CP of 2 or more different Elements, until the end of the turn, it gains +4000 power and Brave.",,0.05,0.1,0.79,0.09,,Normal,11-080C,Forward,Earth,4,8000,Standard Unit,I
211271,Monk - 11-080C,Monk 11 080C,https://tcgplayer-cdn.tcgplayer.com/product/211271_200w.jpg,24,2589,https://cpt.tcgcsv.com/rwJ2,2020-03-20T18:43:17.577,1,Common,"When Monk enters the field, choose 1 Forward. If the cost to play Monk was paid with CP of 2 or more different Elements, until the end of the turn, it gains +4000 power and Brave.",,0.1,0.25,1.0,0.2,,Foil,11-080C,Forward,Earth,4,8000,Standard Unit,I
211272,Wrieg EX,Wrieg EX,https://tcgplayer-cdn.tcgplayer.com/product/211272_200w.jpg,24,2589,https://cpt.tcgcsv.com/swJ2,2020-03-20T18:44:22.867,1,Common,"<strong>EX BURST</strong> When Wrieg enters the field, reveal the top card of your deck. If it is a Forward, add it to your hand.",,0.04,0.1,0.79,0.09,,Normal,11-081C,Forward,Earth,4,8000,Adventurer,FFL
211272,Wrieg EX,Wrieg EX,https://tcgplayer-cdn.tcgplayer.com/product/211272_200w.jpg,24,2589,https://cpt.tcgcsv.com/swJ2,2020-03-20T18:44:22.867,1,Common,"<strong>EX BURST</strong> When Wrieg enters the field, reveal the top card of your deck. If it is a Forward, add it to your hand.",,0.21,0.33,1.0,0.5,,Foil,11-081C,Forward,Earth,4,8000,Adventurer,FFL
211273,Black Mage Soldier,Black Mage Soldier,https://tcgplayer-cdn.tcgplayer.com/product/211273_200w.jpg,24,2589,https://cpt.tcgcsv.com/twJ2,2020-03-20T18:44:30.8,1,Common,"When Black Mage Soldier enters the field, choose 1 Forward opponent controls. If the cost to play Black Mage Soldier was paid with CP of 2 or more different Elements, deal it 5000 damage.",,0.05,0.1,0.79,0.1,,Normal,11-005C,Forward,Fire,4,7000,Standard Unit,IX
211273,Black Mage Soldier,Black Mage Soldier,https://tcgplayer-cdn.tcgplayer.com/product/211273_200w.jpg,24,2589,https://cpt.tcgcsv.com/twJ2,2020-03-20T18:44:30.8,1,Common,"When Black Mage Soldier enters the field, choose 1 Forward opponent controls. If the cost to play Black Mage Soldier was paid with CP of 2 or more different Elements, deal it 5000 damage.",,0.15,0.25,1.15,0.29,,Foil,11-005C,Forward,Fire,4,7000,Standard Unit,IX
211274,Lich,Lich,https://tcgplayer-cdn.tcgplayer.com/product/211274_200w.jpg,24,2589,https://cpt.tcgcsv.com/vwJ2,2020-03-20T18:45:47.027,1,Common,"When Lich enters the field, you may pay [Y][1]. When you do so, choose 1 Forward in your Break Zone. Add it to your hand.
<br>When Lich is put from the field into the Break Zone, you may search for 1 <em>Job Chaos</em> other than <em>Card Name Lich</em> and add it to your hand.",,0.04,0.1,0.79,0.1,,Normal,11-082C,Forward,Earth,5,9000,Chaos,I
211274,Lich,Lich,https://tcgplayer-cdn.tcgplayer.com/product/211274_200w.jpg,24,2589,https://cpt.tcgcsv.com/vwJ2,2020-03-20T18:45:47.027,1,Common,"When Lich enters the field, you may pay [Y][1]. When you do so, choose 1 Forward in your Break Zone. Add it to your hand.
<br>When Lich is put from the field into the Break Zone, you may search for 1 <em>Job Chaos</em> other than <em>Card Name Lich</em> and add it to your hand.",,0.21,0.33,1.0,0.4,,Foil,11-082C,Forward,Earth,5,9000,Chaos,I
211275,Zidane,Zidane,https://tcgplayer-cdn.tcgplayer.com/product/211275_200w.jpg,24,2589,https://cpt.tcgcsv.com/wwJ2,2020-03-26T14:17:19.127,1,Hero,"Haste
<br>When Zidane deals damage to your opponent, choose 1 Forward opponent controls. Deal it 8000 damage.",,0.45,2.0,5.01,1.28,,Foil,11-008H,Forward,Fire,2,2000,Thief,IX
211275,Zidane,Zidane,https://tcgplayer-cdn.tcgplayer.com/product/211275_200w.jpg,24,2589,https://cpt.tcgcsv.com/wwJ2,2020-03-26T14:17:19.127,1,Hero,"Haste
<br>When Zidane deals damage to your opponent, choose 1 Forward opponent controls. Deal it 8000 damage.",,0.25,0.83,1.5,0.52,,Normal,11-008H,Forward,Fire,2,2000,Thief,IX
211276,Rydia,Rydia,https://tcgplayer-cdn.tcgplayer.com/product/211276_200w.jpg,24,2589,https://cpt.tcgcsv.com/xwJ2,2020-04-02T12:32:11.783,1,Rare,"The <em>Category IV</em> Forwards other than Rydia you control gain +1000 power and Brave.
<br>When Rydia enters the field, if you control 4 or more <em>Category IV</em> Characters, you may search for 1 Summon of cost 1 and add it to your hand.",,0.35,0.53,3.0,0.44,,Foil,11-083R/PR-051,Forward,Earth,3,7000,Summoner,IV
211276,Rydia,Rydia,https://tcgplayer-cdn.tcgplayer.com/product/211276_200w.jpg,24,2589,https://cpt.tcgcsv.com/xwJ2,2020-04-02T12:32:11.783,1,Rare,"The <em>Category IV</em> Forwards other than Rydia you control gain +1000 power and Brave.
<br>When Rydia enters the field, if you control 4 or more <em>Category IV</em> Characters, you may search for 1 Summon of cost 1 and add it to your hand.",,0.1,0.15,0.99,0.12,,Normal,11-083R/PR-051,Forward,Earth,3,7000,Summoner,IV
211277,Shadow,Shadow,https://tcgplayer-cdn.tcgplayer.com/product/211277_200w.jpg,24,2589,https://cpt.tcgcsv.com/zwJ2,2020-03-20T18:57:14.21,1,Legend,"When Shadow enters the field, reveal the top 5 cards of your deck. Add 1 Backup among them to your hand and return the other cards to the bottom of your deck in any order. Then, you may play 1 Backup of cost 2 or less from your hand onto the field.
<br><strong><em>Shadow Fang</em> [S][R]</strong>: Choose 1 Forward. Deal it 10000 damage. You can only use this ability if you have received a point of damage this turn.",,5.5,5.75,5.99,5.99,,Foil,11-009L,Forward,Fire,5,7000,Assassin,VI
211277,Shadow,Shadow,https://tcgplayer-cdn.tcgplayer.com/product/211277_200w.jpg,24,2589,https://cpt.tcgcsv.com/zwJ2,2020-03-20T18:57:14.21,1,Legend,"When Shadow enters the field, reveal the top 5 cards of your deck. Add 1 Backup among them to your hand and return the other cards to the bottom of your deck in any order. Then, you may play 1 Backup of cost 2 or less from your hand onto the field.
<br><strong><em>Shadow Fang</em> [S][R]</strong>: Choose 1 Forward. Deal it 10000 damage. You can only use this ability if you have received a point of damage this turn.",,2.2,2.97,6.0,2.51,,Normal,11-009L,Forward,Fire,5,7000,Assassin,VI
211278,Warrior,Warrior,https://tcgplayer-cdn.tcgplayer.com/product/211278_200w.jpg,24,2589,https://cpt.tcgcsv.com/BwJ2,2020-03-20T19:08:14.83,1,Common,"[Dull], put Warrior into the Break Zone: Choose 1 Forward. It gains +1000 power until the end of the turn.
<br>[R](1)[Dull], put Warrior into the Break Zone: Choose 1 Forward. Deal it 5000 damage.",,0.24,0.4,1.0,0.39,,Foil,11-010C,Backup,Fire,2,,Standard Unit,I
211278,Warrior,Warrior,https://tcgplayer-cdn.tcgplayer.com/product/211278_200w.jpg,24,2589,https://cpt.tcgcsv.com/BwJ2,2020-03-20T19:08:14.83,1,Common,"[Dull], put Warrior into the Break Zone: Choose 1 Forward. It gains +1000 power until the end of the turn.
<br>[R](1)[Dull], put Warrior into the Break Zone: Choose 1 Forward. Deal it 5000 damage.",,0.04,0.1,0.79,0.09,,Normal,11-010C,Backup,Fire,2,,Standard Unit,I
211279,Luca,Luca,https://tcgplayer-cdn.tcgplayer.com/product/211279_200w.jpg,24,2589,https://cpt.tcgcsv.com/CwJ2,2020-03-20T19:05:34.47,1,Rare,"[Y][Dull], put Luca into the Break Zone: Choose 1 Backup of cost 3 or less in your Break Zone. Play it onto the field.",,0.5,0.59,2.0,0.6,,Foil,11-084R,Backup,Earth,2,,Engineer,IV
211279,Luca,Luca,https://tcgplayer-cdn.tcgplayer.com/product/211279_200w.jpg,24,2589,https://cpt.tcgcsv.com/CwJ2,2020-03-20T19:05:34.47,1,Rare,"[Y][Dull], put Luca into the Break Zone: Choose 1 Backup of cost 3 or less in your Break Zone. Play it onto the field.",,0.1,0.15,0.99,0.13,,Normal,11-084R,Backup,Earth,2,,Engineer,IV
211280,Dadaluma,Dadaluma,https://tcgplayer-cdn.tcgplayer.com/product/211280_200w.jpg,24,2589,https://cpt.tcgcsv.com/DwJ2,2020-03-20T19:07:58.533,1,Rare,"When Dadaluma enters the field, Dadaluma deals you 1 point of damage.
<em>Damage 3</em> -- Dadaluma gains Brave and ""Dadaluma cannot become dull by your opponent's Summons or abilities.""",,0.05,0.15,0.99,0.12,,Normal,11-011R,Forward,Fire,2,8000,Martial Artist,VI
211280,Dadaluma,Dadaluma,https://tcgplayer-cdn.tcgplayer.com/product/211280_200w.jpg,24,2589,https://cpt.tcgcsv.com/DwJ2,2020-03-20T19:07:58.533,1,Rare,"When Dadaluma enters the field, Dadaluma deals you 1 point of damage.
<em>Damage 3</em> -- Dadaluma gains Brave and ""Dadaluma cannot become dull by your opponent's Summons or abilities.""",,0.25,0.25,1.48,0.25,,Foil,11-011R,Forward,Fire,2,8000,Martial Artist,VI
211281,Red Mage,Red Mage,https://tcgplayer-cdn.tcgplayer.com/product/211281_200w.jpg,24,2589,https://cpt.tcgcsv.com/FwJ2,2020-03-20T19:07:23.853,1,Common,"When Red Mage enters the field, if the cost to play Red Mage was paid with CP of 2 or more different Elements, until the end of the turn, Red Mage gains +2000 power and Haste.",,0.2,0.3,1.0,0.33,,Foil,11-085C,Forward,Lightning,4,7000,Standard Unit,Special
211281,Red Mage,Red Mage,https://tcgplayer-cdn.tcgplayer.com/product/211281_200w.jpg,24,2589,https://cpt.tcgcsv.com/FwJ2,2020-03-20T19:07:23.853,1,Common,"When Red Mage enters the field, if the cost to play Red Mage was paid with CP of 2 or more different Elements, until the end of the turn, Red Mage gains +2000 power and Haste.",,0.04,0.1,0.79,0.1,,Normal,11-085C,Forward,Lightning,4,7000,Standard Unit,Special
211282,Mootie,Mootie,https://tcgplayer-cdn.tcgplayer.com/product/211282_200w.jpg,24,2589,https://cpt.tcgcsv.com/GwJ2,2020-03-20T19:07:41.1,1,Common,"When Mootie enters the field, you may search for 1 Fire Summon and add it to your hand.
<br>When you cast a <em>Card Name Bahamut,</em> activate Mootie.",,0.1,0.22,0.79,0.23,,Normal,11-012C,Backup,Fire,3,,Eidolon,FFL
211282,Mootie,Mootie,https://tcgplayer-cdn.tcgplayer.com/product/211282_200w.jpg,24,2589,https://cpt.tcgcsv.com/GwJ2,2020-03-20T19:07:41.1,1,Common,"When Mootie enters the field, you may search for 1 Fire Summon and add it to your hand.
<br>When you cast a <em>Card Name Bahamut,</em> activate Mootie.",,5.25,6.12,8.0,3.33,,Foil,11-012C,Backup,Fire,3,,Eidolon,FFL
211283,Aranea,Aranea,https://tcgplayer-cdn.tcgplayer.com/product/211283_200w.jpg,24,2589,https://cpt.tcgcsv.com/HwJ2,2020-03-20T19:09:00.72,1,Legend,"First Strike
<br>For each Forward other than Aranea you control, Aranea gains +1000 power.
<br><em>Damage 3</em> — When Aranea enters the field, choose 1 Lightning Forward of cost 2 or less in your Break Zone. Play it onto the field.
<br><em>Damage 6</em> — Aranea gains ""The Forwards you control gain Haste.""",,4.19,9.99,14.48,4.06,,Foil,11-086L,Forward,Lightning,4,7000,Dragoon,XV
211283,Aranea,Aranea,https://tcgplayer-cdn.tcgplayer.com/product/211283_200w.jpg,24,2589,https://cpt.tcgcsv.com/HwJ2,2020-03-20T19:09:00.72,1,Legend,"First Strike
<br>For each Forward other than Aranea you control, Aranea gains +1000 power.
<br><em>Damage 3</em> — When Aranea enters the field, choose 1 Lightning Forward of cost 2 or less in your Break Zone. Play it onto the field.
<br><em>Damage 6</em> — Aranea gains ""The Forwards you control gain Haste.""",,4.0,4.32,6.99,3.21,,Normal,11-086L,Forward,Lightning,4,7000,Dragoon,XV
211284,Morrow,Morrow,https://tcgplayer-cdn.tcgplayer.com/product/211284_200w.jpg,24,2589,https://cpt.tcgcsv.com/JwJ2,2020-03-20T19:09:52.77,1,Rare,"<em>Damage 3</em> -- Morrow gains +2000 power and Haste.
<br><em>Damage 6</em> -- Morrow gains +2000 power and ""When the Forward damaged by Morrow is put from the field into the Break Zone on the same turn, activate Morrow. Morrow can attack once more this turn.""",,0.1,0.15,0.99,0.19,,Normal,11-013R,Forward,Fire,2,5000,Adventurer-in-Training,FFL
211284,Morrow,Morrow,https://tcgplayer-cdn.tcgplayer.com/product/211284_200w.jpg,24,2589,https://cpt.tcgcsv.com/JwJ2,2020-03-20T19:09:52.77,1,Rare,"<em>Damage 3</em> -- Morrow gains +2000 power and Haste.
<br><em>Damage 6</em> -- Morrow gains +2000 power and ""When the Forward damaged by Morrow is put from the field into the Break Zone on the same turn, activate Morrow. Morrow can attack once more this turn.""",,0.2,0.25,1.19,,,Foil,11-013R,Forward,Fire,2,5000,Adventurer-in-Training,FFL
