productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extNumber,extDescription,extCardType,extElement,extCost,extPower,extJob,extCategory,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extGTIN,extSKU
215567,Zack - PR071/007H,Zack PR071 007H,https://tcgplayer-cdn.tcgplayer.com/product/215567_200w.jpg,24,1941,https://cpt.tcgcsv.com/mfL2,2020-06-09T20:03:30.51,1,Promo,PR071/007H,"When Zack or a Fire Forward enters your field, choose 1 Forward opponent controls. Deal it 2000 damage. 
<br>When Zack or a <em>Category VII</em> Forward enters your field, choose 1 Forward opponent controls. Deal it 2000 damage.
<br>
<br><em><strong>FAN EVENT 2020</strong> promo card</em>",Forward,Fire,4,8000,SOLDIER,VII,59.99,102.48,200.0,95.97,,Foil,,
215838,Hraesvelgr (Full Art),Hraesvelgr Full Art,https://tcgplayer-cdn.tcgplayer.com/product/215838_200w.jpg,24,1941,https://cpt.tcgcsv.com/NlL2,2020-06-16T14:06:30.34,1,Legend,PR-048/6-127L,"When Hraesvelgr enters the field, select 1 of the 3 following actions.
<br>""Skip your opponent's Attack Phase in their next turn. Remove the top 5 cards of your deck from the game.""
<br>""Choose 1 Character in your Break Zone. Add it to your hand.""
<br>""Remove all the cards in your opponent's Break Zone from the game.""",Forward,Light,6,9000,The First Brood,XIV,2.99,3.3,5.98,3.7,,Foil,,
226816,Yuna (Buy A Box Promo),Yuna Buy A Box Promo,https://tcgplayer-cdn.tcgplayer.com/product/226816_200w.jpg,24,1941,https://cpt.tcgcsv.com/lLQ2,2020-11-02T12:10:54.853,1,Legend,PR-075/12-105L,"When Yuna enters the field, if a Forward you controlled formed a party this turn, draw 2 cards.
When Yuna forms a party and attacks, choose 1 Forward. It loses 4000 power for each attacking Forward until the end of the turn.
<br>[0]: Name 1 Element other than Light or Dark. Yuna becomes the named Element until the end of the turn. You can only use this ability once per turn.",Forward,Water,3,7000,Gullwings,X,4.95,6.01,26.24,6.0,,Foil,,
226916,Emet-Selch (Prerelease Promo),Emet Selch Prerelease Promo,https://tcgplayer-cdn.tcgplayer.com/product/226916_200w.jpg,24,1941,https://cpt.tcgcsv.com/lNQ2,2022-03-31T15:35:56.063,1,Promo,PR-076/12-024H,"When Emet-Selch is chosen by your opponent's Summons or abilities, remove Emet-Selch from the game. If you do so, play Emet-Selch onto the field at the end of the turn. 
<br><em>Damage 5 –</em> When Emet-Selch enters the field, you may pay [I]. When you do so, select 1 of the 2 following actions. ""Choose 1 <strong>dull</strong> Forward. Break it."" 
<br>""Choose 1 Forward of cost 2 or less in your Break Zone. Play it onto the field.""",Forward,Ice,4,9000,Ascian,XIV,4.5,5.25,173342.72,5.99,,Foil,,
229607,Sephiroth (Full Art),Sephiroth Full Art,https://tcgplayer-cdn.tcgplayer.com/product/229607_200w.jpg,24,1941,https://cpt.tcgcsv.com/9SR2,2020-12-29T20:42:22.71,1,Promo,PR-082/10-034H,"Back Attack
<br>When Sephiroth enters the field, choose 1 Forward. Dull it.
<br><em>Damage 5</em> — Sephiroth gains +2000 power.
<br><strong>Draw Slash</strong> [S]: Until the end of the turn, Sephiroth gains +1000 power and First Strike.",Forward,Ice,3,6000,War Hero,VII,22.0,23.78,25.0,23.25,,Foil,,
229608,Bartz (Full Art),Bartz Full Art,https://tcgplayer-cdn.tcgplayer.com/product/229608_200w.jpg,24,1941,https://cpt.tcgcsv.com/bSR2,2020-12-29T20:43:34.46,1,Promo,PR-083/7-059L,"When Bartz enters the field, choose up to 2 <em>Category V</em> Characters. <strong>Activate</strong> them.
<br><strong>Spellblade [S]</strong>: Choose 1 Forward. Deal it 5000 damage.
<br><strong>Dual-Wield [S]</strong>: Until the end of the turn, Bartz gains <strong>First Strike</strong> and Bartz's power becomes 10000.
<br><strong>Rapid Fire [S]</strong>: Until the end of turn, Bartz gains <strong>Haste</strong>, <strong>Brave</strong> and ""Bartz can attack 3 times this turn"". You can only use this ability if Bartz used <strong>Spellblade</strong> and </strong>Dual-Wield</strong> this turn.",Forward,Wind,3,7000,Warrior of Light,V,9.75,10.0,15.0,10.71,,Foil,,
229609,Braska's Final Aeon (Full Art),Braskas Final Aeon Full Art,https://tcgplayer-cdn.tcgplayer.com/product/229609_200w.jpg,24,1941,https://cpt.tcgcsv.com/cSR2,2020-12-29T20:44:27.263,1,Promo,PR-084/11-015L,"When Braska's Final Aeon attacks or is chosen by your opponent's Summons or abilities choose up to 1 Forward the opponent controls. Deal it 10000 damage. This damage cannot be reduced. 
<br>Discard Braska's Final Aeon: choose 1 Forward. Deal it 10000 damage. You can only use this ability if you control 2 or more <em>Job Summoner</em> Forwards and if Braska's Final Aeon is in your hand.",Forward,Fire,7,10000,Final Aeon,X;Mobius,18.52,20.0,26.66,19.5,,Foil,,
230092,Kain,Kain,https://tcgplayer-cdn.tcgplayer.com/product/230092_200w.jpg,24,1941,https://cpt.tcgcsv.com/S2S2,2022-03-31T15:38:32.007,1,Promo,PR-070/9-084H,"Before paying the cost to play Kain onto the field, you may put 1 active Lightning Backup you control into the Break Zone. If you do so, the cost for playing Kain onto the field is reduced by 5.
<br>When Kain enters the field, choose 1 Forward opponent controls. It loses 8000 power until the end of the turn.",Forward,Lightning,8,8000,Dragoon,IV;Lord of Vermilion,0.24,0.75,3.39,0.33,,Normal,,
230092,Kain,Kain,https://tcgplayer-cdn.tcgplayer.com/product/230092_200w.jpg,24,1941,https://cpt.tcgcsv.com/S2S2,2022-03-31T15:38:32.007,1,Promo,PR-070/9-084H,"Before paying the cost to play Kain onto the field, you may put 1 active Lightning Backup you control into the Break Zone. If you do so, the cost for playing Kain onto the field is reduced by 5.
<br>When Kain enters the field, choose 1 Forward opponent controls. It loses 8000 power until the end of the turn.",Forward,Lightning,8,8000,Dragoon,IV;Lord of Vermilion,1.99,2.63,8.0,2.42,,Foil,,
231757,Edge (Full Art),Edge Full Art,https://tcgplayer-cdn.tcgplayer.com/product/231757_200w.jpg,24,1941,https://cpt.tcgcsv.com/9KS2,2021-02-04T14:43:40.837,1,Promo,PR-087/11-045H,"The cost required to play your <em>Job Ninja</em> or <em>Card Name Ninja</em> onto the field is reduced by 1 and can be paid with CP of any Element.
<br>When a <em>Job Ninja</em> or a <em>Card Name Ninja</em> other than Edge enters your field, place 1 Shuriken Counter on Edge.
<br>Remove 1 Shuriken Counter from Edge: Choose 1 Forward. Deal it 3000 damage.",Forward,Wind,2,5000,Ninja,IV,4.25,4.51,5.5,4.8,,Foil,,
231757,Edge (Full Art),Edge Full Art,https://tcgplayer-cdn.tcgplayer.com/product/231757_200w.jpg,24,1941,https://cpt.tcgcsv.com/9KS2,2021-02-04T14:43:40.837,1,Promo,PR-087/11-045H,"The cost required to play your <em>Job Ninja</em> or <em>Card Name Ninja</em> onto the field is reduced by 1 and can be paid with CP of any Element.
<br>When a <em>Job Ninja</em> or a <em>Card Name Ninja</em> other than Edge enters your field, place 1 Shuriken Counter on Edge.
<br>Remove 1 Shuriken Counter from Edge: Choose 1 Forward. Deal it 3000 damage.",Forward,Wind,2,5000,Ninja,IV,0.33,0.49,3.99,0.51,,Normal,,
234461,Zidane (2019 World Champion),Zidane 2019 World Champion,https://tcgplayer-cdn.tcgplayer.com/product/234461_200w.jpg,24,1941,https://cpt.tcgcsv.com/fPT2,2022-03-31T15:44:11.933,1,Promo,PR-073/3-056H,"When Zidane enters the field, your opponent reveals his/her hand. Select 1 card from their hand. Your opponent discards this card.
<br>If your opponent has 2 cards or less in his/her hand, Zidane gains +4000 power.",Forward,Wind,3,3000,Thief,IX,3.22,3.42,16.72,3.7,,Foil,,
234461,Zidane (2019 World Champion),Zidane 2019 World Champion,https://tcgplayer-cdn.tcgplayer.com/product/234461_200w.jpg,24,1941,https://cpt.tcgcsv.com/fPT2,2022-03-31T15:44:11.933,1,Promo,PR-073/3-056H,"When Zidane enters the field, your opponent reveals his/her hand. Select 1 card from their hand. Your opponent discards this card.
<br>If your opponent has 2 cards or less in his/her hand, Zidane gains +4000 power.",Forward,Wind,3,3000,Thief,IX,0.25,0.67,1.0,0.64,,Normal,,
234462,Cid of Clan Gully,Cid of Clan Gully,https://tcgplayer-cdn.tcgplayer.com/product/234462_200w.jpg,24,1941,https://cpt.tcgcsv.com/gPT2,2022-03-23T18:57:13.063,1,Rare,PR-074/5-103R,"When Cid of Clan Gully enters the field, you may search for 1 <em>Category FFTA2</em> Forward and add it to your hand.",Backup,Lightning,3,,Clan Leader,FFTA2,2.9,2.9,3.94,1.15,,Foil,,
234462,Cid of Clan Gully,Cid of Clan Gully,https://tcgplayer-cdn.tcgplayer.com/product/234462_200w.jpg,24,1941,https://cpt.tcgcsv.com/gPT2,2022-03-23T18:57:13.063,1,Rare,PR-074/5-103R,"When Cid of Clan Gully enters the field, you may search for 1 <em>Category FFTA2</em> Forward and add it to your hand.",Backup,Lightning,3,,Clan Leader,FFTA2,0.1,0.39,4.08,0.14,,Normal,,
234463,Famfrit,Famfrit,https://tcgplayer-cdn.tcgplayer.com/product/234463_200w.jpg,24,1941,https://cpt.tcgcsv.com/hPT2,2022-03-31T15:37:05.817,1,Promo,PR-077/9-113H,Each player selects up to 2 Forwards or Monsters he/she controls (select as many as possible). Put them into the Break Zone.,Summon,Water,6,,,Mobius,3.16,3.2,3.67,3.34,,Foil,,
234463,Famfrit,Famfrit,https://tcgplayer-cdn.tcgplayer.com/product/234463_200w.jpg,24,1941,https://cpt.tcgcsv.com/hPT2,2022-03-31T15:37:05.817,1,Promo,PR-077/9-113H,Each player selects up to 2 Forwards or Monsters he/she controls (select as many as possible). Put them into the Break Zone.,Summon,Water,6,,,Mobius,0.4,0.5,2.0,0.53,,Normal,,
234464,Yuri (PR-078),Yuri PR 078,https://tcgplayer-cdn.tcgplayer.com/product/234464_200w.jpg,24,1941,https://cpt.tcgcsv.com/jPT2,2022-03-31T15:43:47.65,1,Promo,PR-078/7-128H,"Yuri has all Elements except Dark.
<br><strong>Dull</strong> a total of 3 <strong>active</strong> Backups of the same Element or 2 <strong>active</strong> Backups of the same Element and Yuri: Select 1 1of the 4 following actions.
<br>""Draw 1 card.""
<br>""Choose 1 Forward. Deal it 4000 damage."" 
<br>""Choose 1 Forward. <strong>Dull</strong> it and <strong>Freeze</strong> it.""
<br>""Choose 1 Forward. It loses all its abilities until the end of the turn.""",Forward,Light,4,8000,Lay Crystal User,FFCC,1.2,1.22,3.0,1.22,,Foil,,
234464,Yuri (PR-078),Yuri PR 078,https://tcgplayer-cdn.tcgplayer.com/product/234464_200w.jpg,24,1941,https://cpt.tcgcsv.com/jPT2,2022-03-31T15:43:47.65,1,Promo,PR-078/7-128H,"Yuri has all Elements except Dark.
<br><strong>Dull</strong> a total of 3 <strong>active</strong> Backups of the same Element or 2 <strong>active</strong> Backups of the same Element and Yuri: Select 1 1of the 4 following actions.
<br>""Draw 1 card.""
<br>""Choose 1 Forward. Deal it 4000 damage."" 
<br>""Choose 1 Forward. <strong>Dull</strong> it and <strong>Freeze</strong> it.""
<br>""Choose 1 Forward. It loses all its abilities until the end of the turn.""",Forward,Light,4,8000,Lay Crystal User,FFCC,0.45,0.74,2.0,0.59,,Normal,,
234465,Tilika,Tilika,https://tcgplayer-cdn.tcgplayer.com/product/234465_200w.jpg,24,1941,https://cpt.tcgcsv.com/kPT2,2022-03-31T15:40:02.703,1,Promo,PR-086/11-073H,[Dull]: The cost required to play your Characters onto the field this turn is reduced by 1 (it cannot become 0). You can only use this ability once per turn.,Backup,Earth,3,,Crystal User,FFCC,2.5,3.0,18.54,3.0,,Foil,,
234465,Tilika,Tilika,https://tcgplayer-cdn.tcgplayer.com/product/234465_200w.jpg,24,1941,https://cpt.tcgcsv.com/kPT2,2022-03-31T15:40:02.703,1,Promo,PR-086/11-073H,[Dull]: The cost required to play your Characters onto the field this turn is reduced by 1 (it cannot become 0). You can only use this ability once per turn.,Backup,Earth,3,,Crystal User,FFCC,0.4,0.49,5.99,0.49,,Normal,,
234466,Relm,Relm,https://tcgplayer-cdn.tcgplayer.com/product/234466_200w.jpg,24,1941,https://cpt.tcgcsv.com/lPT2,2022-03-31T15:39:39.637,1,Promo,PR-088/11-124H,"When Relm enters the field, you may search for up to 1 Monster of cost 1 and up to 1 Monster of cost 2 and play them onto the field.
<br>At the end of each of your turns, choose 1 Forward opponent controls. If you control 5 or more Monsters, return it to its owner's hand.",Forward,Water,5,4000,Pictomancer,VI;DFF,29.01,35.0,40.42,40.42,,Foil,,
234466,Relm,Relm,https://tcgplayer-cdn.tcgplayer.com/product/234466_200w.jpg,24,1941,https://cpt.tcgcsv.com/lPT2,2022-03-31T15:39:39.637,1,Promo,PR-088/11-124H,"When Relm enters the field, you may search for up to 1 Monster of cost 1 and up to 1 Monster of cost 2 and play them onto the field.
<br>At the end of each of your turns, choose 1 Forward opponent controls. If you control 5 or more Monsters, return it to its owner's hand.",Forward,Water,5,4000,Pictomancer,VI;DFF,5.31,9.49,14.98,8.95,,Normal,,
237674,Glauca (Full Art),Glauca Full Art,https://tcgplayer-cdn.tcgplayer.com/product/237674_200w.jpg,24,1941,https://cpt.tcgcsv.com/v5W2,2022-03-23T18:59:06.887,1,Promo,PR-092/11-091,"The cost required to play your Lightning Forwards onto the field is reduced by 1 (it cannot become 0).
<br>When Glauca or a Forward enters your field, choose 1 Forward. It gains +1000 power until the end of the turn.",Forward,Lightning,2,5000,Captain,XV,0.22,0.5,3.0,0.26,,Normal,,
237674,Glauca (Full Art),Glauca Full Art,https://tcgplayer-cdn.tcgplayer.com/product/237674_200w.jpg,24,1941,https://cpt.tcgcsv.com/v5W2,2022-03-23T18:59:06.887,1,Promo,PR-092/11-091,"The cost required to play your Lightning Forwards onto the field is reduced by 1 (it cannot become 0).
<br>When Glauca or a Forward enters your field, choose 1 Forward. It gains +1000 power until the end of the turn.",Forward,Lightning,2,5000,Captain,XV,2.12,2.25,6.47,2.12,,Foil,,
237675,Ifrita (Full Art),Ifrita Full Art,https://tcgplayer-cdn.tcgplayer.com/product/237675_200w.jpg,24,1941,https://cpt.tcgcsv.com/w5W2,2022-03-23T18:59:34.54,1,Promo,PR-089/9-002H,"Select 1 of the 3 following actions. If you have a total of 5 or more <em>Card Name Ifrita</em> and/or <em>Card Name Ifrit</em> in your Break Zone (before paying the cost for Ifrita), select up to 3 of the 3 following actions instead.
<br>""Choose 1 Forward. Deal it 7000 damage.
<br>""Choose 1 Monster of cost 3 or less. Break it.""
<br>""Deal 3000 damage to all the Forwards opponent controls.""",Summon,Fire,3,,,Mobius,0.8,1.19,3.0,1.39,,Normal,,
237675,Ifrita (Full Art),Ifrita Full Art,https://tcgplayer-cdn.tcgplayer.com/product/237675_200w.jpg,24,1941,https://cpt.tcgcsv.com/w5W2,2022-03-23T18:59:34.54,1,Promo,PR-089/9-002H,"Select 1 of the 3 following actions. If you have a total of 5 or more <em>Card Name Ifrita</em> and/or <em>Card Name Ifrit</em> in your Break Zone (before paying the cost for Ifrita), select up to 3 of the 3 following actions instead.
<br>""Choose 1 Forward. Deal it 7000 damage.
<br>""Choose 1 Monster of cost 3 or less. Break it.""
<br>""Deal 3000 damage to all the Forwards opponent controls.""",Summon,Fire,3,,,Mobius,12.0,12.0,12.0,10.8,,Foil,,
238035,Golbez,Golbez,https://tcgplayer-cdn.tcgplayer.com/product/238035_200w.jpg,24,1941,https://cpt.tcgcsv.com/KdW2,2021-05-06T19:52:21.69,1,Promo,PR-090/13-115L,"<strong>EX BURST</strong> When Golbez enters the field, you may search for 1 card of cost 2 and add it to your hand.
<br><em>Damage 6</em> -- When Golbez enters the field, you may search for up to 3 cards of cost 2 and add them to your hand. Then, you may play any number of <em>Job Archfiend</em> from your hand onto the field.",Forward,Lightning;Wind,5,9000,Warlock,IV;Lord of Vermilion,1.0,1.94,5.0,1.6,,Foil,,
238195,Bhunivelze - PR-091/13-062H (Prerelease Promo),Bhunivelze PR 091 13 062H Prerelease Promo,https://tcgplayer-cdn.tcgplayer.com/product/238195_200w.jpg,24,1941,https://cpt.tcgcsv.com/WhW2,2021-05-12T14:56:28.82,1,Promo,PR-091/13-062H,"The cost required to cast Bhunivelze is reduced by 2 for each Backup of a different Element you control, other than Multi-Element.
<br><em>Damage 3</em> -- Bhunivelze gains <strong>Brave</strong> and ""Bhunivelze can attack twice in the same turn.""
<br><em>Damage 6</em> -- When Bhunivelze attacks, choose 1 Character. Break it.",Forward,Earth,10,10000,God,XIII,1.9,2.73,6.7,2.34,,Foil,,
241337,Aerith,Aerith,https://tcgplayer-cdn.tcgplayer.com/product/241337_200w.jpg,24,1941,https://cpt.tcgcsv.com/MxX2,2021-06-10T18:54:00.43,1,Promo,PR-079/11-139S,"When Aerith enters the field, choose up to 2 <em>Category VII</em> Characters in your Break Zone other than <em>Card Name Aerith</em>. Add them to your hand. 1[Rest], put Aerith into the Break Zone: Select 1 of the 2 following actions. ""Choose 1 <em>Category VII</em> Forward you control. <strong>Dull</strong> it. It gains 'This Forward cannot be broken' until the end of the turn."" ""Choose 1 Dark Forward. Break it.""",Forward,Light,4,5000,Ancient,VII,2.25,4.97,6.0,4.98,,Normal,,
241337,Aerith,Aerith,https://tcgplayer-cdn.tcgplayer.com/product/241337_200w.jpg,24,1941,https://cpt.tcgcsv.com/MxX2,2021-06-10T18:54:00.43,1,Promo,PR-079/11-139S,"When Aerith enters the field, choose up to 2 <em>Category VII</em> Characters in your Break Zone other than <em>Card Name Aerith</em>. Add them to your hand. 1[Rest], put Aerith into the Break Zone: Select 1 of the 2 following actions. ""Choose 1 <em>Category VII</em> Forward you control. <strong>Dull</strong> it. It gains 'This Forward cannot be broken' until the end of the turn."" ""Choose 1 Dark Forward. Break it.""",Forward,Light,4,5000,Ancient,VII,43.0,47.09,75.0,49.19,,Foil,,
241392,Zalera (Full Art),Zalera Full Art,https://tcgplayer-cdn.tcgplayer.com/product/241392_200w.jpg,24,1941,https://cpt.tcgcsv.com/SzX2,2021-06-11T12:43:19.353,1,Promo,PR-093/9-025H,"Choose 1 dull Forward of cost 2, 3, 5 or 7. Break it.",Summon,Ice,10,,,Mobius,0.35,0.79,4.25,0.4,,Normal,,
241392,Zalera (Full Art),Zalera Full Art,https://tcgplayer-cdn.tcgplayer.com/product/241392_200w.jpg,24,1941,https://cpt.tcgcsv.com/SzX2,2021-06-11T12:43:19.353,1,Promo,PR-093/9-025H,"Choose 1 dull Forward of cost 2, 3, 5 or 7. Break it.",Summon,Ice,10,,,Mobius,3.0,3.83,9.99,3.82,,Foil,,
241396,Cyan EX (Full Art),Cyan EX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/241396_200w.jpg,24,1941,https://cpt.tcgcsv.com/XzX2,2021-06-11T12:47:19.76,1,Promo,PR-094/11-003R,"<strong>EX BURST</strong> When Cyan enters the field, you may search for 1 <em>Job Samurai</em> or <em>Card Name Samurai</em> other than <em>Card Name Cyan</em> and add it to your hand.
When a <em>Job Samurai</em> or a <em>Card Name Samurai</em> you control attacks, deal 1000 damage for each <em>Job Samurai</em> or <em>Card Name Samurai</em> you control to all the Forwards opponent controls.",Forward,Fire,3,6000,Samurai,VI;DFF,2.47,4.0,6.0,2.31,,Foil,,
241396,Cyan EX (Full Art),Cyan EX Full Art,https://tcgplayer-cdn.tcgplayer.com/product/241396_200w.jpg,24,1941,https://cpt.tcgcsv.com/XzX2,2021-06-11T12:47:19.76,1,Promo,PR-094/11-003R,"<strong>EX BURST</strong> When Cyan enters the field, you may search for 1 <em>Job Samurai</em> or <em>Card Name Samurai</em> other than <em>Card Name Cyan</em> and add it to your hand.
When a <em>Job Samurai</em> or a <em>Card Name Samurai</em> you control attacks, deal 1000 damage for each <em>Job Samurai</em> or <em>Card Name Samurai</em> you control to all the Forwards opponent controls.",Forward,Fire,3,6000,Samurai,VI;DFF,0.5,1.0,1.96,0.79,,Normal,,
245182,Nyx (Influencer Cup 2020),Nyx Influencer Cup 2020,https://tcgplayer-cdn.tcgplayer.com/product/245182_200w.jpg,24,1941,https://cpt.tcgcsv.com/G5-2,2021-07-26T15:47:21.187,1,Promo,PR-095/11-097H,"When Nyx enters the field, put 1 <em>Job Kingsglaive</em> you control into the Break Zone. When you do so, choose 1 Forward. Break it. 
<br>When a <em>Job Kingsglaive</em> other than Nyx you control is put from the field into the Break Zone, select 1 of the 2 following actions.
<br>'Nyx gains <strong>Haste</strong> until the end of the turn."" ""Choose 1 Forward. <strong>Dull</strong>it.""",Forward,Lightning,4,8000,Kingsglaive,XV,3.44,3.85,5.0,3.66,,Foil,,
245182,Nyx (Influencer Cup 2020),Nyx Influencer Cup 2020,https://tcgplayer-cdn.tcgplayer.com/product/245182_200w.jpg,24,1941,https://cpt.tcgcsv.com/G5-2,2021-07-26T15:47:21.187,1,Promo,PR-095/11-097H,"When Nyx enters the field, put 1 <em>Job Kingsglaive</em> you control into the Break Zone. When you do so, choose 1 Forward. Break it. 
<br>When a <em>Job Kingsglaive</em> other than Nyx you control is put from the field into the Break Zone, select 1 of the 2 following actions.
<br>'Nyx gains <strong>Haste</strong> until the end of the turn."" ""Choose 1 Forward. <strong>Dull</strong>it.""",Forward,Lightning,4,8000,Kingsglaive,XV,0.22,1.09,4.5,1.07,,Normal,,
245358,Barret (Buy A Box Promo),Barret Buy A Box Promo,https://tcgplayer-cdn.tcgplayer.com/product/245358_200w.jpg,24,1941,https://cpt.tcgcsv.com/b9-2,2021-08-06T04:03:10.687,1,Legend,PR-096/14-121L,"If Barret is dealt damage less than his power, the damage becomes 0 instead.
<br>The <em>Job AVALANCHE Operative</em> Forwards other than Barret you control gain <strong>Haste</strong>
<br>Discard 1 card: Choose 1 <em>Job AVALANCHE Operative</em> other than <em>Card Name Barret</em> in your Break Zone. Add it to your hand. You can only use this ability once per turn.",Forward,Earth;Fire,4,9000,AVALANCE Operative,VII,4.0,7.78,28.0,8.73,,Foil,,
245382,Tifa (Prerelease Promo),Tifa Prerelease Promo,https://tcgplayer-cdn.tcgplayer.com/product/245382_200w.jpg,24,1941,https://cpt.tcgcsv.com/G9-2,2022-03-31T15:33:37.287,1,Promo,PR-097/14-120H,"When Tifa enters the field, you may <strong>Search</strong> for 1 <em>Card Name Cloud</em> and add it your your hand.
<br>When a Forward other than Tifa you control attacks, it gains +1000 power until the end of the turn.
<br><em>Damage 6</em> — When Tifa enters the field, you may play 1 <em>Category VII</em> Character from your hand onto the field.",Forward,Earth;Fire,2,5000,AVALANCE Operative,VII,65.0,69.69,99.99,42.73,,Foil,,
247751,Merlwyb EX (July 2021),Merlwyb EX July 2021,https://tcgplayer-cdn.tcgplayer.com/product/247751_200w.jpg,24,1941,https://cpt.tcgcsv.com/27_2,2022-03-31T15:39:10.587,1,Promo,PR-098/2-137H,"<b>EX BURST</b>: When Merlwyb enters the field, draw 2 cards then discard 1 card from your hand.",Backup,Water,4,,Admiral,XIV,6.5,6.5,6.51,5.45,,Foil,,
247751,Merlwyb EX (July 2021),Merlwyb EX July 2021,https://tcgplayer-cdn.tcgplayer.com/product/247751_200w.jpg,24,1941,https://cpt.tcgcsv.com/27_2,2022-03-31T15:39:10.587,1,Promo,PR-098/2-137H,"<b>EX BURST</b>: When Merlwyb enters the field, draw 2 cards then discard 1 card from your hand.",Backup,Water,4,,Admiral,XIV,0.95,1.54,4.0,1.46,,Normal,,
256246,Bartz EX (Prerelease Promo),Bartz EX Prerelease Promo,https://tcgplayer-cdn.tcgplayer.com/product/256246_200w.jpg,24,1941,https://cpt.tcgcsv.com/Xv33,2022-09-01T15:43:54.953,1,Hero,PR-103/15-055H,"<strong>EX BURST</strong> When a Job Warrior of Light other than Bartz enters your field, gain (C).
If you have a (C), Bartz gains +2000 power.
<br>When a Job Warrior of Light you control is put from the field into the Break Zone, you may pay (C)(C)(C). When you do so, play it onto the field. This effect will trigger only once per turn.",Forward,Wind,4,8000,Wanderer/Warrior of Light,V;Theatrhythm,2.25,4.99,20.0,2.15,,Foil,,
257245,Noctis (Full Art),Noctis Full Art,https://tcgplayer-cdn.tcgplayer.com/product/257245_200w.jpg,24,1941,https://cpt.tcgcsv.com/WV33,2021-12-03T15:01:27.127,1,Legend,PR-102/15-128L,"Noctis can form a party with Forwards of any Element.
<br>When a party you control attacks, select 1 of the 5 following actions. If 3 or more Forwards form the party, select up to 2 of the 5 following actions instead.
<br>""Choose 1 Forward. Deal it 8000 damage."" ""Choose 1 Monster. Break it."" ""Choose 1 Character. Dull it and Freeze it."" ""Noctis gains Haste until the end of the turn."" ""Draw 1 card.""",Forward,Light,2,6000,Prince,XV,3.65,3.88,5.0,3.91,,Foil,,
265447,Yang (March 2022),Yang March 2022,https://tcgplayer-cdn.tcgplayer.com/product/265447_200w.jpg,24,1941,https://cpt.tcgcsv.com/Zb83,2022-12-19T20:45:57.767,1,Rare,PR-114/13-064R,"<em>Damage 1</em> — When Yang enters the field, you may play 1 <em>Job Monk</em> or <em>Card Name Monk</em> from your hand onto the field.
Damage 3 -- Yang gains ""The <em>Job Monk</em> Forwards and <em>Card Name Monk</em> Forwards you control gain +1000 power and <strong>Brave</strong>.""",Forward,Earth,3,7000,Monk,IV;DFF,1.97,2.0,5.0,1.97,,Foil,,
265447,Yang (March 2022),Yang March 2022,https://tcgplayer-cdn.tcgplayer.com/product/265447_200w.jpg,24,1941,https://cpt.tcgcsv.com/Zb83,2022-12-19T20:45:57.767,1,Rare,PR-114/13-064R,"<em>Damage 1</em> — When Yang enters the field, you may play 1 <em>Job Monk</em> or <em>Card Name Monk</em> from your hand onto the field.
Damage 3 -- Yang gains ""The <em>Job Monk</em> Forwards and <em>Card Name Monk</em> Forwards you control gain +1000 power and <strong>Brave</strong>.""",Forward,Earth,3,7000,Monk,IV;DFF,0.2,0.5,2.0,0.24,,Normal,,
265492,Minfilia EX (September 2021),Minfilia EX September 2021,https://tcgplayer-cdn.tcgplayer.com/product/265492_200w.jpg,24,1941,https://cpt.tcgcsv.com/Sc83,2022-03-31T15:25:10.903,1,Promo,PR-100/5-160S,"<strong>EX BURST</strong> When Minfilia enters the field, you may search for 1 <em>Job Scion of the Seventh Dawn</em> Forward and add it to your hand.
<br>[Y][Dull],  put Minfilia into the Break Zone: Choose 1 Forward opponent controls. Break it. You can only use this ability if you control 5 or more <em>Job Scion of the Seventh Dawn</em>.",Backup,Earth,4,,Scion of the Seventh Dawn,XIV,8.75,9.79,25.0,11.2,,Foil,,
265492,Minfilia EX (September 2021),Minfilia EX September 2021,https://tcgplayer-cdn.tcgplayer.com/product/265492_200w.jpg,24,1941,https://cpt.tcgcsv.com/Sc83,2022-03-31T15:25:10.903,1,Promo,PR-100/5-160S,"<strong>EX BURST</strong> When Minfilia enters the field, you may search for 1 <em>Job Scion of the Seventh Dawn</em> Forward and add it to your hand.
<br>[Y][Dull],  put Minfilia into the Break Zone: Choose 1 Forward opponent controls. Break it. You can only use this ability if you control 5 or more <em>Job Scion of the Seventh Dawn</em>.",Backup,Earth,4,,Scion of the Seventh Dawn,XIV,0.95,0.97,1.0,0.98,,Normal,,
265493,Kunshira (October 2021),Kunshira October 2021,https://tcgplayer-cdn.tcgplayer.com/product/265493_200w.jpg,24,1941,https://cpt.tcgcsv.com/Tc83,2022-03-31T15:24:11.557,1,Promo,PR-101/13-114H,"<strong>Haste</strong>
<br>If you control 4 or more Backups, Kunshira loses 3000 power.
<br><strong>Tempest Spellblade</strong> [S][G][L]: <strong>Activate</strong> Kunshira. Until the end of the turn all the Forwards opponent controls lose 4000 power and Kunshira gains <strong>First Strike</strong> and ""Kunshira can attack once more this turn.""",Forward,Lightning;Wind,2,9000,Warrior,FFBE,10.73,12.5,17.99,10.45,,Foil,,
