productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extNumber,extDescription,extCardType,extElement,extCost,extCategory,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extPower,extJob,extGTIN
226703,Summoner,Summoner,https://tcgplayer-cdn.tcgplayer.com/product/226703_200w.jpg,24,2664,https://cpt.tcgcsv.com/5JQ2,2020-11-06T05:03:05.01,1,Common,12-031C,"When you cast a Summon, you may put Summoner into the Break Zone. When you do so, choose 1 Forward. Dull it and Freeze it.",Backup,Ice,2,XIV,0.24,0.42,1.0,0.38,,Foil,,Standard Unit,
226703,Summoner,Summoner,https://tcgplayer-cdn.tcgplayer.com/product/226703_200w.jpg,24,2664,https://cpt.tcgcsv.com/5JQ2,2020-11-06T05:03:05.01,1,Common,12-031C,"When you cast a Summon, you may put Summoner into the Break Zone. When you do so, choose 1 Forward. Dull it and Freeze it.",Backup,Ice,2,XIV,0.04,0.1,0.79,0.07,,Normal,,Standard Unit,
226704,Crystal Exarch,Crystal Exarch,https://tcgplayer-cdn.tcgplayer.com/product/226704_200w.jpg,24,2664,https://cpt.tcgcsv.com/6JQ2,2020-11-17T13:46:54.803,1,Rare,12-032R,"At the beginning of Main Phase 2 during each of your turns, you may play 1 Forward of cost equal to or less than the number of Ice Backups you control from your hand onto the field.",Forward,Ice,4,XIV,0.1,0.17,0.99,0.13,,Normal,7000,Overseer,
226704,Crystal Exarch,Crystal Exarch,https://tcgplayer-cdn.tcgplayer.com/product/226704_200w.jpg,24,2664,https://cpt.tcgcsv.com/6JQ2,2020-11-17T13:46:54.803,1,Rare,12-032R,"At the beginning of Main Phase 2 during each of your turns, you may play 1 Forward of cost equal to or less than the number of Ice Backups you control from your hand onto the field.",Forward,Ice,4,XIV,0.99,1.13,1.25,1.25,,Foil,7000,Overseer,
226705,Snow,Snow,https://tcgplayer-cdn.tcgplayer.com/product/226705_200w.jpg,24,2664,https://cpt.tcgcsv.com/7JQ2,2020-11-06T05:03:05.01,1,Rare,12-033R,"When Snow enters the field, you may search for 2 <em>Card Name Serah</em>, each with a different cost, and add them to your hand (Snow cannot search for 1 card).
When Snow attacks, you may dull 1 active <em>Category XIII</em> Forward you control. When you do so, choose 1 Forward. Dull it and Freeze it.",Forward,Ice,6,XIII;DFF,0.02,0.15,0.99,0.1,,Normal,7000,L'Cie,
226705,Snow,Snow,https://tcgplayer-cdn.tcgplayer.com/product/226705_200w.jpg,24,2664,https://cpt.tcgcsv.com/7JQ2,2020-11-06T05:03:05.01,1,Rare,12-033R,"When Snow enters the field, you may search for 2 <em>Card Name Serah</em>, each with a different cost, and add them to your hand (Snow cannot search for 1 card).
When Snow attacks, you may dull 1 active <em>Category XIII</em> Forward you control. When you do so, choose 1 Forward. Dull it and Freeze it.",Forward,Ice,6,XIII;DFF,0.25,0.55,1.3,0.5,,Foil,7000,L'Cie,
226706,Nooj EX,Nooj EX,https://tcgplayer-cdn.tcgplayer.com/product/226706_200w.jpg,24,2664,https://cpt.tcgcsv.com/8JQ2,2020-11-06T05:03:05.01,1,Common,12-034C,"<strong>EX BURST</strong> When Nooj enters the field, choose 1 Character opponent controls. If your opponent has 2 cards or less in their hand, dull it and Freeze it.",Forward,Ice,4,X,0.14,0.25,1.0,0.15,,Foil,8000,Mevyn,
226706,Nooj EX,Nooj EX,https://tcgplayer-cdn.tcgplayer.com/product/226706_200w.jpg,24,2664,https://cpt.tcgcsv.com/8JQ2,2020-11-06T05:03:05.01,1,Common,12-034C,"<strong>EX BURST</strong> When Nooj enters the field, choose 1 Character opponent controls. If your opponent has 2 cards or less in their hand, dull it and Freeze it.",Forward,Ice,4,X,0.04,0.1,0.79,0.07,,Normal,8000,Mevyn,
226707,Belle,Belle,https://tcgplayer-cdn.tcgplayer.com/product/226707_200w.jpg,24,2664,https://cpt.tcgcsv.com/9JQ2,2020-11-06T05:03:05.01,1,Common,12-035C,"When Belle enters the field, your opponent reveals their hand. Select 1 card of cost 4 or more in their hand. Your opponent discards this card.",Backup,Ice,3,FFCC,0.04,0.1,1.04,0.08,,Normal,,Informant,
226707,Belle,Belle,https://tcgplayer-cdn.tcgplayer.com/product/226707_200w.jpg,24,2664,https://cpt.tcgcsv.com/9JQ2,2020-11-06T05:03:05.01,1,Common,12-035C,"When Belle enters the field, your opponent reveals their hand. Select 1 card of cost 4 or more in their hand. Your opponent discards this card.",Backup,Ice,3,FFCC,0.25,0.5,1.0,0.53,,Foil,,Informant,
226708,Mimic,Mimic,https://tcgplayer-cdn.tcgplayer.com/product/226708_200w.jpg,24,2664,https://cpt.tcgcsv.com/bJQ2,2020-11-06T05:03:05.01,1,Common,12-036C,"When Mimic enters the field, select 1 of the 2 following actions.
<br>""Mimic also becomes a Forward with 7000 power."" (This effect does not end at the end of the turn.)
<br>""Put Mimic into the Break Zone. When you do so, choose 1 Forward. Freeze it. Your opponent discards 1 card from their hand.""",Monster,Ice,3,IX,0.05,0.1,0.79,0.09,,Normal,7000,Mimic,
226708,Mimic,Mimic,https://tcgplayer-cdn.tcgplayer.com/product/226708_200w.jpg,24,2664,https://cpt.tcgcsv.com/bJQ2,2020-11-06T05:03:05.01,1,Common,12-036C,"When Mimic enters the field, select 1 of the 2 following actions.
<br>""Mimic also becomes a Forward with 7000 power."" (This effect does not end at the end of the turn.)
<br>""Put Mimic into the Break Zone. When you do so, choose 1 Forward. Freeze it. Your opponent discards 1 card from their hand.""",Monster,Ice,3,IX,0.2,0.49,1.74,,,Foil,7000,Mimic,
226709,Ashe,Ashe,https://tcgplayer-cdn.tcgplayer.com/product/226709_200w.jpg,24,2664,https://cpt.tcgcsv.com/cJQ2,2020-11-06T05:03:05.01,1,Legend,12-037L,"If you control 6 or more Characters, Ashe gains +2000 power and ""Ashe cannot be chosen by your opponent's abilities.""
<br>At the end of each of your turns, if you have cast 3 or more cards this turn, draw 1 card.",Forward,Wind,2,XII,4.43,4.8,7.0,4.73,,Foil,5000,Princess,
226709,Ashe,Ashe,https://tcgplayer-cdn.tcgplayer.com/product/226709_200w.jpg,24,2664,https://cpt.tcgcsv.com/cJQ2,2020-11-06T05:03:05.01,1,Legend,12-037L,"If you control 6 or more Characters, Ashe gains +2000 power and ""Ashe cannot be chosen by your opponent's abilities.""
<br>At the end of each of your turns, if you have cast 3 or more cards this turn, draw 1 card.",Forward,Wind,2,XII,3.85,4.99,9.0,4.47,,Normal,5000,Princess,
226711,Althea,Althea,https://tcgplayer-cdn.tcgplayer.com/product/226711_200w.jpg,24,2664,https://cpt.tcgcsv.com/fJQ2,2020-11-06T05:03:05.01,1,Hero,12-038H,"When Althea enters the field, choose 1 Character other than Althea you control. Activate it.
<br>[Dull]: Choose 1 Character other than Althea you control. Return it and Althea to their owners' hand.",Backup,Wind,3,FFCC,0.45,0.74,3.5,0.73,,Normal,,Princess,
226711,Althea,Althea,https://tcgplayer-cdn.tcgplayer.com/product/226711_200w.jpg,24,2664,https://cpt.tcgcsv.com/fJQ2,2020-11-06T05:03:05.01,1,Hero,12-038H,"When Althea enters the field, choose 1 Character other than Althea you control. Activate it.
<br>[Dull]: Choose 1 Character other than Althea you control. Return it and Althea to their owners' hand.",Backup,Wind,3,FFCC,0.94,1.98,12.4,,,Foil,,Princess,
226712,Alexander EX,Alexander EX,https://tcgplayer-cdn.tcgplayer.com/product/226712_200w.jpg,24,2664,https://cpt.tcgcsv.com/gJQ2,2020-11-06T05:03:05.01,1,Common,12-039C,"<strong>EX BURST</strong> Draw 1 card. If you have cast 4 or more cards this turn, draw 2 cards instead.",Summon,Wind,1,DFF,0.05,0.11,1.04,0.1,,Normal,,,
226712,Alexander EX,Alexander EX,https://tcgplayer-cdn.tcgplayer.com/product/226712_200w.jpg,24,2664,https://cpt.tcgcsv.com/gJQ2,2020-11-06T05:03:05.01,1,Common,12-039C,"<strong>EX BURST</strong> Draw 1 card. If you have cast 4 or more cards this turn, draw 2 cards instead.",Summon,Wind,1,DFF,3.25,4.74,8.0,4.55,,Foil,,,
226713,Enkidu,Enkidu,https://tcgplayer-cdn.tcgplayer.com/product/226713_200w.jpg,24,2664,https://cpt.tcgcsv.com/hJQ2,2020-11-06T05:03:05.01,1,Hero,12-040H,"When Enkidu enters the field or attacks, deal 1000 damage to all the Forwards opponent controls.
<br><strong>Hurricane</strong> S: Choose 1 Forward. Deal it damage equal to its power minus 1000.",Forward,Wind,3,V;Theatrhythm,0.09,0.25,1.37,0.16,,Normal,7000,Warrior,
226713,Enkidu,Enkidu,https://tcgplayer-cdn.tcgplayer.com/product/226713_200w.jpg,24,2664,https://cpt.tcgcsv.com/hJQ2,2020-11-06T05:03:05.01,1,Hero,12-040H,"When Enkidu enters the field or attacks, deal 1000 damage to all the Forwards opponent controls.
<br><strong>Hurricane</strong> S: Choose 1 Forward. Deal it damage equal to its power minus 1000.",Forward,Wind,3,V;Theatrhythm,0.2,0.35,2.99,1.13,,Foil,7000,Warrior,
226714,Dancer,Dancer,https://tcgplayer-cdn.tcgplayer.com/product/226714_200w.jpg,24,2664,https://cpt.tcgcsv.com/jJQ2,2020-11-06T05:03:05.01,1,Common,12-041C,"[Dull]: Deal 1000 damage to all the Forwards opponent controls. If you control 7 or more Wind Characters, deal 4000 damage to all the Forwards opponent controls instead.",Forward,Wind,3,XIV,0.06,0.1,0.79,0.09,,Normal,7000,Standard Unit,
226714,Dancer,Dancer,https://tcgplayer-cdn.tcgplayer.com/product/226714_200w.jpg,24,2664,https://cpt.tcgcsv.com/jJQ2,2020-11-06T05:03:05.01,1,Common,12-041C,"[Dull]: Deal 1000 damage to all the Forwards opponent controls. If you control 7 or more Wind Characters, deal 4000 damage to all the Forwards opponent controls instead.",Forward,Wind,3,XIV,0.22,0.33,1.0,,,Foil,7000,Standard Unit,
226715,Cactuar,Cactuar,https://tcgplayer-cdn.tcgplayer.com/product/226715_200w.jpg,24,2664,https://cpt.tcgcsv.com/kJQ2,2020-11-06T05:03:05.01,1,Common,12-042C,"When Cactuar enters the field, select 1 of the 2 following actions.
<br>""Cactuar also becomes a Forward with 4000 power."" (This effect does not end at the end of the turn.)
<br>""Put Cactuar into the Break Zone. When you do so, choose 1 Forward. Your opponent reveals the top card of their deck. If the revealed card's cost is 3 or less, deal it 1000 damage. If the revealed card's cost is 4 or more, deal it 10000 damage.""",Forward,Wind,1,Crystal Hunt,0.04,0.1,0.79,0.09,,Normal,4000,Cactuar,
226715,Cactuar,Cactuar,https://tcgplayer-cdn.tcgplayer.com/product/226715_200w.jpg,24,2664,https://cpt.tcgcsv.com/kJQ2,2020-11-06T05:03:05.01,1,Common,12-042C,"When Cactuar enters the field, select 1 of the 2 following actions.
<br>""Cactuar also becomes a Forward with 4000 power."" (This effect does not end at the end of the turn.)
<br>""Put Cactuar into the Break Zone. When you do so, choose 1 Forward. Your opponent reveals the top card of their deck. If the revealed card's cost is 3 or less, deal it 1000 damage. If the revealed card's cost is 4 or more, deal it 10000 damage.""",Forward,Wind,1,Crystal Hunt,0.5,0.64,1.0,0.64,,Foil,4000,Cactuar,
226716,White Mage (Special),White Mage Special,https://tcgplayer-cdn.tcgplayer.com/product/226716_200w.jpg,24,2664,https://cpt.tcgcsv.com/lJQ2,2020-11-06T05:03:05.01,1,Common,12-043C,"When White Mage enters the field, choose up to 3 Backups you control. If you have cast 3 or more cards this turn, activate them.",Backup,Wind,2,Special,0.08,0.11,1.04,0.1,,Normal,,Standard Unit,
226716,White Mage (Special),White Mage Special,https://tcgplayer-cdn.tcgplayer.com/product/226716_200w.jpg,24,2664,https://cpt.tcgcsv.com/lJQ2,2020-11-06T05:03:05.01,1,Common,12-043C,"When White Mage enters the field, choose up to 3 Backups you control. If you have cast 3 or more cards this turn, activate them.",Backup,Wind,2,Special,0.24,0.5,2.0,0.27,,Foil,,Standard Unit,
226717,Shikaree X,Shikaree X,https://tcgplayer-cdn.tcgplayer.com/product/226717_200w.jpg,24,2664,https://cpt.tcgcsv.com/mJQ2,2020-11-06T05:03:05.01,1,Rare,12-044R,"For each <em>Job Sin Hunter</em> other than Shikaree X you control, Shikaree X gains +2000 power.
<br>The <em>Job Sin Hunter</em> Forwards other than Shikaree X you control gain Haste and ""This Forward cannot be blocked by a Forward of cost 4 or more.""
<br>When Shikaree X forms a party with <em>Card Name Shikaree Y</em> and <em>Card Name Shikaree Z</em> and attacks, Shikaree X deals your opponent 3 points of damage.",Forward,Wind,2,XI,0.5,1.0,2.5,0.91,,Foil,5000,Sin Hunter,
226717,Shikaree X,Shikaree X,https://tcgplayer-cdn.tcgplayer.com/product/226717_200w.jpg,24,2664,https://cpt.tcgcsv.com/mJQ2,2020-11-06T05:03:05.01,1,Rare,12-044R,"For each <em>Job Sin Hunter</em> other than Shikaree X you control, Shikaree X gains +2000 power.
<br>The <em>Job Sin Hunter</em> Forwards other than Shikaree X you control gain Haste and ""This Forward cannot be blocked by a Forward of cost 4 or more.""
<br>When Shikaree X forms a party with <em>Card Name Shikaree Y</em> and <em>Card Name Shikaree Z</em> and attacks, Shikaree X deals your opponent 3 points of damage.",Forward,Wind,2,XI,0.02,0.14,0.99,0.09,,Normal,5000,Sin Hunter,
226718,Shikaree Y,Shikaree Y,https://tcgplayer-cdn.tcgplayer.com/product/226718_200w.jpg,24,2664,https://cpt.tcgcsv.com/nJQ2,2020-11-06T05:03:05.01,1,Rare,12-045R,"For each <em>Job Sin Hunter</em> other than Shikaree Y you control, Shikaree Y gains +2000 power.
<br>When a <em>Job Sin Hunter</em> other than Shikaree Y enters your field, choose up to 3 Backups. Activate them.",Forward,Wind,2,XI,0.25,0.69,2.5,0.55,,Foil,5000,Sin Hunter,
226718,Shikaree Y,Shikaree Y,https://tcgplayer-cdn.tcgplayer.com/product/226718_200w.jpg,24,2664,https://cpt.tcgcsv.com/nJQ2,2020-11-06T05:03:05.01,1,Rare,12-045R,"For each <em>Job Sin Hunter</em> other than Shikaree Y you control, Shikaree Y gains +2000 power.
<br>When a <em>Job Sin Hunter</em> other than Shikaree Y enters your field, choose up to 3 Backups. Activate them.",Forward,Wind,2,XI,0.07,0.12,0.99,0.12,,Normal,5000,Sin Hunter,
226719,Shikaree Z,Shikaree Z,https://tcgplayer-cdn.tcgplayer.com/product/226719_200w.jpg,24,2664,https://cpt.tcgcsv.com/pJQ2,2020-11-06T05:03:05.01,1,Rare,12-046R,"For each <em>Job Sin Hunter </em>other than Shikaree Z you control, Shikaree Z gains +2000 power.
<br>When a <em>Job Sin Hunter</em> other than Shikaree Z enters your field, draw 1 card.",Forward,Wind,2,XI,0.22,0.35,2.99,0.56,,Foil,5000,Sin Hunter,
226719,Shikaree Z,Shikaree Z,https://tcgplayer-cdn.tcgplayer.com/product/226719_200w.jpg,24,2664,https://cpt.tcgcsv.com/pJQ2,2020-11-06T05:03:05.01,1,Rare,12-046R,"For each <em>Job Sin Hunter </em>other than Shikaree Z you control, Shikaree Z gains +2000 power.
<br>When a <em>Job Sin Hunter</em> other than Shikaree Z enters your field, draw 1 card.",Forward,Wind,2,XI,0.02,0.15,0.99,0.1,,Normal,5000,Sin Hunter,
226720,Chocobo,Chocobo,https://tcgplayer-cdn.tcgplayer.com/product/226720_200w.jpg,24,2664,https://cpt.tcgcsv.com/qJQ2,2020-11-06T05:03:05.01,1,Common,12-047C,"When Chocobo enters the field, the Forwards you control can form a party with Forwards of any Element this turn.
<br>[Dull]: The Forwards you control can form a party with Forwards of any Element this turn.",Backup,Wind,2,Crystal Hunt,0.1,0.16,0.79,0.18,,Normal,,Standard Unit,
226720,Chocobo,Chocobo,https://tcgplayer-cdn.tcgplayer.com/product/226720_200w.jpg,24,2664,https://cpt.tcgcsv.com/qJQ2,2020-11-06T05:03:05.01,1,Common,12-047C,"When Chocobo enters the field, the Forwards you control can form a party with Forwards of any Element this turn.
<br>[Dull]: The Forwards you control can form a party with Forwards of any Element this turn.",Backup,Wind,2,Crystal Hunt,1.95,1.99,3.06,2.0,,Foil,,Standard Unit,
226721,Chocolatte,Chocolatte,https://tcgplayer-cdn.tcgplayer.com/product/226721_200w.jpg,24,2664,https://cpt.tcgcsv.com/rJQ2,2020-11-06T05:03:05.01,1,Rare,12-048R,"[Dull]: Place 1 Item Counter on Chocolatte.
<br>[Dull], remove 2 Item Counters from Chocolatte: Draw 1 card. You can only use this ability during your turn and only once per turn.",Backup,Wind,2,World of Final Fantasy,0.71,1.0,2.01,0.84,,Foil,,Chocobo,
226721,Chocolatte,Chocolatte,https://tcgplayer-cdn.tcgplayer.com/product/226721_200w.jpg,24,2664,https://cpt.tcgcsv.com/rJQ2,2020-11-06T05:03:05.01,1,Rare,12-048R,"[Dull]: Place 1 Item Counter on Chocolatte.
<br>[Dull], remove 2 Item Counters from Chocolatte: Draw 1 card. You can only use this ability during your turn and only once per turn.",Backup,Wind,2,World of Final Fantasy,0.06,0.2,1.04,0.12,,Normal,,Chocobo,
226722,Diabolos,Diabolos,https://tcgplayer-cdn.tcgplayer.com/product/226722_200w.jpg,24,2664,https://cpt.tcgcsv.com/sJQ2,2020-11-17T12:31:31.97,1,Hero,12-049H,"Choose 1 Forward. If its power has been increased or decreased, break it.",Summon,Wind,2,FFEX,0.29,0.44,1.25,0.44,,Normal,,,
226722,Diabolos,Diabolos,https://tcgplayer-cdn.tcgplayer.com/product/226722_200w.jpg,24,2664,https://cpt.tcgcsv.com/sJQ2,2020-11-17T12:31:31.97,1,Hero,12-049H,"Choose 1 Forward. If its power has been increased or decreased, break it.",Summon,Wind,2,FFEX,0.38,0.55,1.76,0.64,,Foil,,,
226723,Ninja (FFEX),Ninja FFEX,https://tcgplayer-cdn.tcgplayer.com/product/226723_200w.jpg,24,2664,https://cpt.tcgcsv.com/tJQ2,2020-11-06T05:03:05.01,1,Common,12-050C,"[G][Dull]: Choose 1 Wind Forward. Activate it.
[G][G][Dull], put Ninja into the Break Zone: Activate all the Wind Characters you control.",Backup,Wind,2,FFEX,0.05,0.1,0.79,0.09,,Normal,,Standard Unit,
226723,Ninja (FFEX),Ninja FFEX,https://tcgplayer-cdn.tcgplayer.com/product/226723_200w.jpg,24,2664,https://cpt.tcgcsv.com/tJQ2,2020-11-06T05:03:05.01,1,Common,12-050C,"[G][Dull]: Choose 1 Wind Forward. Activate it.
[G][G][Dull], put Ninja into the Break Zone: Activate all the Wind Characters you control.",Backup,Wind,2,FFEX,0.24,0.41,1.0,0.78,,Foil,,Standard Unit,
226724,Paine,Paine,https://tcgplayer-cdn.tcgplayer.com/product/226724_200w.jpg,24,2664,https://cpt.tcgcsv.com/vJQ2,2020-11-06T05:03:05.01,1,Rare,12-051R,"When Paine enters the field, if you control 3 or more <em>Category X </em>Characters, activate all the Backups you control.",Forward,Wind,4,X,0.2,0.35,1.5,0.57,,Foil,8000,Gullwings,
226724,Paine,Paine,https://tcgplayer-cdn.tcgplayer.com/product/226724_200w.jpg,24,2664,https://cpt.tcgcsv.com/vJQ2,2020-11-06T05:03:05.01,1,Rare,12-051R,"When Paine enters the field, if you control 3 or more <em>Category X </em>Characters, activate all the Backups you control.",Forward,Wind,4,X,0.07,0.15,0.99,0.12,,Normal,8000,Gullwings,
226725,Moogle (Crystal Hunt) EX,Moogle Crystal Hunt EX,https://tcgplayer-cdn.tcgplayer.com/product/226725_200w.jpg,24,2664,https://cpt.tcgcsv.com/wJQ2,2020-11-06T05:03:05.01,1,Common,12-054C,"<em>Damage 3</em> — <strong>EX BURST</strong> When Moogle (Crystal Hunt) enters the field, draw 1 card.",Forward,Wind,3,Crystal Hunt,0.04,0.11,0.79,0.11,,Normal,7000,Moogle,
226725,Moogle (Crystal Hunt) EX,Moogle Crystal Hunt EX,https://tcgplayer-cdn.tcgplayer.com/product/226725_200w.jpg,24,2664,https://cpt.tcgcsv.com/wJQ2,2020-11-06T05:03:05.01,1,Common,12-054C,"<em>Damage 3</em> — <strong>EX BURST</strong> When Moogle (Crystal Hunt) enters the field, draw 1 card.",Forward,Wind,3,Crystal Hunt,0.25,0.35,2.0,0.25,,Foil,7000,Moogle,
226726,Dark Knight,Dark Knight,https://tcgplayer-cdn.tcgplayer.com/product/226726_200w.jpg,24,2664,https://cpt.tcgcsv.com/xJQ2,2020-11-06T05:03:05.01,1,Common,12-055C,"<em>Damage 5</em> — When Dark Knight enters the field, choose 1 Forward opponent controls. If its power is less than Dark Knight's power, break it.",Forward,Earth,4,XIV,0.01,0.1,0.79,0.06,,Normal,8000,Standard Unit,
226726,Dark Knight,Dark Knight,https://tcgplayer-cdn.tcgplayer.com/product/226726_200w.jpg,24,2664,https://cpt.tcgcsv.com/xJQ2,2020-11-06T05:03:05.01,1,Common,12-055C,"<em>Damage 5</em> — When Dark Knight enters the field, choose 1 Forward opponent controls. If its power is less than Dark Knight's power, break it.",Forward,Earth,4,XIV,0.24,0.3,1.0,,,Foil,8000,Standard Unit,
226727,Machinist,Machinist,https://tcgplayer-cdn.tcgplayer.com/product/226727_200w.jpg,24,2664,https://cpt.tcgcsv.com/zJQ2,2020-11-06T05:03:05.01,1,Common,12-057C,"When Machinist enters the field, choose up to 2 Forwards. Until the end of the turn, they gain ""[Dull]: Choose 1 Forward. Deal it 4000 damage.""",Backup,Earth,2,XIV,0.18,0.38,1.0,0.38,,Foil,,Standard Unit,
226727,Machinist,Machinist,https://tcgplayer-cdn.tcgplayer.com/product/226727_200w.jpg,24,2664,https://cpt.tcgcsv.com/zJQ2,2020-11-06T05:03:05.01,1,Common,12-057C,"When Machinist enters the field, choose up to 2 Forwards. Until the end of the turn, they gain ""[Dull]: Choose 1 Forward. Deal it 4000 damage.""",Backup,Earth,2,XIV,0.02,0.1,1.04,0.09,,Normal,,Standard Unit,
226728,Gippal,Gippal,https://tcgplayer-cdn.tcgplayer.com/product/226728_200w.jpg,24,2664,https://cpt.tcgcsv.com/BJQ2,2020-11-06T05:03:05.01,1,Common,12-058C,"The Forwards forming a party you control gain Brave.
<br>When a party you control attacks, all Forwards in that party gain +5000 power until the end of the turn.",Forward,Earth,3,X,0.04,0.1,0.79,0.09,,Normal,7000,Faction Leader,
226728,Gippal,Gippal,https://tcgplayer-cdn.tcgplayer.com/product/226728_200w.jpg,24,2664,https://cpt.tcgcsv.com/BJQ2,2020-11-06T05:03:05.01,1,Common,12-058C,"The Forwards forming a party you control gain Brave.
<br>When a party you control attacks, all Forwards in that party gain +5000 power until the end of the turn.",Forward,Earth,3,X,0.25,0.49,1.2,,,Foil,7000,Faction Leader,
226729,Kujata,Kujata,https://tcgplayer-cdn.tcgplayer.com/product/226729_200w.jpg,24,2664,https://cpt.tcgcsv.com/CJQ2,2020-11-06T05:03:05.01,1,Common,12-059C,Choose 1 Forward. Deal it 2000 damage for each CP required to cast it.,Summon,Earth,4,VII;Mobius,0.2,0.25,1.0,0.27,,Foil,,,
226729,Kujata,Kujata,https://tcgplayer-cdn.tcgplayer.com/product/226729_200w.jpg,24,2664,https://cpt.tcgcsv.com/CJQ2,2020-11-06T05:03:05.01,1,Common,12-059C,Choose 1 Forward. Deal it 2000 damage for each CP required to cast it.,Summon,Earth,4,VII;Mobius,0.02,0.1,0.79,0.09,,Normal,,,
226731,Graham,Graham,https://tcgplayer-cdn.tcgplayer.com/product/226731_200w.jpg,24,2664,https://cpt.tcgcsv.com/FJQ2,2020-11-06T05:03:05.01,1,Rare,12-060R,"You can only pay with CP produced by Earth Backups to play Graham from your hand onto the field.
<br>When Graham enters the field, choose 1 Forward opponent controls. Deal it 9000 damage.",Backup,Earth,3,FFL,0.24,0.25,1.52,0.25,,Foil,,Dark Knight,
226731,Graham,Graham,https://tcgplayer-cdn.tcgplayer.com/product/226731_200w.jpg,24,2664,https://cpt.tcgcsv.com/FJQ2,2020-11-06T05:03:05.01,1,Rare,12-060R,"You can only pay with CP produced by Earth Backups to play Graham from your hand onto the field.
<br>When Graham enters the field, choose 1 Forward opponent controls. Deal it 9000 damage.",Backup,Earth,3,FFL,0.07,0.11,0.99,0.09,,Normal,,Dark Knight,
226732,Glaive,Glaive,https://tcgplayer-cdn.tcgplayer.com/product/226732_200w.jpg,24,2664,https://cpt.tcgcsv.com/GJQ2,2020-11-06T05:03:05.01,1,Rare,12-062R,"Brave
<br>The <em>Category FFL</em> Forwards other than Glaive you control gain +1000 power and Brave.
<br><em>Damage 3</em> — Glaive gains +1000 power.",Forward,Earth,4,FFL,0.25,0.56,1.0,0.56,,Foil,8000,Warrior of Darkness,
226732,Glaive,Glaive,https://tcgplayer-cdn.tcgplayer.com/product/226732_200w.jpg,24,2664,https://cpt.tcgcsv.com/GJQ2,2020-11-06T05:03:05.01,1,Rare,12-062R,"Brave
<br>The <em>Category FFL</em> Forwards other than Glaive you control gain +1000 power and Brave.
<br><em>Damage 3</em> — Glaive gains +1000 power.",Forward,Earth,4,FFL,0.02,0.11,0.99,0.08,,Normal,8000,Warrior of Darkness,
226733,White Mage (XIV),White Mage XIV,https://tcgplayer-cdn.tcgplayer.com/product/226733_200w.jpg,24,2664,https://cpt.tcgcsv.com/HJQ2,2020-11-06T05:03:05.01,1,Common,12-063C,"[Dull], put White Mage into the Break Zone: Choose 1 Earth Forward of cost 4 or less in your Break Zone. Play it onto the field.",Backup,Earth,4,XIV,0.25,0.47,1.0,0.34,,Foil,,Standard Unit,
226733,White Mage (XIV),White Mage XIV,https://tcgplayer-cdn.tcgplayer.com/product/226733_200w.jpg,24,2664,https://cpt.tcgcsv.com/HJQ2,2020-11-06T05:03:05.01,1,Common,12-063C,"[Dull], put White Mage into the Break Zone: Choose 1 Earth Forward of cost 4 or less in your Break Zone. Play it onto the field.",Backup,Earth,4,XIV,0.08,0.1,0.79,0.09,,Normal,,Standard Unit,
226734,Objet d'Art,Objet dArt,https://tcgplayer-cdn.tcgplayer.com/product/226734_200w.jpg,24,2664,https://cpt.tcgcsv.com/JJQ2,2020-11-06T05:03:05.01,1,Common,12-064C,"When Objet d'Art enters the field, select 1 of the 2 following actions.
<br>""Objet d'Art also becomes a Forward with 6000 power."" (This effect does not end at the end of the turn.)
<br>""Put Objet d'Art into the Break Zone. When you do so, until the end of the turn, all the Forwards you control gain +2000 power and Brave.""",Monster,Earth,2,V;Theatrhythm,0.25,0.5,1.76,0.53,,Foil,6000,Statue,
226734,Objet d'Art,Objet dArt,https://tcgplayer-cdn.tcgplayer.com/product/226734_200w.jpg,24,2664,https://cpt.tcgcsv.com/JJQ2,2020-11-06T05:03:05.01,1,Common,12-064C,"When Objet d'Art enters the field, select 1 of the 2 following actions.
<br>""Objet d'Art also becomes a Forward with 6000 power."" (This effect does not end at the end of the turn.)
<br>""Put Objet d'Art into the Break Zone. When you do so, until the end of the turn, all the Forwards you control gain +2000 power and Brave.""",Monster,Earth,2,V;Theatrhythm,0.01,0.1,0.79,0.08,,Normal,6000,Statue,
226735,Nacht,Nacht,https://tcgplayer-cdn.tcgplayer.com/product/226735_200w.jpg,24,2664,https://cpt.tcgcsv.com/KJQ2,2020-11-06T05:03:05.01,1,Hero,12-065H,"When a <em>Job Warrior of Darkness</em> you control is chosen by your opponent's Summons or abilities, choose 1 <em>Job Warrior of Darkness</em> other than Card Name Nacht in your Break Zone. Add it to your hand.
<br>When Nacht is put from the field into the Break Zone, you may play 1 <em>Job Warrior of Darkness</em> from your hand onto the field.",Forward,Earth,5,FFL,0.79,1.0,2.0,0.95,,Foil,9000,Warrior of Darkness,
