productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extDescription,extGTIN,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extCardType,extElement,extCost,extPower,extJob,extCategory,extSKU
245265,The Emperor,The Emperor,https://tcgplayer-cdn.tcgplayer.com/product/245265_200w.jpg,24,2792,https://cpt.tcgcsv.com/k7-2,2021-08-06T04:03:10.687,1,Rare,"When The Emperor enters the field due to an ability, reveal the top card of your deck. If it is a Character, add it to your hand.
<br>Remove 15 Ice cards in the Break Zone from the game: Play The Emperor onto the field. You can only use this ability during your Main Phase and if The Emperor is in the Break Zone.",,0.17,0.25,7.0,,,Foil,14-027R,Forward,Ice,2,5000,Emperor,II;DFF,
245266,Goblin,Goblin,https://tcgplayer-cdn.tcgplayer.com/product/245266_200w.jpg,24,2792,https://cpt.tcgcsv.com/l7-2,2021-08-06T04:03:10.687,1,Common,"At the end of each of your turns, place 1 Monster Counter on Goblin.
<br>Put Goblin into the Break Zone: Choose 1 <strong>dull</strong> Forward. Deal it 2000 damage for each Monster Counter placed on Goblin.",,0.2,0.25,1.0,0.43,,Foil,14-028C,Monster,Ice,1,,Goblin,IX,
245266,Goblin,Goblin,https://tcgplayer-cdn.tcgplayer.com/product/245266_200w.jpg,24,2792,https://cpt.tcgcsv.com/l7-2,2021-08-06T04:03:10.687,1,Common,"At the end of each of your turns, place 1 Monster Counter on Goblin.
<br>Put Goblin into the Break Zone: Choose 1 <strong>dull</strong> Forward. Deal it 2000 damage for each Monster Counter placed on Goblin.",,0.04,0.1,0.25,0.09,,Normal,14-028C,Monster,Ice,1,,Goblin,IX,
245267,Shivalry EX,Shivalry EX,https://tcgplayer-cdn.tcgplayer.com/product/245267_200w.jpg,24,2792,https://cpt.tcgcsv.com/m7-2,2021-08-06T04:03:10.687,1,Rare,"[EX BURST] Choose 1 Forward. Until the end of the turn, it gains +3000 power and ""When a Forward opponent controls is put from the field into the Break Zone on the same turn that the chosen Forward has dealt it damage, your opponent discards 1 card from their hand.""",,0.1,0.15,0.5,0.15,,Normal,14-029R,Summon,Ice,2,,,World of Final Fantasy,
245267,Shivalry EX,Shivalry EX,https://tcgplayer-cdn.tcgplayer.com/product/245267_200w.jpg,24,2792,https://cpt.tcgcsv.com/m7-2,2021-08-06T04:03:10.687,1,Rare,"[EX BURST] Choose 1 Forward. Until the end of the turn, it gains +3000 power and ""When a Forward opponent controls is put from the field into the Break Zone on the same turn that the chosen Forward has dealt it damage, your opponent discards 1 card from their hand.""",,0.85,0.92,2.14,0.91,,Foil,14-029R,Summon,Ice,2,,,World of Final Fantasy,
245268,Serah,Serah,https://tcgplayer-cdn.tcgplayer.com/product/245268_200w.jpg,24,2792,https://cpt.tcgcsv.com/n7-2,2021-08-06T04:03:10.687,1,Common,"When Serah is put from the field into the Break Zone, select 1 of the 2 following actions.
<br>""Your opponent discards 1 card from their hand.""
<br>""Freeze all the Forwards opponent controls.""",,0.2,0.25,6.9,0.25,,Foil,14-030C,Forward,Ice,4,8000,Saboteur,VIII;DFF,
245268,Serah,Serah,https://tcgplayer-cdn.tcgplayer.com/product/245268_200w.jpg,24,2792,https://cpt.tcgcsv.com/n7-2,2021-08-06T04:03:10.687,1,Common,"When Serah is put from the field into the Break Zone, select 1 of the 2 following actions.
<br>""Your opponent discards 1 card from their hand.""
<br>""Freeze all the Forwards opponent controls.""",,0.02,0.1,0.25,0.09,,Normal,14-030C,Forward,Ice,4,8000,Saboteur,VIII;DFF,
245269,Good King Moggle Mog XII,Good King Moggle Mog XII,https://tcgplayer-cdn.tcgplayer.com/product/245269_200w.jpg,24,2792,https://cpt.tcgcsv.com/p7-2,2021-08-06T04:03:10.687,1,Rare,"When Good King Moggle Mog XII is put from the field into the Break Zone, you may discard 2 cards. If you do so, return Good King Moggle Mog XII to your hand.
<br>At the end of each of your turns, reveal the top 3 cards of your deck. Play up to 1 <em>Card Name Moogle (XIV)</em> or <em>Job Moogle</em> of cost 3 or less among them onto the field and return the other cards to the bottom of your deck in any order.",,2.0,3.0,6.0,2.16,,Foil,14-031R,Forward,Ice,4,7000,Primal,XIV,
245269,Good King Moggle Mog XII,Good King Moggle Mog XII,https://tcgplayer-cdn.tcgplayer.com/product/245269_200w.jpg,24,2792,https://cpt.tcgcsv.com/p7-2,2021-08-06T04:03:10.687,1,Rare,"When Good King Moggle Mog XII is put from the field into the Break Zone, you may discard 2 cards. If you do so, return Good King Moggle Mog XII to your hand.
<br>At the end of each of your turns, reveal the top 3 cards of your deck. Play up to 1 <em>Card Name Moogle (XIV)</em> or <em>Job Moogle</em> of cost 3 or less among them onto the field and return the other cards to the bottom of your deck in any order.",,0.13,0.15,0.5,0.13,,Normal,14-031R,Forward,Ice,4,7000,Primal,XIV,
245270,Proto fal'Cie Adam,Proto falCie Adam,https://tcgplayer-cdn.tcgplayer.com/product/245270_200w.jpg,24,2792,https://cpt.tcgcsv.com/q7-2,2021-08-06T04:03:10.687,1,Rare,"If your opponent has 2 cards or less in their hand, Proto fal'Cie Adam gains +2000 power and <strong>First Strike</strong>.
<br>When Proto fal'Cie Adam enters the field, place 2 Manipulator Counters on Proto fal'Cie Adam.
When Proto fal'Cie Adam is chosen by Summons or abilities, remove 1 Manipulator Counter from Proto fal'Cie Adam. If you do so, cancel its effect.",,0.06,0.13,0.5,0.1,,Normal,14-032R,Forward,Ice,3,7000,Proto fal'Cie,XIII,
245270,Proto fal'Cie Adam,Proto falCie Adam,https://tcgplayer-cdn.tcgplayer.com/product/245270_200w.jpg,24,2792,https://cpt.tcgcsv.com/q7-2,2021-08-06T04:03:10.687,1,Rare,"If your opponent has 2 cards or less in their hand, Proto fal'Cie Adam gains +2000 power and <strong>First Strike</strong>.
<br>When Proto fal'Cie Adam enters the field, place 2 Manipulator Counters on Proto fal'Cie Adam.
When Proto fal'Cie Adam is chosen by Summons or abilities, remove 1 Manipulator Counter from Proto fal'Cie Adam. If you do so, cancel its effect.",,0.25,0.55,1.0,0.24,,Foil,14-032R,Forward,Ice,3,7000,Proto fal'Cie,XIII,
245271,Devout,Devout,https://tcgplayer-cdn.tcgplayer.com/product/245271_200w.jpg,24,2792,https://cpt.tcgcsv.com/r7-2,2021-08-16T13:25:47.893,1,Common,"When Devout enters the field, reveal the top 2 cards of your deck. Add 1 Ice card among them to your hand, and put the rest of the cards into the Break Zone.
<br>T, put Devout into the Break Zone: Reveal the top 2 cards of your deck. Add 1 Ice card among them to your hand, and put the rest of the cards into the Break Zone.",,0.01,0.1,0.25,0.13,,Normal,14-033C,Backup,Ice,4,,Standard Unit,III,
245271,Devout,Devout,https://tcgplayer-cdn.tcgplayer.com/product/245271_200w.jpg,24,2792,https://cpt.tcgcsv.com/r7-2,2021-08-16T13:25:47.893,1,Common,"When Devout enters the field, reveal the top 2 cards of your deck. Add 1 Ice card among them to your hand, and put the rest of the cards into the Break Zone.
<br>T, put Devout into the Break Zone: Reveal the top 2 cards of your deck. Add 1 Ice card among them to your hand, and put the rest of the cards into the Break Zone.",,0.07,0.25,1.0,0.49,,Foil,14-033C,Backup,Ice,4,,Standard Unit,III,
245272,Time Mage,Time Mage,https://tcgplayer-cdn.tcgplayer.com/product/245272_200w.jpg,24,2792,https://cpt.tcgcsv.com/s7-2,2021-08-06T04:03:10.687,1,Common,"When active Time Mage becomes <strong>dull</strong>, choose 1 Forward. <strong>Dull</strong> it.",,0.01,0.1,0.5,0.12,,Normal,14-034C,Forward,Ice,4,8000,Standard Unit,FFTA2,
245272,Time Mage,Time Mage,https://tcgplayer-cdn.tcgplayer.com/product/245272_200w.jpg,24,2792,https://cpt.tcgcsv.com/s7-2,2021-08-06T04:03:10.687,1,Common,"When active Time Mage becomes <strong>dull</strong>, choose 1 Forward. <strong>Dull</strong> it.",,0.25,0.45,1.95,0.59,,Foil,14-034C,Forward,Ice,4,8000,Standard Unit,FFTA2,
245273,Don Corneo,Don Corneo,https://tcgplayer-cdn.tcgplayer.com/product/245273_200w.jpg,24,2792,https://cpt.tcgcsv.com/t7-2,2021-08-06T04:03:10.687,1,Common,"When Don Corneo enters the field, your opponent reveals 3 cards from their hand. Select 1 card among them. Your opponent discards this card.",,0.16,0.25,1.0,0.2,,Foil,14-035C,Backup,Ice,4,,Boss,VII,
245273,Don Corneo,Don Corneo,https://tcgplayer-cdn.tcgplayer.com/product/245273_200w.jpg,24,2792,https://cpt.tcgcsv.com/t7-2,2021-08-06T04:03:10.687,1,Common,"When Don Corneo enters the field, your opponent reveals 3 cards from their hand. Select 1 card among them. Your opponent discards this card.",,0.04,0.1,0.25,0.08,,Normal,14-035C,Backup,Ice,4,,Boss,VII,
245274,"Shiva, Lady of Frost",Shiva Lady of Frost,https://tcgplayer-cdn.tcgplayer.com/product/245274_200w.jpg,24,2792,https://cpt.tcgcsv.com/v7-2,2021-08-06T04:03:10.687,1,Legend,"You cannot play Shiva, Lady of Frost or <em>Card Name Ysayle</em> while already in control of either Character.
When Shiva, Lady of Frost enters the field, choose 1 Character opponent controls. <strong>Dull</strong> it. <strong>Freeze</strong> all the Forwards opponent controls.
<br>Put 3 Backups into the Break Zone: Remove Shiva, Lady of Frost from the game. Then, play Shiva, Lady of Frost onto the field.",,3.9,4.5,8.99,4.59,,Foil,14-036L,Forward,Ice,5,9000,Primal,XIV,
245274,"Shiva, Lady of Frost",Shiva Lady of Frost,https://tcgplayer-cdn.tcgplayer.com/product/245274_200w.jpg,24,2792,https://cpt.tcgcsv.com/v7-2,2021-08-06T04:03:10.687,1,Legend,"You cannot play Shiva, Lady of Frost or <em>Card Name Ysayle</em> while already in control of either Character.
When Shiva, Lady of Frost enters the field, choose 1 Character opponent controls. <strong>Dull</strong> it. <strong>Freeze</strong> all the Forwards opponent controls.
<br>Put 3 Backups into the Break Zone: Remove Shiva, Lady of Frost from the game. Then, play Shiva, Lady of Frost onto the field.",,2.14,3.02,9.75,2.55,,Normal,14-036L,Forward,Ice,5,9000,Primal,XIV,
245275,Moogle (XIV),Moogle XIV,https://tcgplayer-cdn.tcgplayer.com/product/245275_200w.jpg,24,2792,https://cpt.tcgcsv.com/w7-2,2021-08-06T04:03:10.687,1,Common,"When an Ice <em>Job Primal</em> enters your field, activate Moogle (XIV).
<br>IT: Choose 1 Forward. <strong>Dull</strong> it. You can only use this ability if you control an Ice <em>Job Primal</em>.",,0.25,0.45,1.0,0.87,,Foil,14-037C,Backup,Ice,2,,Standard Unit,XIV,
245275,Moogle (XIV),Moogle XIV,https://tcgplayer-cdn.tcgplayer.com/product/245275_200w.jpg,24,2792,https://cpt.tcgcsv.com/w7-2,2021-08-06T04:03:10.687,1,Common,"When an Ice <em>Job Primal</em> enters your field, activate Moogle (XIV).
<br>IT: Choose 1 Forward. <strong>Dull</strong> it. You can only use this ability if you control an Ice <em>Job Primal</em>.",,0.03,0.1,0.5,0.09,,Normal,14-037C,Backup,Ice,2,,Standard Unit,XIV,
245276,Lugae,Lugae,https://tcgplayer-cdn.tcgplayer.com/product/245276_200w.jpg,24,2792,https://cpt.tcgcsv.com/x7-2,2021-08-06T04:03:10.687,1,Hero,"When a Forward enters your field, you may remove Lugae from the game. If you do so, that Forward gains +2000 power and <strong>Brave</strong>. (This effect does not end at the end of the turn.)",,0.24,0.33,2.0,0.59,,Foil,14-038H,Backup,Ice,2,,Doctor,IV,
245276,Lugae,Lugae,https://tcgplayer-cdn.tcgplayer.com/product/245276_200w.jpg,24,2792,https://cpt.tcgcsv.com/x7-2,2021-08-06T04:03:10.687,1,Hero,"When a Forward enters your field, you may remove Lugae from the game. If you do so, that Forward gains +2000 power and <strong>Brave</strong>. (This effect does not end at the end of the turn.)",,0.14,0.28,1.49,0.26,,Normal,14-038H,Backup,Ice,2,,Doctor,IV,
245277,Adelle,Adelle,https://tcgplayer-cdn.tcgplayer.com/product/245277_200w.jpg,24,2792,https://cpt.tcgcsv.com/z7-2,2021-08-06T04:03:10.687,1,Rare,"If you control 3 or more Wind Backups, Adelle gains +3000 power and <stroing>Haste</strong>.
<br>If you control 5 or more Wind Backups, Adelle cannot be chosen by your opponent's Summons or abilities.",,0.21,0.49,1.0,0.34,,Foil,14-039R,Forward,Wind,2,5000,Heritor,FFTA2,
245277,Adelle,Adelle,https://tcgplayer-cdn.tcgplayer.com/product/245277_200w.jpg,24,2792,https://cpt.tcgcsv.com/z7-2,2021-08-06T04:03:10.687,1,Rare,"If you control 3 or more Wind Backups, Adelle gains +3000 power and <stroing>Haste</strong>.
<br>If you control 5 or more Wind Backups, Adelle cannot be chosen by your opponent's Summons or abilities.",,0.04,0.13,0.5,0.13,,Normal,14-039R,Forward,Wind,2,5000,Heritor,FFTA2,
245280,Abquhbah,Abquhbah,https://tcgplayer-cdn.tcgplayer.com/product/245280_200w.jpg,24,2792,https://cpt.tcgcsv.com/D7-2,2021-08-06T04:03:10.687,1,Common,"When a Character other than Abquhbah enters your field, Abquhbah gains +1000 power until the end of the turn.",,0.02,0.1,0.25,0.11,,Normal,14-040C,Forward,Wind,3,7000,Salaheem's Sentinel,XI,
245280,Abquhbah,Abquhbah,https://tcgplayer-cdn.tcgplayer.com/product/245280_200w.jpg,24,2792,https://cpt.tcgcsv.com/D7-2,2021-08-06T04:03:10.687,1,Common,"When a Character other than Abquhbah enters your field, Abquhbah gains +1000 power until the end of the turn.",,0.15,0.25,1.42,0.2,,Foil,14-040C,Forward,Wind,3,7000,Salaheem's Sentinel,XI,
245281,Ixali,Ixali,https://tcgplayer-cdn.tcgplayer.com/product/245281_200w.jpg,24,2792,https://cpt.tcgcsv.com/F7-2,2021-08-06T04:03:10.687,1,Common,"When a Wind <em>Job Primal</em> enters your field, activate Ixali.
<br>GT: Choose 1 Forward. <strong>Activate</strong> it. You can only use this ability if you control a Wind <em>Job Primal</em>.",,0.03,0.1,0.25,0.14,,Normal,14-041C,Backup,Wind,2,,Standard Unit,XIV,
245281,Ixali,Ixali,https://tcgplayer-cdn.tcgplayer.com/product/245281_200w.jpg,24,2792,https://cpt.tcgcsv.com/F7-2,2021-08-06T04:03:10.687,1,Common,"When a Wind <em>Job Primal</em> enters your field, activate Ixali.
<br>GT: Choose 1 Forward. <strong>Activate</strong> it. You can only use this ability if you control a Wind <em>Job Primal</em>.",,0.1,0.25,2.49,0.13,,Foil,14-041C,Backup,Wind,2,,Standard Unit,XIV,
245283,"Bismarck, Lord of the Mists",Bismarck Lord of the Mists,https://tcgplayer-cdn.tcgplayer.com/product/245283_200w.jpg,24,2792,https://cpt.tcgcsv.com/H7-2,2021-08-06T04:03:10.687,1,Legend,"When a Character is returned from the field to its owner's hand, draw 1 card. This effect will trigger only once per turn.
<br>At the end of each of your turns, choose up to 1 Wind Character you control. Return it to its owner's hand.
<br><strong>Dull</strong> 1 <strong>active</strong> Wind Forward: Choose 1 Forward. Deal it 2000 damage.",,11.43,13.84,34.9,13.24,,Foil,14-042L,Forward,Wind,5,9000,Primal,XIV,
245283,"Bismarck, Lord of the Mists",Bismarck Lord of the Mists,https://tcgplayer-cdn.tcgplayer.com/product/245283_200w.jpg,24,2792,https://cpt.tcgcsv.com/H7-2,2021-08-06T04:03:10.687,1,Legend,"When a Character is returned from the field to its owner's hand, draw 1 card. This effect will trigger only once per turn.
<br>At the end of each of your turns, choose up to 1 Wind Character you control. Return it to its owner's hand.
<br><strong>Dull</strong> 1 <strong>active</strong> Wind Forward: Choose 1 Forward. Deal it 2000 damage.",,1.5,2.87,42.99,2.52,,Normal,14-042L,Forward,Wind,5,9000,Primal,XIV,
245284,Cactuaroni,Cactuaroni,https://tcgplayer-cdn.tcgplayer.com/product/245284_200w.jpg,24,2792,https://cpt.tcgcsv.com/J7-2,2021-08-06T04:03:10.687,1,Common,"At the end of each of your turns, place 1 Monster Counter on Cactuaroni.
<br>Put Cactuaroni into the Break Zone: Choose up to the same number of Characters as the Monster Counters placed on Cactuaroni. <strong>Activate</strong> them.",,0.18,0.39,2.0,0.26,,Foil,14-043C,Monster,Wind,1,,Cactuar,VIII,
245284,Cactuaroni,Cactuaroni,https://tcgplayer-cdn.tcgplayer.com/product/245284_200w.jpg,24,2792,https://cpt.tcgcsv.com/J7-2,2021-08-06T04:03:10.687,1,Common,"At the end of each of your turns, place 1 Monster Counter on Cactuaroni.
<br>Put Cactuaroni into the Break Zone: Choose up to the same number of Characters as the Monster Counters placed on Cactuaroni. <strong>Activate</strong> them.",,0.03,0.1,0.5,0.1,,Normal,14-043C,Monster,Wind,1,,Cactuar,VIII,
245285,White Mage,White Mage,https://tcgplayer-cdn.tcgplayer.com/product/245285_200w.jpg,24,2792,https://cpt.tcgcsv.com/K7-2,2021-08-06T04:03:10.687,1,Common,"When White Mage enters the field, choose up to 2 Backups of an Element other than Wind you control. <strong>Activate</strong> them.",,0.04,0.1,0.25,0.09,,Normal,14-044C,Backup,Wind,2,,Standard Unit,FFTA2,
245285,White Mage,White Mage,https://tcgplayer-cdn.tcgplayer.com/product/245285_200w.jpg,24,2792,https://cpt.tcgcsv.com/K7-2,2021-08-06T04:03:10.687,1,Common,"When White Mage enters the field, choose up to 2 Backups of an Element other than Wind you control. <strong>Activate</strong> them.",,0.13,0.34,1.0,0.45,,Foil,14-044C,Backup,Wind,2,,Standard Unit,FFTA2,
245286,Sin,Sin,https://tcgplayer-cdn.tcgplayer.com/product/245286_200w.jpg,24,2792,https://cpt.tcgcsv.com/L7-2,2021-08-06T04:03:10.687,1,Hero,"During your opponent's turn, the Forwards opponent controls cannot use action abilities.
<br>GG2: Choose 1 auto-ability. Cancel its effect.",,0.45,0.59,1.49,0.7,,Normal,14-045H,Forward,Wind,4,8000,Final Aeon,X,
245286,Sin,Sin,https://tcgplayer-cdn.tcgplayer.com/product/245286_200w.jpg,24,2792,https://cpt.tcgcsv.com/L7-2,2021-08-06T04:03:10.687,1,Hero,"During your opponent's turn, the Forwards opponent controls cannot use action abilities.
<br>GG2: Choose 1 auto-ability. Cancel its effect.",,1.95,2.0,3.31,2.0,,Foil,14-045H,Forward,Wind,4,8000,Final Aeon,X,
245287,Sniper,Sniper,https://tcgplayer-cdn.tcgplayer.com/product/245287_200w.jpg,24,2792,https://cpt.tcgcsv.com/M7-2,2021-08-06T04:03:10.687,1,Common,"When active Sniper becomes <strong>dull</strong>, choose 1 Forward opponent controls. Deal it 4000 damage.",,0.03,0.1,0.25,0.07,,Normal,14-046C,Forward,Wind,4,8000,Standard Unit,FFTA2,
245287,Sniper,Sniper,https://tcgplayer-cdn.tcgplayer.com/product/245287_200w.jpg,24,2792,https://cpt.tcgcsv.com/M7-2,2021-08-06T04:03:10.687,1,Common,"When active Sniper becomes <strong>dull</strong>, choose 1 Forward opponent controls. Deal it 4000 damage.",,0.25,0.48,2.0,0.44,,Foil,14-046C,Forward,Wind,4,8000,Standard Unit,FFTA2,
245288,Choco/Mog EX,Choco Mog EX,https://tcgplayer-cdn.tcgplayer.com/product/245288_200w.jpg,24,2792,https://cpt.tcgcsv.com/N7-2,2021-08-06T04:03:10.687,1,Rare,"[EX BURST] Choose 1 Forward. Deal it 1000 damage for each Character you control. If you control a <em>Job Chocobo</em> or <em>Card Name Chocobo</em> and a <em>Job Moogle</em> or <em>Card Name Moogle</em>, draw 1 card.",,0.1,0.19,0.5,0.18,,Normal,14-047R,Summon,Wind,2,,,VII,
245288,Choco/Mog EX,Choco Mog EX,https://tcgplayer-cdn.tcgplayer.com/product/245288_200w.jpg,24,2792,https://cpt.tcgcsv.com/N7-2,2021-08-06T04:03:10.687,1,Rare,"[EX BURST] Choose 1 Forward. Deal it 1000 damage for each Character you control. If you control a <em>Job Chocobo</em> or <em>Card Name Chocobo</em> and a <em>Job Moogle</em> or <em>Card Name Moogle</em>, draw 1 card.",,0.7,0.92,1.99,0.87,,Foil,14-047R,Summon,Wind,2,,,VII,
245291,Tiamat (IX),Tiamat IX,https://tcgplayer-cdn.tcgplayer.com/product/245291_200w.jpg,24,2792,https://cpt.tcgcsv.com/R7-2,2021-08-06T04:03:10.687,1,Common,"When Tiamat (IX) enters the field, you may discard 1 <em>Job Chaos</em>. When you do so, choose 1 Character of cost 5 or more. Break it.",,0.01,0.1,0.5,0.1,,Normal,14-048C,Forward,Wind,4,8000,Chaos,IX,
245291,Tiamat (IX),Tiamat IX,https://tcgplayer-cdn.tcgplayer.com/product/245291_200w.jpg,24,2792,https://cpt.tcgcsv.com/R7-2,2021-08-06T04:03:10.687,1,Common,"When Tiamat (IX) enters the field, you may discard 1 <em>Job Chaos</em>. When you do so, choose 1 Character of cost 5 or more. Break it.",,0.11,0.35,1.0,0.36,,Foil,14-048C,Forward,Wind,4,8000,Chaos,IX,
245292,Typhon,Typhon,https://tcgplayer-cdn.tcgplayer.com/product/245292_200w.jpg,24,2792,https://cpt.tcgcsv.com/S7-2,2021-08-06T04:03:10.687,1,Hero,"If you control 3 or more Wind Backups, Typhon also becomes a Forward with 8000 power.
When Typhon enters the field, choose 1 Forward. Put it under the top four cards of its owner's deck.",,0.72,0.98,3.74,0.94,,Normal,14-049H,Monster,Wind,3,8000,Typhon,XIII,
245292,Typhon,Typhon,https://tcgplayer-cdn.tcgplayer.com/product/245292_200w.jpg,24,2792,https://cpt.tcgcsv.com/S7-2,2021-08-06T04:03:10.687,1,Hero,"If you control 3 or more Wind Backups, Typhon also becomes a Forward with 8000 power.
When Typhon enters the field, choose 1 Forward. Put it under the top four cards of its owner's deck.",,2.94,3.0,25.0,3.0,,Foil,14-049H,Monster,Wind,3,8000,Typhon,XIII,
245293,Naja Salaheem,Naja Salaheem,https://tcgplayer-cdn.tcgplayer.com/product/245293_200w.jpg,24,2792,https://cpt.tcgcsv.com/T7-2,2021-08-06T04:03:10.687,1,Rare,"Naja Salaheem cannot be chosen by your opponent's Summons or abilities.
<br>When Naja Salaheem deals damage to your opponent, choose 1 Character. Select 1 Counter placed on it. Double all Counters of the same type as the selected Counter on that Character.",,0.06,0.11,0.5,0.11,,Normal,14-050R,Forward,Wind,2,5000,Salaheem's Sentinel,XI,
245293,Naja Salaheem,Naja Salaheem,https://tcgplayer-cdn.tcgplayer.com/product/245293_200w.jpg,24,2792,https://cpt.tcgcsv.com/T7-2,2021-08-06T04:03:10.687,1,Rare,"Naja Salaheem cannot be chosen by your opponent's Summons or abilities.
<br>When Naja Salaheem deals damage to your opponent, choose 1 Character. Select 1 Counter placed on it. Double all Counters of the same type as the selected Counter on that Character.",,0.22,0.3,1.5,0.38,,Foil,14-050R,Forward,Wind,2,5000,Salaheem's Sentinel,XI,
245294,Vanu Vanu,Vanu Vanu,https://tcgplayer-cdn.tcgplayer.com/product/245294_200w.jpg,24,2792,https://cpt.tcgcsv.com/V7-2,2024-04-08T11:26:37.54,1,Common,"When Vanu Vanu enters the field, reveal the top 2 cards of your deck. Add 1 Wind card among them to your hand and put the rest of the cards into the Break Zone.
<br>T, put Vanu Vanu into the Break Zone: Reveal the top 2 cards of your deck. Add 1 Wind card among them to your hand and put the rest of the cards into the Break Zone.",,0.01,0.1,0.5,0.1,,Normal,14-051C,Backup,Wind,4,,Standard Unit,XIV,
245294,Vanu Vanu,Vanu Vanu,https://tcgplayer-cdn.tcgplayer.com/product/245294_200w.jpg,24,2792,https://cpt.tcgcsv.com/V7-2,2024-04-08T11:26:37.54,1,Common,"When Vanu Vanu enters the field, reveal the top 2 cards of your deck. Add 1 Wind card among them to your hand and put the rest of the cards into the Break Zone.
<br>T, put Vanu Vanu into the Break Zone: Reveal the top 2 cards of your deck. Add 1 Wind card among them to your hand and put the rest of the cards into the Break Zone.",,0.17,0.25,1.8,,,Foil,14-051C,Backup,Wind,4,,Standard Unit,XIV,
245295,Fran,Fran,https://tcgplayer-cdn.tcgplayer.com/product/245295_200w.jpg,24,2792,https://cpt.tcgcsv.com/W7-2,2021-08-06T04:03:10.687,1,Common,"When Fran enters the field, if you have cast 3 or more cards this turn, draw 1 card.
<br><em>Damage 3</em> — Fran gains +2000 power.",,0.16,0.25,1.99,,,Foil,14-052C,Forward,Wind,2,5000,Viera,XII;Pictlogica,
245295,Fran,Fran,https://tcgplayer-cdn.tcgplayer.com/product/245295_200w.jpg,24,2792,https://cpt.tcgcsv.com/W7-2,2021-08-06T04:03:10.687,1,Common,"When Fran enters the field, if you have cast 3 or more cards this turn, draw 1 card.
<br><em>Damage 3</em> — Fran gains +2000 power.",,0.04,0.1,0.25,0.06,,Normal,14-052C,Forward,Wind,2,5000,Viera,XII;Pictlogica,
245296,Mjrn,Mjrn,https://tcgplayer-cdn.tcgplayer.com/product/245296_200w.jpg,24,2792,https://cpt.tcgcsv.com/X7-2,2021-08-06T04:03:10.687,1,Rare,"When Mjrn enters the field, activate Card Name Fran and <em>Card Name Jote</em> you control.
<br>GGGT, put Mjrn into the Break Zone: Choose 1 Forward of cost 5 or more. Break it.",,0.05,0.15,0.51,0.13,,Normal,14-053R,Backup,Wind,2,,Viera,XII;Pictlogica,
245296,Mjrn,Mjrn,https://tcgplayer-cdn.tcgplayer.com/product/245296_200w.jpg,24,2792,https://cpt.tcgcsv.com/X7-2,2021-08-06T04:03:10.687,1,Rare,"When Mjrn enters the field, activate Card Name Fran and <em>Card Name Jote</em> you control.
<br>GGGT, put Mjrn into the Break Zone: Choose 1 Forward of cost 5 or more. Break it.",,0.2,0.58,1.5,0.78,,Foil,14-053R,Backup,Wind,2,,Viera,XII;Pictlogica,
245297,Jote EX,Jote EX,https://tcgplayer-cdn.tcgplayer.com/product/245297_200w.jpg,24,2792,https://cpt.tcgcsv.com/Z7-2,2021-08-06T04:03:10.687,1,Rare,"[EX BURST] When Jote enters the field, you may search for 1 <em>Card Name Fran</em> or <em>Card Name Mjrn</em> and add it to your hand.",,0.95,0.99,2.0,1.25,,Foil,14-054R,Backup,Wind,4,,Viera,XII;Pictlogica,
245297,Jote EX,Jote EX,https://tcgplayer-cdn.tcgplayer.com/product/245297_200w.jpg,24,2792,https://cpt.tcgcsv.com/Z7-2,2021-08-06T04:03:10.687,1,Rare,"[EX BURST] When Jote enters the field, you may search for 1 <em>Card Name Fran</em> or <em>Card Name Mjrn</em> and add it to your hand.",,0.14,0.18,0.5,0.16,,Normal,14-054R,Backup,Wind,4,,Viera,XII;Pictlogica,
245298,Lezaford,Lezaford,https://tcgplayer-cdn.tcgplayer.com/product/245298_200w.jpg,24,2792,https://cpt.tcgcsv.com/-7-2,2021-08-06T04:03:10.687,1,Common,"When Lezaford enters the field, choose 1 Forward. If the cost to cast Lezaford was paid with CP of 3 or more different Elements, break it.",,0.01,0.1,0.5,0.09,,Normal,14-055C,Forward,Wind,5,5000,Magus,FFTA2,
245298,Lezaford,Lezaford,https://tcgplayer-cdn.tcgplayer.com/product/245298_200w.jpg,24,2792,https://cpt.tcgcsv.com/-7-2,2021-08-06T04:03:10.687,1,Common,"When Lezaford enters the field, choose 1 Forward. If the cost to cast Lezaford was paid with CP of 3 or more different Elements, break it.",,0.22,0.25,1.0,0.5,,Foil,14-055C,Forward,Wind,5,5000,Magus,FFTA2,
245299,"Garuda, Lady of the Vortex",Garuda Lady of the Vortex,https://tcgplayer-cdn.tcgplayer.com/product/245299_200w.jpg,24,2792,https://cpt.tcgcsv.com/_7-2,2021-08-06T04:03:10.687,1,Rare,"When Garuda, Lady of the Vortex enters the field, choose 1 Forward of power 9000 or more opponent controls. Break it.
<br>When a Forward of power 9000 or more of your opponent enters the field, draw 1 card.",,0.45,0.52,1.25,0.48,,Foil,14-056R,Forward,Wind,6,9000,Primal,XIV,
